"exp","id","condition1","block","trial","isold","rating","RT","excluding"
"JCM2019_e1","JCM2019_e1_24","Old35",4,95,1,2,2264,"Include"
"JCM2019_e1","JCM2019_e1_24","Old35",4,96,0,1,1207,"Include"
"JCM2019_e1","JCM2019_e1_24","Old35",4,97,1,6,2619,"Include"
"JCM2019_e1","JCM2019_e1_24","Old35",4,98,0,1,1092,"Include"
"JCM2019_e1","JCM2019_e1_24","Old35",4,99,0,1,1448,"Include"
"JCM2019_e1","JCM2019_e1_24","Old35",4,100,0,1,1226,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,1,0,2,3433,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,2,0,1,1231,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,3,1,6,905,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,4,0,1,1246,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,5,0,2,1463,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,6,0,2,1370,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,7,0,2,731,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,8,0,6,996,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,9,0,2,1036,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,10,0,2,1339,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,11,0,5,4207,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,12,0,2,1102,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,13,0,2,2322,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,14,0,2,846,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,15,0,1,1022,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,16,0,2,2833,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,17,0,1,1544,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,18,1,6,2171,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,19,1,6,1990,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,20,0,2,852,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,21,0,5,5701,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,22,0,2,4649,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,23,0,2,1456,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,24,1,6,854,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,25,0,2,1044,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,26,0,2,1094,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,27,0,2,764,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,28,0,2,744,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,29,0,1,755,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,30,0,1,816,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,31,0,1,1417,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,32,1,5,2163,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,33,0,2,1477,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,34,1,6,1483,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,35,0,2,1678,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,36,0,2,1257,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,37,0,2,1509,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,38,0,1,1423,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,39,0,1,1374,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,40,0,1,784,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,41,1,5,2464,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,42,0,1,1757,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,43,0,1,1183,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,44,0,2,3973,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,45,0,2,1702,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,46,0,2,1114,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,47,0,1,1141,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,48,0,1,1184,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,49,0,1,1087,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,50,0,3,1676,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,51,0,6,3280,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,52,0,6,803,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,53,0,1,1453,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,54,0,2,2968,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,55,1,6,2050,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,56,0,1,1119,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,57,0,1,1552,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,58,0,1,4871,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,59,0,2,1984,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,60,0,2,1512,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,61,1,5,1785,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,62,0,5,1675,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,63,0,2,7145,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,64,0,1,1546,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,65,0,2,1237,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,66,0,2,1345,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,67,0,6,839,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,68,0,2,1060,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,69,0,5,1586,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,70,1,6,1072,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,71,0,2,2959,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,72,0,1,1701,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,73,0,1,1099,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,74,0,2,2958,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,75,0,4,910,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,76,0,1,1712,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,77,0,1,725,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,78,1,5,1664,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,79,0,1,1573,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,80,0,2,4751,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,81,0,5,1900,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,82,0,1,1863,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,83,0,1,726,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,84,0,1,1379,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,85,1,5,1079,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,86,0,2,2825,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,87,0,1,1176,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,88,0,1,1033,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,89,0,2,2305,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,90,0,2,2317,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,91,0,1,1115,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,92,1,1,798,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,93,0,6,1496,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,94,0,6,1932,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,95,1,1,1368,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,96,0,6,2488,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,97,0,6,2747,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,98,0,1,780,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,99,0,1,656,"Include"
"JCM2019_e1","JCM2019_e1_24","Old15",5,100,1,2,1567,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,1,0,1,1270,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,2,0,5,2318,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,3,0,4,5085,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,4,0,4,1163,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,5,0,2,1749,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,6,0,2,1548,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,7,0,1,1193,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,8,0,1,902,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,9,0,1,1137,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,10,1,6,1651,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,11,0,1,1431,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,12,0,1,868,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,13,0,1,2123,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,14,0,1,1727,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,15,0,2,2610,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,16,0,2,1081,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,17,0,3,1142,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,18,0,1,1528,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,19,0,1,1075,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,20,0,1,633,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,21,0,2,1826,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,22,1,6,1554,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,23,0,2,809,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,24,1,6,1045,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,25,0,2,1765,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,26,1,3,694,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,27,0,2,1355,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,28,0,1,1245,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,29,1,6,1622,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,30,1,2,871,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,31,0,3,1295,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,32,0,3,900,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,33,0,2,1280,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,34,0,2,880,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,35,0,2,608,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,36,0,1,883,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,37,0,6,1170,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,38,0,5,1533,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,39,0,6,1234,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,40,0,2,1130,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,41,0,6,1176,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,42,0,2,984,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,43,0,2,595,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,44,0,2,686,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,45,0,2,549,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,46,0,2,296,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,47,1,3,485,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,48,1,5,1513,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,49,0,2,1070,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,50,0,2,1222,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,51,0,2,1624,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,52,0,6,1516,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,53,1,6,994,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,54,0,6,1398,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,55,0,2,2465,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,56,1,2,798,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,57,0,2,1087,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,58,0,2,2118,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,59,0,2,3074,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,60,0,3,1146,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,61,0,3,1358,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,62,0,3,1449,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,63,1,2,831,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,64,0,2,903,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,65,0,2,852,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,66,0,2,974,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,67,1,6,922,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,68,0,2,1173,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,69,0,1,1489,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,70,0,1,1288,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,71,1,1,1031,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,72,0,1,744,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,73,0,2,1164,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,74,0,2,857,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,75,0,2,1513,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,76,0,2,755,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,77,0,2,581,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,78,0,2,1081,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,79,1,6,1465,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,80,0,2,1623,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,81,0,1,2136,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,82,0,1,1563,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,83,0,1,882,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,84,0,6,1160,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,85,0,1,1140,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,86,0,1,568,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,87,0,1,1466,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,88,0,2,1059,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,89,0,2,1316,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,90,0,1,916,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,91,0,1,1874,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,92,0,2,2095,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,93,0,1,700,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,94,0,1,249,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,95,0,1,304,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,96,0,1,299,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,97,1,1,263,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,98,0,1,1356,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,99,0,1,513,"Include"
"JCM2019_e1","JCM2019_e1_25","Old15",1,100,0,1,1315,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,1,0,6,5210,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,2,0,5,3709,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,3,1,2,861,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,4,1,6,1227,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,5,1,6,1011,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,6,1,6,731,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,7,0,2,1718,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,8,0,2,1289,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,9,0,2,824,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,10,0,1,625,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,11,1,6,1338,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,12,0,1,859,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,13,0,1,729,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,14,0,1,783,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,15,0,1,1348,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,16,1,6,1256,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,17,0,1,1096,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,18,0,1,1111,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,19,1,6,1074,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,20,0,1,1007,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,21,0,1,830,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,22,1,3,610,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,23,0,1,838,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,24,0,1,725,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,25,1,1,707,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,26,0,1,770,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,27,0,1,920,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,28,1,6,1464,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,29,0,1,1211,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,30,1,6,1017,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,31,0,1,874,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,32,0,6,1170,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,33,0,1,1436,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,34,0,1,727,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,35,0,1,762,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,36,1,6,784,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,37,0,1,722,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,38,1,6,896,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,39,0,1,935,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,40,0,1,698,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,41,1,1,730,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,42,1,1,1568,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,43,0,1,988,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,44,0,1,760,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,45,1,6,1003,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,46,0,1,740,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,47,0,1,1121,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,48,0,2,729,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,49,0,2,974,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,50,1,6,1089,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,51,0,6,784,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,52,0,1,950,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,53,1,1,828,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,54,0,1,855,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,55,1,1,1207,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,56,0,6,1380,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,57,1,6,959,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,58,1,6,940,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,59,1,6,859,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,60,0,2,1209,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,61,1,2,1163,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,62,1,6,1161,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,63,0,1,838,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,64,1,1,1047,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,65,0,1,624,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,66,1,6,852,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,67,0,1,1007,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,68,0,1,753,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,69,1,1,608,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,70,0,1,1634,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,71,0,6,864,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,72,1,2,657,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,73,0,2,407,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,74,1,5,1032,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,75,0,2,848,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,76,0,2,1139,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,77,1,6,2065,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,78,0,2,786,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,79,0,3,1045,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,80,0,2,1387,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,81,0,2,879,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,82,0,2,693,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,83,0,2,682,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,84,0,2,553,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,85,0,2,355,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,86,1,2,301,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,87,1,2,370,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,88,0,2,652,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,89,0,2,962,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,90,0,2,792,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,91,0,3,1746,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,92,1,6,1334,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,93,0,6,1659,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,94,1,2,862,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,95,0,6,1189,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,96,0,6,769,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,97,0,2,1077,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,98,0,3,1093,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,99,1,1,2533,"Include"
"JCM2019_e1","JCM2019_e1_25","Old35",2,100,0,1,600,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,1,1,6,1193,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,2,0,6,885,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,3,1,6,735,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,4,1,1,937,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,5,0,6,663,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,6,0,5,854,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,7,0,2,906,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,8,0,3,720,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,9,0,2,766,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,10,0,2,867,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,11,1,1,587,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,12,1,1,910,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,13,1,6,713,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,14,0,2,798,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,15,0,2,937,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,16,1,2,1007,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,17,0,2,1297,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,18,0,6,952,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,19,1,2,1340,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,20,1,3,1116,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,21,1,6,949,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,22,0,2,1350,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,23,0,2,809,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,24,1,2,1782,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,25,0,2,1337,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,26,0,3,1252,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,27,1,1,1029,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,28,0,2,724,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,29,1,1,1065,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,30,0,6,923,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,31,0,6,776,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,32,0,6,491,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,33,1,6,896,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,34,0,6,2073,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,35,1,6,755,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,36,1,5,1120,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,37,1,6,1048,"Include"
"JCM2019_e1","JCM2019_e1_25","Old50",3,38,0,6,1297,"Include"
