"exp","id","trial","isold","condition1","rating","RT","excluding"
"HUW2015_e1","HUW2015_e1_8",226,0,"JudgeNewness",1,1668.830682,"Include"
"HUW2015_e1","HUW2015_e1_8",227,1,"JudgeNewness",2,2089.073579,"Include"
"HUW2015_e1","HUW2015_e1_8",228,1,"JudgeNewness",5,2031.390392,"Include"
"HUW2015_e1","HUW2015_e1_8",229,1,"JudgeNewness",5,2371.752396,"Include"
"HUW2015_e1","HUW2015_e1_8",230,1,"JudgeNewness",5,1401.92407,"Include"
"HUW2015_e1","HUW2015_e1_8",231,1,"JudgeNewness",5,2480.686049,"Include"
"HUW2015_e1","HUW2015_e1_8",232,1,"JudgeNewness",5,2518.642733,"Include"
"HUW2015_e1","HUW2015_e1_8",233,1,"JudgeNewness",5,1603.203706,"Include"
"HUW2015_e1","HUW2015_e1_8",234,1,"JudgeNewness",5,1626.424197,"Include"
"HUW2015_e1","HUW2015_e1_8",235,0,"JudgeNewness",1,3015.529896,"Include"
"HUW2015_e1","HUW2015_e1_8",236,1,"JudgeNewness",2,1717.7067,"Include"
"HUW2015_e1","HUW2015_e1_8",237,1,"JudgeNewness",5,1939.114065,"Include"
"HUW2015_e1","HUW2015_e1_8",238,1,"JudgeNewness",4,2600.490052,"Include"
"HUW2015_e1","HUW2015_e1_8",239,0,"JudgeNewness",4,2614.18719,"Include"
"HUW2015_e1","HUW2015_e1_8",240,1,"JudgeNewness",5,2053.130694,"Include"
"HUW2015_e1","HUW2015_e1_8",241,0,"JudgeNewness",4,2223.305915,"Include"
"HUW2015_e1","HUW2015_e1_8",242,0,"JudgeNewness",2,1773.884648,"Include"
"HUW2015_e1","HUW2015_e1_8",243,0,"JudgeNewness",2,1619.748667,"Include"
"HUW2015_e1","HUW2015_e1_8",244,0,"JudgeNewness",1,3050.65153,"Include"
"HUW2015_e1","HUW2015_e1_8",245,1,"JudgeNewness",4,2064.848597,"Include"
"HUW2015_e1","HUW2015_e1_8",246,0,"JudgeNewness",3,2469.957718,"Include"
"HUW2015_e1","HUW2015_e1_8",247,0,"JudgeNewness",2,1835.208528,"Include"
"HUW2015_e1","HUW2015_e1_8",248,1,"JudgeNewness",3,3026.61949,"Include"
"HUW2015_e1","HUW2015_e1_8",249,0,"JudgeNewness",2,2624.160538,"Include"
"HUW2015_e1","HUW2015_e1_8",250,1,"JudgeNewness",5,1589.30241,"Include"
"HUW2015_e1","HUW2015_e1_8",251,0,"JudgeNewness",1,1563.834237,"Include"
"HUW2015_e1","HUW2015_e1_8",252,0,"JudgeNewness",4,2842.68359,"Include"
"HUW2015_e1","HUW2015_e1_8",253,0,"JudgeNewness",2,2896.682569,"Include"
"HUW2015_e1","HUW2015_e1_8",254,0,"JudgeNewness",2,2279.437987,"Include"
"HUW2015_e1","HUW2015_e1_8",255,0,"JudgeNewness",5,1723.137157,"Include"
"HUW2015_e1","HUW2015_e1_8",256,1,"JudgeNewness",5,2024.719687,"Include"
"HUW2015_e1","HUW2015_e1_8",257,0,"JudgeNewness",1,1757.487507,"Include"
"HUW2015_e1","HUW2015_e1_8",258,1,"JudgeNewness",5,2123.919058,"Include"
"HUW2015_e1","HUW2015_e1_8",259,0,"JudgeNewness",1,2522.566174,"Include"
"HUW2015_e1","HUW2015_e1_8",260,0,"JudgeNewness",1,2392.047316,"Include"
"HUW2015_e1","HUW2015_e1_8",261,0,"JudgeNewness",1,2004.667205,"Include"
"HUW2015_e1","HUW2015_e1_8",262,0,"JudgeNewness",5,2313.256763,"Include"
"HUW2015_e1","HUW2015_e1_8",263,1,"JudgeNewness",5,1584.775263,"Include"
"HUW2015_e1","HUW2015_e1_8",264,0,"JudgeNewness",4,2731.647748,"Include"
"HUW2015_e1","HUW2015_e1_8",265,1,"JudgeNewness",5,2048.372035,"Include"
"HUW2015_e1","HUW2015_e1_8",266,0,"JudgeNewness",2,2566.007709,"Include"
"HUW2015_e1","HUW2015_e1_8",267,1,"JudgeNewness",5,1689.755267,"Include"
"HUW2015_e1","HUW2015_e1_8",268,1,"JudgeNewness",3,2776.879052,"Include"
"HUW2015_e1","HUW2015_e1_8",269,1,"JudgeNewness",4,2237.079446,"Include"
"HUW2015_e1","HUW2015_e1_8",270,1,"JudgeNewness",5,1984.328422,"Include"
"HUW2015_e1","HUW2015_e1_8",271,0,"JudgeNewness",5,2127.099138,"Include"
"HUW2015_e1","HUW2015_e1_8",272,1,"JudgeNewness",4,3316.765113,"Include"
"HUW2015_e1","HUW2015_e1_8",273,0,"JudgeNewness",3,2907.599553,"Include"
"HUW2015_e1","HUW2015_e1_8",274,1,"JudgeNewness",2,2936.965872,"Include"
"HUW2015_e1","HUW2015_e1_8",275,1,"JudgeNewness",4,2965.750451,"Include"
"HUW2015_e1","HUW2015_e1_8",276,1,"JudgeNewness",5,1916.099538,"Include"
"HUW2015_e1","HUW2015_e1_8",277,1,"JudgeNewness",5,1857.057153,"Include"
"HUW2015_e1","HUW2015_e1_8",278,0,"JudgeNewness",2,2680.327468,"Include"
"HUW2015_e1","HUW2015_e1_8",279,0,"JudgeNewness",1,1948.639223,"Include"
"HUW2015_e1","HUW2015_e1_8",280,1,"JudgeNewness",5,1450.694893,"Include"
"HUW2015_e1","HUW2015_e1_8",281,1,"JudgeNewness",2,3630.23983,"Include"
"HUW2015_e1","HUW2015_e1_8",282,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",283,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",284,1,"JudgeNewness",2,1976.449107,"Include"
"HUW2015_e1","HUW2015_e1_8",285,1,"JudgeNewness",2,2862.636686,"Include"
"HUW2015_e1","HUW2015_e1_8",286,0,"JudgeNewness",2,2477.090267,"Include"
"HUW2015_e1","HUW2015_e1_8",287,0,"JudgeNewness",2,3020.129868,"Include"
"HUW2015_e1","HUW2015_e1_8",288,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",289,0,"JudgeNewness",4,3444.458999,"Include"
"HUW2015_e1","HUW2015_e1_8",290,1,"JudgeNewness",4,2858.365495,"Include"
"HUW2015_e1","HUW2015_e1_8",291,1,"JudgeNewness",4,2576.554914,"Include"
"HUW2015_e1","HUW2015_e1_8",292,1,"JudgeNewness",2,2670.399022,"Include"
"HUW2015_e1","HUW2015_e1_8",293,0,"JudgeNewness",5,3370.204547,"Include"
"HUW2015_e1","HUW2015_e1_8",294,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",295,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_8",296,1,"JudgeNewness",2,3098.664784,"Include"
"HUW2015_e1","HUW2015_e1_8",297,1,"JudgeNewness",1,3951.211409,"Include"
"HUW2015_e1","HUW2015_e1_8",298,1,"JudgeNewness",4,3061.988984,"Include"
"HUW2015_e1","HUW2015_e1_8",299,0,"JudgeNewness",1,3537.448321,"Include"
"HUW2015_e1","HUW2015_e1_8",300,0,"JudgeNewness",4,2425.327501,"Include"
"HUW2015_e1","HUW2015_e1_5",1,1,"JudgeNewness",5,1395.632257,"Include"
"HUW2015_e1","HUW2015_e1_5",2,0,"JudgeNewness",1,1240.968555,"Include"
"HUW2015_e1","HUW2015_e1_5",3,1,"JudgeNewness",4,2078.848908,"Include"
"HUW2015_e1","HUW2015_e1_5",4,0,"JudgeNewness",2,2404.138961,"Include"
"HUW2015_e1","HUW2015_e1_5",5,0,"JudgeNewness",1,1963.180055,"Include"
"HUW2015_e1","HUW2015_e1_5",6,1,"JudgeNewness",2,2161.221644,"Include"
"HUW2015_e1","HUW2015_e1_5",7,1,"JudgeNewness",5,1088.396026,"Include"
"HUW2015_e1","HUW2015_e1_5",8,0,"JudgeNewness",1,1510.32981,"Include"
"HUW2015_e1","HUW2015_e1_5",9,0,"JudgeNewness",1,1306.306602,"Include"
"HUW2015_e1","HUW2015_e1_5",10,0,"JudgeNewness",2,1520.129264,"Include"
"HUW2015_e1","HUW2015_e1_5",11,1,"JudgeNewness",2,2621.811709,"Include"
"HUW2015_e1","HUW2015_e1_5",12,0,"JudgeNewness",2,1491.639955,"Include"
"HUW2015_e1","HUW2015_e1_5",13,0,"JudgeNewness",1,1915.18595,"Include"
"HUW2015_e1","HUW2015_e1_5",14,1,"JudgeNewness",3,2048.388575,"Include"
"HUW2015_e1","HUW2015_e1_5",15,1,"JudgeNewness",3,1878.77627,"Include"
"HUW2015_e1","HUW2015_e1_5",16,1,"JudgeNewness",2,1481.712069,"Include"
"HUW2015_e1","HUW2015_e1_5",17,0,"JudgeNewness",1,1720.270407,"Include"
"HUW2015_e1","HUW2015_e1_5",18,1,"JudgeNewness",4,1388.039432,"Include"
"HUW2015_e1","HUW2015_e1_5",19,1,"JudgeNewness",4,1882.027986,"Include"
"HUW2015_e1","HUW2015_e1_5",20,1,"JudgeNewness",2,2368.279225,"Include"
"HUW2015_e1","HUW2015_e1_5",21,0,"JudgeNewness",2,1421.283369,"Include"
"HUW2015_e1","HUW2015_e1_5",22,1,"JudgeNewness",5,1235.921474,"Include"
"HUW2015_e1","HUW2015_e1_5",23,0,"JudgeNewness",1,2031.390606,"Include"
"HUW2015_e1","HUW2015_e1_5",24,0,"JudgeNewness",2,1179.459702,"Include"
"HUW2015_e1","HUW2015_e1_5",25,1,"JudgeNewness",2,1226.099193,"Include"
"HUW2015_e1","HUW2015_e1_5",26,0,"JudgeNewness",1,1391.665057,"Include"
"HUW2015_e1","HUW2015_e1_5",27,0,"JudgeNewness",2,1477.653178,"Include"
"HUW2015_e1","HUW2015_e1_5",28,0,"JudgeNewness",2,1139.839618,"Include"
"HUW2015_e1","HUW2015_e1_5",29,1,"JudgeNewness",5,1505.692217,"Include"
"HUW2015_e1","HUW2015_e1_5",30,0,"JudgeNewness",3,1614.604769,"Include"
"HUW2015_e1","HUW2015_e1_5",31,0,"JudgeNewness",3,1636.961107,"Include"
"HUW2015_e1","HUW2015_e1_5",32,1,"JudgeNewness",5,1737.521906,"Include"
"HUW2015_e1","HUW2015_e1_5",33,0,"JudgeNewness",2,2207.505497,"Include"
"HUW2015_e1","HUW2015_e1_5",34,0,"JudgeNewness",2,1964.793682,"Include"
"HUW2015_e1","HUW2015_e1_5",35,1,"JudgeNewness",5,1675.866162,"Include"
"HUW2015_e1","HUW2015_e1_5",36,0,"JudgeNewness",1,1431.821649,"Include"
"HUW2015_e1","HUW2015_e1_5",37,0,"JudgeNewness",1,1996.631847,"Include"
"HUW2015_e1","HUW2015_e1_5",38,1,"JudgeNewness",5,1531.009673,"Include"
"HUW2015_e1","HUW2015_e1_5",39,0,"JudgeNewness",3,2730.395513,"Include"
"HUW2015_e1","HUW2015_e1_5",40,1,"JudgeNewness",2,1615.886482,"Include"
"HUW2015_e1","HUW2015_e1_5",41,1,"JudgeNewness",1,1340.231765,"Include"
"HUW2015_e1","HUW2015_e1_5",42,0,"JudgeNewness",5,2383.633982,"Include"
"HUW2015_e1","HUW2015_e1_5",43,0,"JudgeNewness",2,1389.412075,"Include"
"HUW2015_e1","HUW2015_e1_5",44,0,"JudgeNewness",1,1940.163831,"Include"
"HUW2015_e1","HUW2015_e1_5",45,0,"JudgeNewness",1,2923.297272,"Include"
"HUW2015_e1","HUW2015_e1_5",46,1,"JudgeNewness",1,1958.011074,"Include"
"HUW2015_e1","HUW2015_e1_5",47,1,"JudgeNewness",5,1020.575636,"Include"
"HUW2015_e1","HUW2015_e1_5",48,0,"JudgeNewness",1,1625.587988,"Include"
"HUW2015_e1","HUW2015_e1_5",49,1,"JudgeNewness",5,2718.281454,"Include"
"HUW2015_e1","HUW2015_e1_5",50,1,"JudgeNewness",2,3066.000891,"Include"
"HUW2015_e1","HUW2015_e1_5",51,1,"JudgeNewness",5,1705.544874,"Include"
"HUW2015_e1","HUW2015_e1_5",52,1,"JudgeNewness",5,2198.765024,"Include"
"HUW2015_e1","HUW2015_e1_5",53,0,"JudgeNewness",2,2236.89343,"Include"
"HUW2015_e1","HUW2015_e1_5",54,0,"JudgeNewness",2,1248.770698,"Include"
"HUW2015_e1","HUW2015_e1_5",55,1,"JudgeNewness",1,1495.795401,"Include"
"HUW2015_e1","HUW2015_e1_5",56,0,"JudgeNewness",2,1917.137954,"Include"
"HUW2015_e1","HUW2015_e1_5",57,1,"JudgeNewness",2,1874.726289,"Include"
"HUW2015_e1","HUW2015_e1_5",58,1,"JudgeNewness",5,1265.065069,"Include"
"HUW2015_e1","HUW2015_e1_5",59,1,"JudgeNewness",1,2584.653806,"Include"
"HUW2015_e1","HUW2015_e1_5",60,1,"JudgeNewness",5,1165.382051,"Include"
"HUW2015_e1","HUW2015_e1_5",61,1,"JudgeNewness",5,1775.85611,"Include"
"HUW2015_e1","HUW2015_e1_5",62,0,"JudgeNewness",3,1605.546854,"Include"
"HUW2015_e1","HUW2015_e1_5",63,0,"JudgeNewness",3,2809.017125,"Include"
"HUW2015_e1","HUW2015_e1_5",64,0,"JudgeNewness",2,1974.892768,"Include"
"HUW2015_e1","HUW2015_e1_5",65,0,"JudgeNewness",2,1197.325922,"Include"
"HUW2015_e1","HUW2015_e1_5",66,0,"JudgeNewness",2,1428.115672,"Include"
"HUW2015_e1","HUW2015_e1_5",67,0,"JudgeNewness",1,1929.698078,"Include"
"HUW2015_e1","HUW2015_e1_5",68,0,"JudgeNewness",2,1775.399127,"Include"
"HUW2015_e1","HUW2015_e1_5",69,0,"JudgeNewness",1,1037.555052,"Include"
"HUW2015_e1","HUW2015_e1_5",70,0,"JudgeNewness",2,1924.14298,"Include"
"HUW2015_e1","HUW2015_e1_5",71,0,"JudgeNewness",3,1713.503501,"Include"
"HUW2015_e1","HUW2015_e1_5",72,1,"JudgeNewness",2,1360.783465,"Include"
"HUW2015_e1","HUW2015_e1_5",73,1,"JudgeNewness",5,2007.047395,"Include"
"HUW2015_e1","HUW2015_e1_5",74,1,"JudgeNewness",1,1610.832413,"Include"
"HUW2015_e1","HUW2015_e1_5",75,1,"JudgeNewness",5,1439.978828,"Include"
"HUW2015_e1","HUW2015_e1_5",76,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",77,1,"JudgeNewness",5,1442.463196,"Include"
"HUW2015_e1","HUW2015_e1_5",78,0,"JudgeNewness",5,1798.127516,"Include"
"HUW2015_e1","HUW2015_e1_5",79,0,"JudgeNewness",2,1387.528968,"Include"
"HUW2015_e1","HUW2015_e1_5",80,1,"JudgeNewness",2,2041.141937,"Include"
"HUW2015_e1","HUW2015_e1_5",81,1,"JudgeNewness",1,1742.44043,"Include"
"HUW2015_e1","HUW2015_e1_5",82,0,"JudgeNewness",1,2413.51151,"Include"
"HUW2015_e1","HUW2015_e1_5",83,0,"JudgeNewness",5,1227.301548,"Include"
"HUW2015_e1","HUW2015_e1_5",84,1,"JudgeNewness",3,2224.199654,"Include"
"HUW2015_e1","HUW2015_e1_5",85,1,"JudgeNewness",4,1725.407272,"Include"
"HUW2015_e1","HUW2015_e1_5",86,1,"JudgeNewness",3,1636.201164,"Include"
"HUW2015_e1","HUW2015_e1_5",87,0,"JudgeNewness",4,1937.916087,"Include"
"HUW2015_e1","HUW2015_e1_5",88,1,"JudgeNewness",5,1672.531302,"Include"
"HUW2015_e1","HUW2015_e1_5",89,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",90,1,"JudgeNewness",4,1186.240386,"Include"
"HUW2015_e1","HUW2015_e1_5",91,0,"JudgeNewness",1,1849.635121,"Include"
"HUW2015_e1","HUW2015_e1_5",92,1,"JudgeNewness",5,1389.961287,"Include"
"HUW2015_e1","HUW2015_e1_5",93,0,"JudgeNewness",2,1180.433844,"Include"
"HUW2015_e1","HUW2015_e1_5",94,1,"JudgeNewness",5,1570.813641,"Include"
"HUW2015_e1","HUW2015_e1_5",95,0,"JudgeNewness",2,1569.293866,"Include"
"HUW2015_e1","HUW2015_e1_5",96,1,"JudgeNewness",1,1331.965933,"Include"
"HUW2015_e1","HUW2015_e1_5",97,0,"JudgeNewness",5,1331.339061,"Include"
"HUW2015_e1","HUW2015_e1_5",98,1,"JudgeNewness",3,1983.699229,"Include"
"HUW2015_e1","HUW2015_e1_5",99,1,"JudgeNewness",4,1327.755046,"Include"
"HUW2015_e1","HUW2015_e1_5",100,1,"JudgeNewness",5,1507.314363,"Include"
"HUW2015_e1","HUW2015_e1_5",101,1,"JudgeNewness",2,2009.246252,"Include"
"HUW2015_e1","HUW2015_e1_5",102,0,"JudgeNewness",2,1912.551575,"Include"
"HUW2015_e1","HUW2015_e1_5",103,0,"JudgeNewness",1,1926.383009,"Include"
"HUW2015_e1","HUW2015_e1_5",104,1,"JudgeNewness",5,1042.227482,"Include"
"HUW2015_e1","HUW2015_e1_5",105,1,"JudgeNewness",2,2093.966688,"Include"
"HUW2015_e1","HUW2015_e1_5",106,1,"JudgeNewness",4,1749.348784,"Include"
"HUW2015_e1","HUW2015_e1_5",107,0,"JudgeNewness",2,1281.037246,"Include"
"HUW2015_e1","HUW2015_e1_5",108,1,"JudgeNewness",5,1439.792587,"Include"
"HUW2015_e1","HUW2015_e1_5",109,0,"JudgeNewness",1,2414.386993,"Include"
"HUW2015_e1","HUW2015_e1_5",110,1,"JudgeNewness",5,1186.23855,"Include"
"HUW2015_e1","HUW2015_e1_5",111,0,"JudgeNewness",4,1465.36649,"Include"
"HUW2015_e1","HUW2015_e1_5",112,1,"JudgeNewness",2,1734.454236,"Include"
"HUW2015_e1","HUW2015_e1_5",113,1,"JudgeNewness",5,1708.640202,"Include"
"HUW2015_e1","HUW2015_e1_5",114,1,"JudgeNewness",5,1720.991089,"Include"
"HUW2015_e1","HUW2015_e1_5",115,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",116,1,"JudgeNewness",2,422.050076,"Include"
"HUW2015_e1","HUW2015_e1_5",117,0,"JudgeNewness",1,1475.210414,"Include"
"HUW2015_e1","HUW2015_e1_5",118,0,"JudgeNewness",3,1536.017924,"Include"
"HUW2015_e1","HUW2015_e1_5",119,0,"JudgeNewness",2,1892.597097,"Include"
"HUW2015_e1","HUW2015_e1_5",120,0,"JudgeNewness",1,1883.036819,"Include"
"HUW2015_e1","HUW2015_e1_5",121,1,"JudgeNewness",2,1809.516888,"Include"
"HUW2015_e1","HUW2015_e1_5",122,1,"JudgeNewness",5,1327.902415,"Include"
"HUW2015_e1","HUW2015_e1_5",123,1,"JudgeNewness",1,1773.90429,"Include"
"HUW2015_e1","HUW2015_e1_5",124,0,"JudgeNewness",5,2044.180773,"Include"
"HUW2015_e1","HUW2015_e1_5",125,0,"JudgeNewness",3,1552.84226,"Include"
"HUW2015_e1","HUW2015_e1_5",126,0,"JudgeNewness",4,1805.737485,"Include"
"HUW2015_e1","HUW2015_e1_5",127,1,"JudgeNewness",5,1964.685638,"Include"
"HUW2015_e1","HUW2015_e1_5",128,1,"JudgeNewness",5,1241.545534,"Include"
"HUW2015_e1","HUW2015_e1_5",129,1,"JudgeNewness",5,1113.443998,"Include"
"HUW2015_e1","HUW2015_e1_5",130,0,"JudgeNewness",2,2318.369643,"Include"
"HUW2015_e1","HUW2015_e1_5",131,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",132,1,"JudgeNewness",3,2265.513497,"Include"
"HUW2015_e1","HUW2015_e1_5",133,1,"JudgeNewness",2,3206.033446,"Include"
"HUW2015_e1","HUW2015_e1_5",134,1,"JudgeNewness",5,1620.448821,"Include"
"HUW2015_e1","HUW2015_e1_5",135,0,"JudgeNewness",3,1914.652001,"Include"
"HUW2015_e1","HUW2015_e1_5",136,1,"JudgeNewness",5,1408.282425,"Include"
"HUW2015_e1","HUW2015_e1_5",137,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",138,1,"JudgeNewness",5,1340.64785,"Include"
"HUW2015_e1","HUW2015_e1_5",139,1,"JudgeNewness",5,2236.089053,"Include"
"HUW2015_e1","HUW2015_e1_5",140,0,"JudgeNewness",3,2250.538137,"Include"
"HUW2015_e1","HUW2015_e1_5",141,1,"JudgeNewness",5,1493.792517,"Include"
"HUW2015_e1","HUW2015_e1_5",142,0,"JudgeNewness",2,2251.352359,"Include"
"HUW2015_e1","HUW2015_e1_5",143,1,"JudgeNewness",5,1401.56746,"Include"
"HUW2015_e1","HUW2015_e1_5",144,1,"JudgeNewness",2,310.339388,"Include"
"HUW2015_e1","HUW2015_e1_5",145,1,"JudgeNewness",5,1284.970539,"Include"
"HUW2015_e1","HUW2015_e1_5",146,0,"JudgeNewness",2,3345.187603,"Include"
"HUW2015_e1","HUW2015_e1_5",147,0,"JudgeNewness",3,1095.947109,"Include"
"HUW2015_e1","HUW2015_e1_5",148,1,"JudgeNewness",4,1245.405023,"Include"
"HUW2015_e1","HUW2015_e1_5",149,1,"JudgeNewness",4,1898.728139,"Include"
"HUW2015_e1","HUW2015_e1_5",150,1,"JudgeNewness",5,1262.667287,"Include"
"HUW2015_e1","HUW2015_e1_5",151,0,"JudgeNewness",2,1244.981701,"Include"
"HUW2015_e1","HUW2015_e1_5",152,0,"JudgeNewness",2,1336.264726,"Include"
"HUW2015_e1","HUW2015_e1_5",153,0,"JudgeNewness",5,1078.927559,"Include"
"HUW2015_e1","HUW2015_e1_5",154,0,"JudgeNewness",3,2005.353825,"Include"
"HUW2015_e1","HUW2015_e1_5",155,1,"JudgeNewness",5,2039.343529,"Include"
"HUW2015_e1","HUW2015_e1_5",156,0,"JudgeNewness",3,2094.50411,"Include"
"HUW2015_e1","HUW2015_e1_5",157,0,"JudgeNewness",2,2013.770129,"Include"
"HUW2015_e1","HUW2015_e1_5",158,0,"JudgeNewness",1,3444.149705,"Include"
"HUW2015_e1","HUW2015_e1_5",159,0,"JudgeNewness",2,1601.397633,"Include"
"HUW2015_e1","HUW2015_e1_5",160,0,"JudgeNewness",4,2055.645514,"Include"
"HUW2015_e1","HUW2015_e1_5",161,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",162,1,"JudgeNewness",3,2705.473264,"Include"
"HUW2015_e1","HUW2015_e1_5",163,0,"JudgeNewness",5,1141.757032,"Include"
"HUW2015_e1","HUW2015_e1_5",164,1,"JudgeNewness",5,1324.021384,"Include"
"HUW2015_e1","HUW2015_e1_5",165,1,"JudgeNewness",5,1152.588338,"Include"
"HUW2015_e1","HUW2015_e1_5",166,0,"JudgeNewness",2,1621.887436,"Include"
"HUW2015_e1","HUW2015_e1_5",167,0,"JudgeNewness",1,1418.674839,"Include"
"HUW2015_e1","HUW2015_e1_5",168,0,"JudgeNewness",3,1152.839116,"Include"
"HUW2015_e1","HUW2015_e1_5",169,0,"JudgeNewness",2,2429.697756,"Include"
"HUW2015_e1","HUW2015_e1_5",170,1,"JudgeNewness",2,1468.249051,"Include"
"HUW2015_e1","HUW2015_e1_5",171,1,"JudgeNewness",5,1209.032223,"Include"
"HUW2015_e1","HUW2015_e1_5",172,0,"JudgeNewness",2,2471.420735,"Include"
"HUW2015_e1","HUW2015_e1_5",173,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",174,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",175,0,"JudgeNewness",1,1609.396766,"Include"
"HUW2015_e1","HUW2015_e1_5",176,0,"JudgeNewness",1,1800.183898,"Include"
"HUW2015_e1","HUW2015_e1_5",177,0,"JudgeNewness",2,1629.558359,"Include"
"HUW2015_e1","HUW2015_e1_5",178,1,"JudgeNewness",4,2248.97644,"Include"
"HUW2015_e1","HUW2015_e1_5",179,0,"JudgeNewness",3,1782.729788,"Include"
"HUW2015_e1","HUW2015_e1_5",180,1,"JudgeNewness",2,2140.483429,"Include"
"HUW2015_e1","HUW2015_e1_5",181,1,"JudgeNewness",1,1537.864109,"Include"
"HUW2015_e1","HUW2015_e1_5",182,1,"JudgeNewness",2,1264.15999,"Include"
"HUW2015_e1","HUW2015_e1_5",183,0,"JudgeNewness",3,1686.181177,"Include"
"HUW2015_e1","HUW2015_e1_5",184,1,"JudgeNewness",5,1402.230124,"Include"
"HUW2015_e1","HUW2015_e1_5",185,1,"JudgeNewness",3,1672.492569,"Include"
"HUW2015_e1","HUW2015_e1_5",186,1,"JudgeNewness",5,1284.113682,"Include"
"HUW2015_e1","HUW2015_e1_5",187,1,"JudgeNewness",5,1207.779958,"Include"
"HUW2015_e1","HUW2015_e1_5",188,1,"JudgeNewness",5,1862.222228,"Include"
"HUW2015_e1","HUW2015_e1_5",189,1,"JudgeNewness",5,1940.656418,"Include"
"HUW2015_e1","HUW2015_e1_5",190,1,"JudgeNewness",5,1553.291222,"Include"
"HUW2015_e1","HUW2015_e1_5",191,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",192,1,"JudgeNewness",3,3174.393106,"Include"
"HUW2015_e1","HUW2015_e1_5",193,1,"JudgeNewness",5,1147.979567,"Include"
"HUW2015_e1","HUW2015_e1_5",194,0,"JudgeNewness",2,2176.215759,"Include"
"HUW2015_e1","HUW2015_e1_5",195,1,"JudgeNewness",5,1462.27834,"Include"
"HUW2015_e1","HUW2015_e1_5",196,1,"JudgeNewness",5,1740.5485,"Include"
"HUW2015_e1","HUW2015_e1_5",197,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",198,1,"JudgeNewness",3,2425.317436,"Include"
"HUW2015_e1","HUW2015_e1_5",199,0,"JudgeNewness",2,1152.06566,"Include"
"HUW2015_e1","HUW2015_e1_5",200,1,"JudgeNewness",4,2196.273276,"Include"
"HUW2015_e1","HUW2015_e1_5",201,1,"JudgeNewness",2,1715.069359,"Include"
"HUW2015_e1","HUW2015_e1_5",202,0,"JudgeNewness",2,1816.044924,"Include"
"HUW2015_e1","HUW2015_e1_5",203,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",204,1,"JudgeNewness",2,509.252954,"Include"
"HUW2015_e1","HUW2015_e1_5",205,0,"JudgeNewness",4,1562.738213,"Include"
"HUW2015_e1","HUW2015_e1_5",206,1,"JudgeNewness",2,1662.824665,"Include"
"HUW2015_e1","HUW2015_e1_5",207,1,"JudgeNewness",5,1324.749002,"Include"
"HUW2015_e1","HUW2015_e1_5",208,1,"JudgeNewness",3,2401.992787,"Include"
"HUW2015_e1","HUW2015_e1_5",209,0,"JudgeNewness",2,1663.304238,"Include"
"HUW2015_e1","HUW2015_e1_5",210,0,"JudgeNewness",2,1589.899756,"Include"
"HUW2015_e1","HUW2015_e1_5",211,0,"JudgeNewness",3,3800.484673,"Include"
"HUW2015_e1","HUW2015_e1_5",212,1,"JudgeNewness",4,1288.617935,"Include"
"HUW2015_e1","HUW2015_e1_5",213,0,"JudgeNewness",4,1310.491098,"Include"
"HUW2015_e1","HUW2015_e1_5",214,1,"JudgeNewness",5,1283.272655,"Include"
"HUW2015_e1","HUW2015_e1_5",215,1,"JudgeNewness",2,1457.14582,"Include"
"HUW2015_e1","HUW2015_e1_5",216,0,"JudgeNewness",5,1131.870398,"Include"
"HUW2015_e1","HUW2015_e1_5",217,0,"JudgeNewness",2,1627.117161,"Include"
"HUW2015_e1","HUW2015_e1_5",218,1,"JudgeNewness",3,1961.681874,"Include"
"HUW2015_e1","HUW2015_e1_5",219,0,"JudgeNewness",2,1718.331448,"Include"
"HUW2015_e1","HUW2015_e1_5",220,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_5",221,1,"JudgeNewness",2,922.310336,"Include"
"HUW2015_e1","HUW2015_e1_5",222,1,"JudgeNewness",2,1374.271041,"Include"
