"exp","id","block","trial","isold","condition1","rating","RT","excluding"
"RS2009_e1","RS2009_e1_10",75,3599,1,"HighF",6,625,"Include"
"RS2009_e1","RS2009_e1_10",75,3600,1,"HighF",5,564,"Include"
"RS2009_e1","RS2009_e1_10",76,3601,1,"HighF",6,616,"Include"
"RS2009_e1","RS2009_e1_10",76,3602,1,"LowF",5,546,"Include"
"RS2009_e1","RS2009_e1_10",76,3603,1,"LowF",6,555,"Include"
"RS2009_e1","RS2009_e1_10",76,3604,1,"LowF",4,529,"Include"
"RS2009_e1","RS2009_e1_10",76,3605,1,"LowF",6,581,"Include"
"RS2009_e1","RS2009_e1_10",76,3606,1,"LowF",5,582,"Include"
"RS2009_e1","RS2009_e1_10",76,3607,1,"HighF",6,911,"Include"
"RS2009_e1","RS2009_e1_10",76,3608,0,"LowF",3,599,"Include"
"RS2009_e1","RS2009_e1_10",76,3609,0,"HighF",2,599,"Include"
"RS2009_e1","RS2009_e1_10",76,3610,0,"LowF",3,686,"Include"
"RS2009_e1","RS2009_e1_10",76,3611,0,"LowF",2,598,"Include"
"RS2009_e1","RS2009_e1_10",76,3612,1,"HighF",6,589,"Include"
"RS2009_e1","RS2009_e1_10",76,3613,0,"HighF",3,590,"Include"
"RS2009_e1","RS2009_e1_10",76,3614,0,"LowF",2,581,"Include"
"RS2009_e1","RS2009_e1_10",76,3615,1,"HighF",4,546,"Include"
"RS2009_e1","RS2009_e1_10",76,3616,1,"HighF",6,625,"Include"
"RS2009_e1","RS2009_e1_10",76,3617,0,"HighF",1,756,"Include"
"RS2009_e1","RS2009_e1_10",76,3618,0,"HighF",2,764,"Include"
"RS2009_e1","RS2009_e1_10",76,3619,1,"LowF",5,651,"Include"
"RS2009_e1","RS2009_e1_10",76,3620,0,"LowF",3,825,"Include"
"RS2009_e1","RS2009_e1_10",76,3621,0,"HighF",2,660,"Include"
"RS2009_e1","RS2009_e1_10",76,3622,1,"HighF",6,573,"Include"
"RS2009_e1","RS2009_e1_10",76,3623,1,"HighF",5,600,"Include"
"RS2009_e1","RS2009_e1_10",76,3624,1,"HighF",5,599,"Include"
"RS2009_e1","RS2009_e1_10",76,3625,1,"HighF",6,556,"Include"
"RS2009_e1","RS2009_e1_10",76,3626,0,"LowF",2,660,"Include"
"RS2009_e1","RS2009_e1_10",76,3627,1,"LowF",3,885,"Include"
"RS2009_e1","RS2009_e1_10",76,3628,1,"HighF",6,711,"Include"
"RS2009_e1","RS2009_e1_10",76,3629,0,"HighF",3,677,"Include"
"RS2009_e1","RS2009_e1_10",76,3630,0,"HighF",2,677,"Include"
"RS2009_e1","RS2009_e1_10",76,3631,0,"HighF",3,659,"Include"
"RS2009_e1","RS2009_e1_10",76,3632,0,"LowF",1,755,"Include"
"RS2009_e1","RS2009_e1_10",76,3633,0,"LowF",3,904,"Include"
"RS2009_e1","RS2009_e1_10",76,3634,0,"HighF",2,650,"Include"
"RS2009_e1","RS2009_e1_10",76,3635,1,"HighF",6,537,"Include"
"RS2009_e1","RS2009_e1_10",76,3636,1,"LowF",4,721,"Include"
"RS2009_e1","RS2009_e1_10",76,3637,0,"LowF",3,780,"Include"
"RS2009_e1","RS2009_e1_10",76,3638,0,"LowF",2,895,"Include"
"RS2009_e1","RS2009_e1_10",76,3639,1,"LowF",5,563,"Include"
"RS2009_e1","RS2009_e1_10",76,3640,0,"LowF",3,652,"Include"
"RS2009_e1","RS2009_e1_10",76,3641,1,"LowF",6,598,"Include"
"RS2009_e1","RS2009_e1_10",76,3642,1,"HighF",6,573,"Include"
"RS2009_e1","RS2009_e1_10",76,3643,1,"LowF",6,564,"Include"
"RS2009_e1","RS2009_e1_10",76,3644,0,"HighF",3,616,"Include"
"RS2009_e1","RS2009_e1_10",76,3645,0,"HighF",2,597,"Include"
"RS2009_e1","RS2009_e1_10",76,3646,1,"LowF",6,625,"Include"
"RS2009_e1","RS2009_e1_10",76,3647,0,"HighF",5,564,"Include"
"RS2009_e1","RS2009_e1_10",76,3648,0,"LowF",3,720,"Include"
"RS2009_e1","RS2009_e1_10",77,3649,0,"LowF",3,799,"Include"
"RS2009_e1","RS2009_e1_10",77,3650,0,"HighF",2,643,"Include"
"RS2009_e1","RS2009_e1_10",77,3651,0,"HighF",1,573,"Include"
"RS2009_e1","RS2009_e1_10",77,3652,1,"HighF",6,608,"Include"
"RS2009_e1","RS2009_e1_10",77,3653,1,"HighF",5,537,"Include"
"RS2009_e1","RS2009_e1_10",77,3654,0,"LowF",3,668,"Include"
"RS2009_e1","RS2009_e1_10",77,3655,1,"LowF",5,546,"Include"
"RS2009_e1","RS2009_e1_10",77,3656,1,"HighF",6,616,"Include"
"RS2009_e1","RS2009_e1_10",77,3657,1,"LowF",3,546,"Include"
"RS2009_e1","RS2009_e1_10",77,3658,0,"LowF",6,694,"Include"
"RS2009_e1","RS2009_e1_10",77,3659,1,"LowF",6,660,"Include"
"RS2009_e1","RS2009_e1_10",77,3660,0,"HighF",2,573,"Include"
"RS2009_e1","RS2009_e1_10",77,3661,1,"LowF",6,590,"Include"
"RS2009_e1","RS2009_e1_10",77,3662,0,"HighF",3,650,"Include"
"RS2009_e1","RS2009_e1_10",77,3663,0,"HighF",1,615,"Include"
"RS2009_e1","RS2009_e1_10",77,3664,1,"LowF",5,573,"Include"
"RS2009_e1","RS2009_e1_10",77,3665,0,"HighF",2,633,"Include"
"RS2009_e1","RS2009_e1_10",77,3666,0,"HighF",3,625,"Include"
"RS2009_e1","RS2009_e1_10",77,3667,1,"HighF",6,606,"Include"
"RS2009_e1","RS2009_e1_10",77,3668,0,"HighF",1,642,"Include"
"RS2009_e1","RS2009_e1_10",77,3669,1,"LowF",5,590,"Include"
"RS2009_e1","RS2009_e1_10",77,3670,1,"HighF",6,712,"Include"
"RS2009_e1","RS2009_e1_10",77,3671,0,"LowF",5,677,"Include"
"RS2009_e1","RS2009_e1_10",77,3672,0,"LowF",3,773,"Include"
"RS2009_e1","RS2009_e1_10",77,3673,1,"HighF",6,564,"Include"
"RS2009_e1","RS2009_e1_10",77,3674,0,"HighF",5,606,"Include"
"RS2009_e1","RS2009_e1_10",77,3675,1,"LowF",6,676,"Include"
"RS2009_e1","RS2009_e1_10",77,3676,0,"LowF",2,581,"Include"
"RS2009_e1","RS2009_e1_10",77,3677,0,"LowF",1,685,"Include"
"RS2009_e1","RS2009_e1_10",77,3678,1,"HighF",5,643,"Include"
"RS2009_e1","RS2009_e1_10",77,3679,0,"LowF",3,791,"Include"
"RS2009_e1","RS2009_e1_10",77,3680,0,"LowF",6,642,"Include"
"RS2009_e1","RS2009_e1_10",77,3681,0,"LowF",6,921,"Include"
"RS2009_e1","RS2009_e1_10",77,3682,0,"HighF",3,677,"Include"
"RS2009_e1","RS2009_e1_10",77,3683,1,"LowF",6,519,"Include"
"RS2009_e1","RS2009_e1_10",77,3684,1,"HighF",5,651,"Include"
"RS2009_e1","RS2009_e1_10",77,3685,1,"HighF",5,608,"Include"
"RS2009_e1","RS2009_e1_10",77,3686,1,"LowF",5,651,"Include"
"RS2009_e1","RS2009_e1_10",77,3687,0,"HighF",3,1069,"Include"
"RS2009_e1","RS2009_e1_10",77,3688,0,"LowF",6,598,"Include"
"RS2009_e1","RS2009_e1_10",77,3689,1,"HighF",6,599,"Include"
"RS2009_e1","RS2009_e1_10",77,3690,1,"LowF",5,721,"Include"
"RS2009_e1","RS2009_e1_10",77,3691,1,"HighF",6,608,"Include"
"RS2009_e1","RS2009_e1_10",77,3692,0,"HighF",3,564,"Include"
"RS2009_e1","RS2009_e1_10",77,3693,1,"LowF",6,607,"Include"
"RS2009_e1","RS2009_e1_10",77,3694,1,"HighF",5,720,"Include"
"RS2009_e1","RS2009_e1_10",77,3695,0,"LowF",1,816,"Include"
"RS2009_e1","RS2009_e1_10",77,3696,1,"LowF",6,625,"Include"
"RS2009_e1","RS2009_e1_10",78,3697,1,"HighF",6,642,"Include"
"RS2009_e1","RS2009_e1_10",78,3698,1,"HighF",5,608,"Include"
"RS2009_e1","RS2009_e1_10",78,3699,1,"LowF",4,738,"Include"
"RS2009_e1","RS2009_e1_10",78,3700,0,"HighF",6,598,"Include"
"RS2009_e1","RS2009_e1_10",78,3701,0,"HighF",3,782,"Include"
"RS2009_e1","RS2009_e1_10",78,3702,1,"LowF",2,869,"Include"
"RS2009_e1","RS2009_e1_10",78,3703,0,"LowF",6,668,"Include"
"RS2009_e1","RS2009_e1_10",78,3704,0,"HighF",3,721,"Include"
"RS2009_e1","RS2009_e1_10",78,3705,1,"HighF",6,564,"Include"
"RS2009_e1","RS2009_e1_10",78,3706,1,"LowF",5,616,"Include"
"RS2009_e1","RS2009_e1_10",78,3707,0,"LowF",3,659,"Include"
"RS2009_e1","RS2009_e1_10",78,3708,0,"HighF",2,555,"Include"
"RS2009_e1","RS2009_e1_10",78,3709,0,"HighF",1,590,"Include"
"RS2009_e1","RS2009_e1_10",78,3710,1,"HighF",5,590,"Include"
"RS2009_e1","RS2009_e1_10",78,3711,0,"LowF",3,843,"Include"
"RS2009_e1","RS2009_e1_10",78,3712,1,"LowF",6,641,"Include"
"RS2009_e1","RS2009_e1_10",78,3713,1,"HighF",3,677,"Include"
"RS2009_e1","RS2009_e1_10",78,3714,1,"LowF",4,625,"Include"
"RS2009_e1","RS2009_e1_10",78,3715,0,"LowF",2,730,"Include"
"RS2009_e1","RS2009_e1_10",78,3716,1,"LowF",1,642,"Include"
"RS2009_e1","RS2009_e1_10",78,3717,0,"LowF",3,704,"Include"
"RS2009_e1","RS2009_e1_10",78,3718,1,"LowF",6,634,"Include"
"RS2009_e1","RS2009_e1_10",78,3719,0,"HighF",1,703,"Include"
"RS2009_e1","RS2009_e1_10",78,3720,1,"LowF",5,650,"Include"
"RS2009_e1","RS2009_e1_10",78,3721,0,"HighF",3,625,"Include"
"RS2009_e1","RS2009_e1_10",78,3722,1,"HighF",6,624,"Include"
"RS2009_e1","RS2009_e1_10",78,3723,1,"HighF",5,643,"Include"
"RS2009_e1","RS2009_e1_10",78,3724,1,"HighF",3,642,"Include"
"RS2009_e1","RS2009_e1_10",78,3725,1,"HighF",6,676,"Include"
"RS2009_e1","RS2009_e1_10",78,3726,0,"LowF",2,591,"Include"
"RS2009_e1","RS2009_e1_10",78,3727,0,"LowF",3,695,"Include"
"RS2009_e1","RS2009_e1_10",78,3728,1,"HighF",6,572,"Include"
"RS2009_e1","RS2009_e1_10",78,3729,0,"HighF",1,573,"Include"
"RS2009_e1","RS2009_e1_10",78,3730,0,"LowF",2,590,"Include"
"RS2009_e1","RS2009_e1_10",78,3731,0,"LowF",5,643,"Include"
"RS2009_e1","RS2009_e1_10",78,3732,0,"HighF",3,685,"Include"
"RS2009_e1","RS2009_e1_10",78,3733,1,"LowF",1,616,"Include"
"RS2009_e1","RS2009_e1_10",78,3734,1,"LowF",6,738,"Include"
"RS2009_e1","RS2009_e1_10",78,3735,0,"HighF",2,669,"Include"
"RS2009_e1","RS2009_e1_10",78,3736,1,"LowF",3,1007,"Include"
"RS2009_e1","RS2009_e1_10",78,3737,0,"LowF",4,686,"Include"
"RS2009_e1","RS2009_e1_10",78,3738,0,"HighF",3,721,"Include"
"RS2009_e1","RS2009_e1_10",78,3739,1,"HighF",6,676,"Include"
"RS2009_e1","RS2009_e1_10",78,3740,0,"LowF",2,511,"Include"
"RS2009_e1","RS2009_e1_10",78,3741,0,"LowF",6,582,"Include"
"RS2009_e1","RS2009_e1_10",78,3742,1,"LowF",6,634,"Include"
"RS2009_e1","RS2009_e1_10",78,3743,0,"HighF",3,590,"Include"
"RS2009_e1","RS2009_e1_10",78,3744,1,"HighF",6,633,"Include"
"RS2009_e1","RS2009_e1_10",79,3745,1,"HighF",6,599,"Include"
"RS2009_e1","RS2009_e1_10",79,3746,0,"HighF",2,608,"Include"
"RS2009_e1","RS2009_e1_10",79,3747,0,"LowF",1,643,"Include"
"RS2009_e1","RS2009_e1_10",79,3748,1,"LowF",6,598,"Include"
"RS2009_e1","RS2009_e1_10",79,3749,0,"LowF",2,598,"Include"
"RS2009_e1","RS2009_e1_10",79,3750,0,"LowF",3,650,"Include"
"RS2009_e1","RS2009_e1_10",79,3751,0,"HighF",6,659,"Include"
"RS2009_e1","RS2009_e1_10",79,3752,1,"HighF",6,634,"Include"
"RS2009_e1","RS2009_e1_10",79,3753,1,"LowF",5,623,"Include"
"RS2009_e1","RS2009_e1_10",79,3754,1,"HighF",5,616,"Include"
"RS2009_e1","RS2009_e1_10",79,3755,0,"LowF",6,747,"Include"
"RS2009_e1","RS2009_e1_10",79,3756,0,"HighF",1,764,"Include"
"RS2009_e1","RS2009_e1_10",79,3757,1,"HighF",6,617,"Include"
"RS2009_e1","RS2009_e1_10",79,3758,1,"LowF",5,642,"Include"
"RS2009_e1","RS2009_e1_10",79,3759,1,"HighF",6,563,"Include"
"RS2009_e1","RS2009_e1_10",79,3760,1,"LowF",1,686,"Include"
"RS2009_e1","RS2009_e1_10",79,3761,1,"LowF",6,677,"Include"
"RS2009_e1","RS2009_e1_10",79,3762,0,"HighF",5,599,"Include"
"RS2009_e1","RS2009_e1_10",79,3763,0,"HighF",3,591,"Include"
"RS2009_e1","RS2009_e1_10",79,3764,0,"LowF",2,702,"Include"
"RS2009_e1","RS2009_e1_10",79,3765,1,"LowF",6,782,"Include"
"RS2009_e1","RS2009_e1_10",79,3766,1,"HighF",5,641,"Include"
"RS2009_e1","RS2009_e1_10",79,3767,0,"LowF",1,546,"Include"
"RS2009_e1","RS2009_e1_10",79,3768,1,"LowF",3,799,"Include"
"RS2009_e1","RS2009_e1_10",79,3769,0,"LowF",3,599,"Include"
"RS2009_e1","RS2009_e1_10",79,3770,0,"LowF",2,572,"Include"
"RS2009_e1","RS2009_e1_10",79,3771,0,"HighF",1,581,"Include"
"RS2009_e1","RS2009_e1_10",79,3772,0,"HighF",2,591,"Include"
"RS2009_e1","RS2009_e1_10",79,3773,1,"LowF",6,589,"Include"
"RS2009_e1","RS2009_e1_10",79,3774,0,"LowF",5,642,"Include"
"RS2009_e1","RS2009_e1_10",79,3775,1,"LowF",6,520,"Include"
"RS2009_e1","RS2009_e1_10",79,3776,0,"LowF",1,626,"Include"
"RS2009_e1","RS2009_e1_10",79,3777,0,"HighF",2,660,"Include"
"RS2009_e1","RS2009_e1_10",79,3778,1,"HighF",5,642,"Include"
"RS2009_e1","RS2009_e1_10",79,3779,1,"LowF",6,825,"Include"
"RS2009_e1","RS2009_e1_10",79,3780,1,"HighF",6,625,"Include"
"RS2009_e1","RS2009_e1_10",79,3781,0,"HighF",2,729,"Include"
"RS2009_e1","RS2009_e1_10",79,3782,1,"LowF",5,617,"Include"
"RS2009_e1","RS2009_e1_10",79,3783,0,"HighF",3,676,"Include"
"RS2009_e1","RS2009_e1_10",79,3784,0,"LowF",2,747,"Include"
"RS2009_e1","RS2009_e1_10",79,3785,1,"HighF",6,634,"Include"
"RS2009_e1","RS2009_e1_10",79,3786,1,"HighF",5,790,"Include"
"RS2009_e1","RS2009_e1_10",79,3787,1,"LowF",3,536,"Include"
"RS2009_e1","RS2009_e1_10",79,3788,0,"HighF",3,641,"Include"
"RS2009_e1","RS2009_e1_10",79,3789,0,"LowF",6,616,"Include"
"RS2009_e1","RS2009_e1_10",79,3790,1,"HighF",6,651,"Include"
"RS2009_e1","RS2009_e1_10",79,3791,1,"HighF",5,599,"Include"
"RS2009_e1","RS2009_e1_10",79,3792,0,"HighF",5,625,"Include"
"RS2009_e1","RS2009_e1_10",80,3793,0,"HighF",3,728,"Include"
"RS2009_e1","RS2009_e1_10",80,3794,1,"HighF",6,511,"Include"
"RS2009_e1","RS2009_e1_10",80,3795,1,"LowF",5,609,"Include"
"RS2009_e1","RS2009_e1_10",80,3796,1,"LowF",6,545,"Include"
"RS2009_e1","RS2009_e1_10",80,3797,0,"LowF",2,615,"Include"
"RS2009_e1","RS2009_e1_10",80,3798,0,"HighF",2,798,"Include"
"RS2009_e1","RS2009_e1_10",80,3799,0,"LowF",6,564,"Include"
"RS2009_e1","RS2009_e1_10",80,3800,0,"HighF",2,685,"Include"
"RS2009_e1","RS2009_e1_10",80,3801,0,"LowF",1,642,"Include"
"RS2009_e1","RS2009_e1_10",80,3802,1,"LowF",6,556,"Include"
"RS2009_e1","RS2009_e1_10",80,3803,1,"HighF",6,659,"Include"
"RS2009_e1","RS2009_e1_10",80,3804,1,"LowF",6,677,"Include"
"RS2009_e1","RS2009_e1_10",80,3805,0,"LowF",2,617,"Include"
"RS2009_e1","RS2009_e1_10",80,3806,1,"LowF",6,641,"Include"
"RS2009_e1","RS2009_e1_10",80,3807,0,"HighF",6,650,"Include"
"RS2009_e1","RS2009_e1_10",80,3808,0,"LowF",6,607,"Include"
"RS2009_e1","RS2009_e1_10",80,3809,1,"HighF",6,536,"Include"
"RS2009_e1","RS2009_e1_10",80,3810,0,"LowF",2,650,"Include"
"RS2009_e1","RS2009_e1_10",80,3811,1,"LowF",5,572,"Include"
"RS2009_e1","RS2009_e1_10",80,3812,0,"HighF",3,572,"Include"
"RS2009_e1","RS2009_e1_10",80,3813,1,"LowF",6,573,"Include"
"RS2009_e1","RS2009_e1_10",80,3814,0,"LowF",5,589,"Include"
"RS2009_e1","RS2009_e1_10",80,3815,1,"LowF",6,641,"Include"
"RS2009_e1","RS2009_e1_10",80,3816,1,"HighF",5,850,"Include"
"RS2009_e1","RS2009_e1_10",80,3817,1,"HighF",5,581,"Include"
"RS2009_e1","RS2009_e1_10",80,3818,1,"LowF",6,599,"Include"
"RS2009_e1","RS2009_e1_10",80,3819,0,"HighF",1,607,"Include"
"RS2009_e1","RS2009_e1_10",80,3820,0,"HighF",2,556,"Include"
"RS2009_e1","RS2009_e1_10",80,3821,1,"HighF",3,564,"Include"
"RS2009_e1","RS2009_e1_10",80,3822,1,"HighF",6,597,"Include"
"RS2009_e1","RS2009_e1_10",80,3823,0,"HighF",3,659,"Include"
"RS2009_e1","RS2009_e1_10",80,3824,1,"LowF",6,615,"Include"
"RS2009_e1","RS2009_e1_10",80,3825,0,"HighF",2,650,"Include"
"RS2009_e1","RS2009_e1_10",80,3826,0,"HighF",2,642,"Include"
"RS2009_e1","RS2009_e1_10",80,3827,1,"HighF",6,624,"Include"
"RS2009_e1","RS2009_e1_10",80,3828,1,"HighF",5,676,"Include"
"RS2009_e1","RS2009_e1_10",80,3829,1,"LowF",1,642,"Include"
"RS2009_e1","RS2009_e1_10",80,3830,1,"HighF",6,704,"Include"
"RS2009_e1","RS2009_e1_10",80,3831,1,"HighF",5,617,"Include"
"RS2009_e1","RS2009_e1_10",80,3832,0,"LowF",2,695,"Include"
"RS2009_e1","RS2009_e1_10",80,3833,0,"LowF",6,546,"Include"
"RS2009_e1","RS2009_e1_10",80,3834,1,"HighF",6,687,"Include"
"RS2009_e1","RS2009_e1_10",80,3835,0,"LowF",1,685,"Include"
"RS2009_e1","RS2009_e1_10",80,3836,0,"LowF",2,625,"Include"
"RS2009_e1","RS2009_e1_10",80,3837,0,"LowF",6,616,"Include"
"RS2009_e1","RS2009_e1_10",80,3838,1,"LowF",6,634,"Include"
"RS2009_e1","RS2009_e1_10",80,3839,0,"HighF",2,729,"Include"
"RS2009_e1","RS2009_e1_10",80,3840,0,"HighF",2,668,"Include"
"RS2009_e1","RS2009_e1_10",81,3841,1,"LowF",1,586,"Include"
"RS2009_e1","RS2009_e1_10",81,3842,0,"LowF",2,645,"Include"
"RS2009_e1","RS2009_e1_10",81,3843,0,"HighF",2,570,"Include"
"RS2009_e1","RS2009_e1_10",81,3844,0,"LowF",6,498,"Include"
"RS2009_e1","RS2009_e1_10",81,3845,1,"LowF",6,419,"Include"
"RS2009_e1","RS2009_e1_10",81,3846,1,"HighF",5,475,"Include"
"RS2009_e1","RS2009_e1_10",81,3847,0,"HighF",1,559,"Include"
"RS2009_e1","RS2009_e1_10",81,3848,1,"HighF",6,547,"Include"
"RS2009_e1","RS2009_e1_10",81,3849,0,"HighF",2,526,"Include"
"RS2009_e1","RS2009_e1_10",81,3850,0,"LowF",2,537,"Include"
"RS2009_e1","RS2009_e1_10",81,3851,1,"LowF",6,483,"Include"
"RS2009_e1","RS2009_e1_10",81,3852,0,"HighF",1,613,"Include"
"RS2009_e1","RS2009_e1_10",81,3853,0,"HighF",1,548,"Include"
"RS2009_e1","RS2009_e1_10",81,3854,0,"LowF",2,647,"Include"
"RS2009_e1","RS2009_e1_10",81,3855,1,"HighF",6,474,"Include"
"RS2009_e1","RS2009_e1_10",81,3856,1,"HighF",6,474,"Include"
"RS2009_e1","RS2009_e1_10",81,3857,1,"HighF",6,463,"Include"
"RS2009_e1","RS2009_e1_10",81,3858,1,"HighF",5,559,"Include"
"RS2009_e1","RS2009_e1_10",81,3859,1,"HighF",6,537,"Include"
"RS2009_e1","RS2009_e1_10",81,3860,0,"HighF",5,699,"Include"
"RS2009_e1","RS2009_e1_10",81,3861,1,"LowF",1,461,"Include"
"RS2009_e1","RS2009_e1_10",81,3862,1,"LowF",6,580,"Include"
"RS2009_e1","RS2009_e1_10",81,3863,0,"LowF",2,654,"Include"
"RS2009_e1","RS2009_e1_10",81,3864,1,"LowF",1,593,"Include"
"RS2009_e1","RS2009_e1_10",81,3865,0,"HighF",6,472,"Include"
"RS2009_e1","RS2009_e1_10",81,3866,1,"HighF",6,519,"Include"
"RS2009_e1","RS2009_e1_10",81,3867,0,"LowF",5,581,"Include"
"RS2009_e1","RS2009_e1_10",81,3868,0,"LowF",3,547,"Include"
"RS2009_e1","RS2009_e1_10",81,3869,0,"HighF",3,527,"Include"
"RS2009_e1","RS2009_e1_10",81,3870,0,"HighF",2,531,"Include"
"RS2009_e1","RS2009_e1_10",81,3871,1,"HighF",6,602,"Include"
"RS2009_e1","RS2009_e1_10",81,3872,1,"LowF",5,548,"Include"
"RS2009_e1","RS2009_e1_10",81,3873,0,"HighF",1,568,"Include"
"RS2009_e1","RS2009_e1_10",81,3874,1,"LowF",2,527,"Include"
"RS2009_e1","RS2009_e1_10",81,3875,1,"LowF",6,567,"Include"
"RS2009_e1","RS2009_e1_10",81,3876,1,"LowF",2,484,"Include"
"RS2009_e1","RS2009_e1_10",81,3877,0,"HighF",6,458,"Include"
"RS2009_e1","RS2009_e1_10",81,3878,1,"LowF",6,513,"Include"
"RS2009_e1","RS2009_e1_10",81,3879,0,"LowF",2,547,"Include"
"RS2009_e1","RS2009_e1_10",81,3880,0,"LowF",4,451,"Include"
"RS2009_e1","RS2009_e1_10",81,3881,1,"HighF",4,546,"Include"
"RS2009_e1","RS2009_e1_10",81,3882,0,"LowF",3,451,"Include"
"RS2009_e1","RS2009_e1_10",81,3883,0,"LowF",5,376,"Include"
"RS2009_e1","RS2009_e1_10",81,3884,0,"LowF",2,614,"Include"
"RS2009_e1","RS2009_e1_10",81,3885,1,"LowF",5,516,"Include"
"RS2009_e1","RS2009_e1_10",81,3886,1,"HighF",5,538,"Include"
"RS2009_e1","RS2009_e1_10",81,3887,0,"HighF",1,579,"Include"
"RS2009_e1","RS2009_e1_10",81,3888,1,"HighF",5,603,"Include"
"RS2009_e1","RS2009_e1_10",82,3889,1,"HighF",6,695,"Include"
"RS2009_e1","RS2009_e1_10",82,3890,0,"HighF",2,582,"Include"
"RS2009_e1","RS2009_e1_10",82,3891,1,"HighF",1,657,"Include"
"RS2009_e1","RS2009_e1_10",82,3892,0,"HighF",2,592,"Include"
"RS2009_e1","RS2009_e1_10",82,3893,0,"LowF",1,539,"Include"
"RS2009_e1","RS2009_e1_10",82,3894,0,"LowF",6,498,"Include"
"RS2009_e1","RS2009_e1_10",82,3895,1,"LowF",6,409,"Include"
"RS2009_e1","RS2009_e1_10",82,3896,1,"HighF",5,517,"Include"
"RS2009_e1","RS2009_e1_10",82,3897,1,"HighF",2,624,"Include"
"RS2009_e1","RS2009_e1_10",82,3898,0,"LowF",3,643,"Include"
"RS2009_e1","RS2009_e1_10",82,3899,0,"HighF",2,590,"Include"
"RS2009_e1","RS2009_e1_10",82,3900,0,"LowF",2,1063,"Include"
"RS2009_e1","RS2009_e1_10",82,3901,1,"HighF",5,464,"Include"
"RS2009_e1","RS2009_e1_10",82,3902,0,"HighF",3,678,"Include"
"RS2009_e1","RS2009_e1_10",82,3903,1,"HighF",1,622,"Include"
"RS2009_e1","RS2009_e1_10",82,3904,1,"LowF",5,947,"Include"
"RS2009_e1","RS2009_e1_10",82,3905,1,"HighF",4,561,"Include"
"RS2009_e1","RS2009_e1_10",82,3906,0,"LowF",2,580,"Include"
"RS2009_e1","RS2009_e1_10",82,3907,0,"HighF",1,741,"Include"
"RS2009_e1","RS2009_e1_10",82,3908,1,"LowF",5,608,"Include"
"RS2009_e1","RS2009_e1_10",82,3909,1,"LowF",5,543,"Include"
"RS2009_e1","RS2009_e1_10",82,3910,0,"LowF",1,645,"Include"
"RS2009_e1","RS2009_e1_10",82,3911,1,"HighF",6,540,"Include"
"RS2009_e1","RS2009_e1_10",82,3912,1,"LowF",2,624,"Include"
"RS2009_e1","RS2009_e1_10",82,3913,1,"LowF",5,492,"Include"
"RS2009_e1","RS2009_e1_10",82,3914,1,"HighF",6,591,"Include"
"RS2009_e1","RS2009_e1_10",82,3915,0,"HighF",2,568,"Include"
"RS2009_e1","RS2009_e1_10",82,3916,0,"LowF",5,764,"Include"
"RS2009_e1","RS2009_e1_10",82,3917,0,"HighF",2,601,"Include"
"RS2009_e1","RS2009_e1_10",82,3918,1,"HighF",5,570,"Include"
"RS2009_e1","RS2009_e1_10",82,3919,1,"HighF",6,516,"Include"
"RS2009_e1","RS2009_e1_10",82,3920,0,"LowF",2,527,"Include"
"RS2009_e1","RS2009_e1_10",82,3921,0,"LowF",5,603,"Include"
"RS2009_e1","RS2009_e1_10",82,3922,1,"LowF",5,459,"Include"
"RS2009_e1","RS2009_e1_10",82,3923,0,"HighF",2,480,"Include"
"RS2009_e1","RS2009_e1_10",82,3924,1,"HighF",6,603,"Include"
"RS2009_e1","RS2009_e1_10",82,3925,0,"LowF",2,482,"Include"
"RS2009_e1","RS2009_e1_10",82,3926,1,"LowF",1,623,"Include"
"RS2009_e1","RS2009_e1_10",82,3927,0,"LowF",5,741,"Include"
"RS2009_e1","RS2009_e1_10",82,3928,0,"HighF",2,619,"Include"
"RS2009_e1","RS2009_e1_10",82,3929,0,"HighF",2,581,"Include"
"RS2009_e1","RS2009_e1_10",82,3930,1,"LowF",4,658,"Include"
"RS2009_e1","RS2009_e1_10",82,3931,0,"HighF",2,494,"Include"
"RS2009_e1","RS2009_e1_10",82,3932,0,"LowF",5,860,"Include"
"RS2009_e1","RS2009_e1_10",82,3933,1,"LowF",2,473,"Include"
"RS2009_e1","RS2009_e1_10",82,3934,1,"LowF",5,527,"Include"
"RS2009_e1","RS2009_e1_10",82,3935,0,"HighF",2,471,"Include"
"RS2009_e1","RS2009_e1_10",82,3936,1,"LowF",6,529,"Include"
"RS2009_e1","RS2009_e1_10",83,3937,1,"HighF",6,528,"Include"
"RS2009_e1","RS2009_e1_10",83,3938,0,"HighF",2,517,"Include"
"RS2009_e1","RS2009_e1_10",83,3939,0,"LowF",5,496,"Include"
"RS2009_e1","RS2009_e1_10",83,3940,1,"LowF",6,470,"Include"
"RS2009_e1","RS2009_e1_10",83,3941,0,"LowF",2,539,"Include"
"RS2009_e1","RS2009_e1_10",83,3942,0,"HighF",1,590,"Include"
"RS2009_e1","RS2009_e1_10",83,3943,0,"HighF",5,613,"Include"
"RS2009_e1","RS2009_e1_10",83,3944,0,"HighF",2,522,"Include"
"RS2009_e1","RS2009_e1_10",83,3945,1,"LowF",6,442,"Include"
"RS2009_e1","RS2009_e1_10",83,3946,1,"HighF",5,569,"Include"
"RS2009_e1","RS2009_e1_10",83,3947,1,"HighF",6,557,"Include"
