"exp","id","item","isold","condition1","rating","RT","excluding","trial"
"FO2016_e2b","FO2016_e2b_39","person",0,"Aloud",1,1138,"Include",183
"FO2016_e2b","FO2016_e2b_39","deed",1,"Aloud",2,1074,"Include",184
"FO2016_e2b","FO2016_e2b_39","hint",1,"Aloud",6,1122,"Include",185
"FO2016_e2b","FO2016_e2b_39","revolt",1,"Aloud",6,738,"Include",186
"FO2016_e2b","FO2016_e2b_39","intellect",1,"Aloud",6,842,"Include",187
"FO2016_e2b","FO2016_e2b_39","fowl",0,"Aloud",1,1130,"Include",188
"FO2016_e2b","FO2016_e2b_39","institute",0,"Aloud",3,1530,"Include",189
"FO2016_e2b","FO2016_e2b_39","butterfly",0,"Aloud",1,1498,"Include",190
"FO2016_e2b","FO2016_e2b_39","library",1,"Aloud",1,1138,"Include",191
"FO2016_e2b","FO2016_e2b_39","frog",0,"Aloud",1,802,"Include",192
"FO2016_e2b","FO2016_e2b_39","grandmother",1,"Aloud",6,1250,"Include",193
"FO2016_e2b","FO2016_e2b_39","contents",0,"Aloud",4,1250,"Include",194
"FO2016_e2b","FO2016_e2b_39","love",1,"Aloud",1,1234,"Include",195
"FO2016_e2b","FO2016_e2b_39","earth",0,"Aloud",2,1514,"Include",196
"FO2016_e2b","FO2016_e2b_39","costume",1,"Aloud",4,1442,"Include",197
"FO2016_e2b","FO2016_e2b_39","moss",1,"Aloud",1,1242,"Include",198
"FO2016_e2b","FO2016_e2b_39","wheat",0,"Aloud",1,1034,"Include",199
"FO2016_e2b","FO2016_e2b_39","justice",0,"Aloud",5,1186,"Include",200
"FO2016_e2b","FO2016_e2b_39","sunset",1,"Aloud",2,1170,"Include",201
"FO2016_e2b","FO2016_e2b_39","iron",0,"Aloud",6,1354,"Include",202
"FO2016_e2b","FO2016_e2b_39","lecture",0,"Aloud",4,1114,"Include",203
"FO2016_e2b","FO2016_e2b_39","lark",1,"Aloud",1,994,"Include",204
"FO2016_e2b","FO2016_e2b_39","oven",0,"Aloud",2,1138,"Include",205
"FO2016_e2b","FO2016_e2b_39","diamond",0,"Aloud",3,1618,"Include",206
"FO2016_e2b","FO2016_e2b_39","procession",0,"Aloud",1,1400,"Include",207
"FO2016_e2b","FO2016_e2b_39","slave",1,"Aloud",2,938,"Include",208
"FO2016_e2b","FO2016_e2b_39","storm",1,"Aloud",1,954,"Include",209
"FO2016_e2b","FO2016_e2b_39","beaver",0,"Aloud",1,874,"Include",210
"FO2016_e2b","FO2016_e2b_39","butter",0,"Aloud",1,1010,"Include",211
"FO2016_e2b","FO2016_e2b_39","quality",0,"Aloud",3,1530,"Include",212
"FO2016_e2b","FO2016_e2b_39","jail",0,"Aloud",4,1362,"Include",213
"FO2016_e2b","FO2016_e2b_39","gentleman",1,"Aloud",6,2266,"Include",214
"FO2016_e2b","FO2016_e2b_39","brain",0,"Aloud",2,1442,"Include",215
"FO2016_e2b","FO2016_e2b_39","spray",0,"Aloud",3,1210,"Include",216
"FO2016_e2b","FO2016_e2b_39","nephew",0,"Aloud",1,1106,"Include",217
"FO2016_e2b","FO2016_e2b_39","length",0,"Aloud",3,1306,"Include",218
"FO2016_e2b","FO2016_e2b_39","flesh",0,"Aloud",3,1250,"Include",219
"FO2016_e2b","FO2016_e2b_39","string",1,"Aloud",6,1178,"Include",220
"FO2016_e2b","FO2016_e2b_39","vegetable",0,"Aloud",2,1298,"Include",221
"FO2016_e2b","FO2016_e2b_39","clock",0,"Aloud",3,3458,"Include",222
"FO2016_e2b","FO2016_e2b_39","vanity",0,"Aloud",1,2042,"Include",223
"FO2016_e2b","FO2016_e2b_39","bowl",1,"Aloud",6,4034,"Include",224
"FO2016_e2b","FO2016_e2b_39","oxygen",1,"Aloud",3,1106,"Include",225
"FO2016_e2b","FO2016_e2b_39","prison",1,"Aloud",6,1330,"Include",226
"FO2016_e2b","FO2016_e2b_39","soil",0,"Aloud",1,3578,"Include",227
"FO2016_e2b","FO2016_e2b_39","leader",0,"Aloud",5,1202,"Include",228
"FO2016_e2b","FO2016_e2b_39","foam",1,"Aloud",3,1498,"Include",229
"FO2016_e2b","FO2016_e2b_39","gallery",0,"Aloud",2,1786,"Include",230
"FO2016_e2b","FO2016_e2b_39","majority",0,"Aloud",3,1986,"Include",231
"FO2016_e2b","FO2016_e2b_39","window",1,"Aloud",4,1786,"Include",232
"FO2016_e2b","FO2016_e2b_39","scarlet",0,"Aloud",2,1154,"Include",233
"FO2016_e2b","FO2016_e2b_39","victim",1,"Aloud",3,1786,"Include",234
"FO2016_e2b","FO2016_e2b_39","lake",0,"Aloud",1,1114,"Include",235
"FO2016_e2b","FO2016_e2b_39","prairie",0,"Aloud",1,1130,"Include",236
"FO2016_e2b","FO2016_e2b_39","product",0,"Aloud",1,938,"Include",237
"FO2016_e2b","FO2016_e2b_39","murder",0,"Aloud",1,986,"Include",238
"FO2016_e2b","FO2016_e2b_42","convention",1,"Aloud",6,1954,"Include",1
"FO2016_e2b","FO2016_e2b_42","cellar",0,"Aloud",2,8170,"Include",2
"FO2016_e2b","FO2016_e2b_42","deed",1,"Aloud",2,2618,"Include",3
"FO2016_e2b","FO2016_e2b_42","disposition",0,"Aloud",2,4674,"Include",4
"FO2016_e2b","FO2016_e2b_42","amount",0,"Aloud",3,2050,"Include",5
"FO2016_e2b","FO2016_e2b_42","door",0,"Aloud",2,4962,"Include",6
"FO2016_e2b","FO2016_e2b_42","joke",1,"Aloud",2,1866,"Include",7
"FO2016_e2b","FO2016_e2b_42","spray",0,"Aloud",1,1826,"Include",8
"FO2016_e2b","FO2016_e2b_42","attendant",1,"Aloud",5,3978,"Include",9
"FO2016_e2b","FO2016_e2b_42","robber",0,"Aloud",2,2082,"Include",10
"FO2016_e2b","FO2016_e2b_42","stone",1,"Aloud",2,1698,"Include",11
"FO2016_e2b","FO2016_e2b_42","welfare",1,"Aloud",2,1946,"Include",12
"FO2016_e2b","FO2016_e2b_42","wine",1,"Aloud",3,2058,"Include",13
"FO2016_e2b","FO2016_e2b_42","tower",0,"Aloud",3,1698,"Include",14
"FO2016_e2b","FO2016_e2b_42","butter",1,"Aloud",6,3122,"Include",15
"FO2016_e2b","FO2016_e2b_42","colony",1,"Aloud",6,1282,"Include",16
"FO2016_e2b","FO2016_e2b_42","sugar",0,"Aloud",3,3474,"Include",17
"FO2016_e2b","FO2016_e2b_42","warmth",1,"Aloud",5,2570,"Include",18
"FO2016_e2b","FO2016_e2b_42","clock",1,"Aloud",3,2426,"Include",19
"FO2016_e2b","FO2016_e2b_42","excuse",1,"Aloud",4,1994,"Include",20
"FO2016_e2b","FO2016_e2b_42","attribute",1,"Aloud",6,1802,"Include",21
"FO2016_e2b","FO2016_e2b_42","instance",0,"Aloud",2,1802,"Include",22
"FO2016_e2b","FO2016_e2b_42","child",0,"Aloud",2,1570,"Include",23
"FO2016_e2b","FO2016_e2b_42","moisture",0,"Aloud",2,1682,"Include",24
"FO2016_e2b","FO2016_e2b_42","array",1,"Aloud",2,994,"Include",25
"FO2016_e2b","FO2016_e2b_42","slipper",1,"Aloud",1,1530,"Include",26
"FO2016_e2b","FO2016_e2b_42","fork",1,"Aloud",1,930,"Include",27
"FO2016_e2b","FO2016_e2b_42","soil",1,"Aloud",6,1330,"Include",28
"FO2016_e2b","FO2016_e2b_42","railroad",0,"Aloud",2,1050,"Include",29
"FO2016_e2b","FO2016_e2b_42","sulphur",1,"Aloud",6,1122,"Include",30
"FO2016_e2b","FO2016_e2b_42","butterfly",0,"Aloud",1,1402,"Include",31
"FO2016_e2b","FO2016_e2b_42","lake",0,"Aloud",3,1922,"Include",32
"FO2016_e2b","FO2016_e2b_42","disaster",0,"Aloud",3,1682,"Include",33
"FO2016_e2b","FO2016_e2b_42","fox",1,"Aloud",3,986,"Include",34
"FO2016_e2b","FO2016_e2b_42","horse",0,"Aloud",3,938,"Include",35
"FO2016_e2b","FO2016_e2b_42","sunset",1,"Aloud",6,1162,"Include",36
"FO2016_e2b","FO2016_e2b_42","arm",1,"Aloud",6,914,"Include",37
"FO2016_e2b","FO2016_e2b_42","forest",0,"Aloud",2,1018,"Include",38
"FO2016_e2b","FO2016_e2b_42","atmosphere",1,"Aloud",6,1074,"Include",39
"FO2016_e2b","FO2016_e2b_42","cotton",1,"Aloud",6,730,"Include",40
"FO2016_e2b","FO2016_e2b_42","king",0,"Aloud",2,1714,"Include",41
"FO2016_e2b","FO2016_e2b_42","bowl",1,"Aloud",5,1338,"Include",42
"FO2016_e2b","FO2016_e2b_42","tobacco",1,"Aloud",6,922,"Include",43
"FO2016_e2b","FO2016_e2b_42","vanity",0,"Aloud",2,1770,"Include",44
"FO2016_e2b","FO2016_e2b_42","vapour",0,"Aloud",2,1314,"Include",45
"FO2016_e2b","FO2016_e2b_42","person",0,"Aloud",3,1218,"Include",46
"FO2016_e2b","FO2016_e2b_42","baron",0,"Aloud",3,2106,"Include",47
"FO2016_e2b","FO2016_e2b_42","garden",1,"Aloud",3,810,"Include",48
"FO2016_e2b","FO2016_e2b_42","star",0,"Aloud",3,658,"Include",49
"FO2016_e2b","FO2016_e2b_42","flesh",1,"Aloud",6,1258,"Include",50
"FO2016_e2b","FO2016_e2b_42","toast",0,"Aloud",2,1042,"Include",51
"FO2016_e2b","FO2016_e2b_42","cabin",1,"Aloud",6,1242,"Include",52
"FO2016_e2b","FO2016_e2b_42","misery",1,"Aloud",6,1050,"Include",53
"FO2016_e2b","FO2016_e2b_42","item",0,"Aloud",2,890,"Include",54
"FO2016_e2b","FO2016_e2b_42","trouble",1,"Aloud",3,1042,"Include",55
"FO2016_e2b","FO2016_e2b_42","hint",0,"Aloud",3,818,"Include",56
"FO2016_e2b","FO2016_e2b_42","picture",0,"Aloud",2,770,"Include",57
"FO2016_e2b","FO2016_e2b_42","committee",0,"Aloud",2,1706,"Include",58
"FO2016_e2b","FO2016_e2b_42","glory",1,"Aloud",4,2402,"Include",59
"FO2016_e2b","FO2016_e2b_42","prairie",0,"Aloud",3,2354,"Include",60
"FO2016_e2b","FO2016_e2b_42","majority",0,"Aloud",3,1058,"Include",61
"FO2016_e2b","FO2016_e2b_42","fisherman",1,"Aloud",6,1210,"Include",62
"FO2016_e2b","FO2016_e2b_42","library",1,"Aloud",2,922,"Include",63
"FO2016_e2b","FO2016_e2b_42","hope",0,"Aloud",3,1090,"Include",64
"FO2016_e2b","FO2016_e2b_42","grandmother",1,"Aloud",3,1538,"Include",65
"FO2016_e2b","FO2016_e2b_42","speech",1,"Aloud",3,914,"Include",66
"FO2016_e2b","FO2016_e2b_42","victim",1,"Aloud",5,1858,"Include",67
"FO2016_e2b","FO2016_e2b_42","duty",1,"Aloud",6,1090,"Include",68
"FO2016_e2b","FO2016_e2b_42","priest",1,"Aloud",6,826,"Include",69
"FO2016_e2b","FO2016_e2b_42","gentleman",0,"Aloud",3,1898,"Include",70
"FO2016_e2b","FO2016_e2b_42","cash",1,"Aloud",6,962,"Include",71
"FO2016_e2b","FO2016_e2b_42","folly",1,"Aloud",6,778,"Include",72
"FO2016_e2b","FO2016_e2b_42","revolt",1,"Aloud",3,1506,"Include",73
"FO2016_e2b","FO2016_e2b_42","earth",0,"Aloud",3,1122,"Include",74
"FO2016_e2b","FO2016_e2b_42","decree",1,"Aloud",3,1466,"Include",75
"FO2016_e2b","FO2016_e2b_42","honour",1,"Aloud",4,2082,"Include",76
"FO2016_e2b","FO2016_e2b_42","ankle",0,"Aloud",3,1050,"Include",77
"FO2016_e2b","FO2016_e2b_42","necessity",1,"Aloud",6,1202,"Include",78
"FO2016_e2b","FO2016_e2b_42","capacity",1,"Aloud",6,1050,"Include",79
"FO2016_e2b","FO2016_e2b_42","oven",0,"Aloud",3,1242,"Include",80
"FO2016_e2b","FO2016_e2b_42","anxiety",0,"Aloud",3,1434,"Include",81
"FO2016_e2b","FO2016_e2b_42","chance",1,"Aloud",4,2330,"Include",82
"FO2016_e2b","FO2016_e2b_42","headquarters",0,"Aloud",2,1050,"Include",83
"FO2016_e2b","FO2016_e2b_42","link",0,"Aloud",2,1330,"Include",84
"FO2016_e2b","FO2016_e2b_42","moral",0,"Aloud",2,762,"Include",85
"FO2016_e2b","FO2016_e2b_42","dirt",1,"Aloud",6,1738,"Include",86
"FO2016_e2b","FO2016_e2b_42","captive",0,"Aloud",3,1210,"Include",87
"FO2016_e2b","FO2016_e2b_42","goddess",0,"Aloud",2,930,"Include",88
"FO2016_e2b","FO2016_e2b_42","chair",0,"Aloud",3,2162,"Include",89
"FO2016_e2b","FO2016_e2b_42","assault",1,"Aloud",3,1130,"Include",90
"FO2016_e2b","FO2016_e2b_42","direction",1,"Aloud",3,818,"Include",91
"FO2016_e2b","FO2016_e2b_42","winter",1,"Aloud",3,674,"Include",92
"FO2016_e2b","FO2016_e2b_42","elephant",0,"Aloud",1,1434,"Include",93
"FO2016_e2b","FO2016_e2b_42","nephew",1,"Aloud",3,1234,"Include",94
"FO2016_e2b","FO2016_e2b_42","beggar",0,"Aloud",1,1530,"Include",95
"FO2016_e2b","FO2016_e2b_42","comparison",1,"Aloud",4,1602,"Include",96
"FO2016_e2b","FO2016_e2b_42","vessel",1,"Aloud",5,1042,"Include",97
"FO2016_e2b","FO2016_e2b_42","skin",0,"Aloud",1,1986,"Include",98
"FO2016_e2b","FO2016_e2b_42","shame",1,"Aloud",3,1058,"Include",99
"FO2016_e2b","FO2016_e2b_42","prayer",1,"Aloud",5,1322,"Include",100
"FO2016_e2b","FO2016_e2b_42","oxygen",0,"Aloud",1,1938,"Include",101
"FO2016_e2b","FO2016_e2b_42","hatred",1,"Aloud",3,4770,"Include",102
"FO2016_e2b","FO2016_e2b_42","creature",1,"Aloud",3,954,"Include",103
"FO2016_e2b","FO2016_e2b_42","contents",0,"Aloud",3,5178,"Include",104
"FO2016_e2b","FO2016_e2b_42","death",0,"Aloud",3,714,"Include",105
"FO2016_e2b","FO2016_e2b_42","bosom",0,"Aloud",3,634,"Include",106
"FO2016_e2b","FO2016_e2b_42","sauce",1,"Aloud",5,2706,"Include",107
"FO2016_e2b","FO2016_e2b_42","grass",0,"Aloud",3,1234,"Include",108
"FO2016_e2b","FO2016_e2b_42","sea",0,"Aloud",1,3234,"Include",109
"FO2016_e2b","FO2016_e2b_42","hammer",1,"Aloud",3,1234,"Include",110
"FO2016_e2b","FO2016_e2b_42","marriage",1,"Aloud",4,1890,"Include",111
"FO2016_e2b","FO2016_e2b_42","animal",1,"Aloud",3,842,"Include",112
"FO2016_e2b","FO2016_e2b_42","meeting",0,"Aloud",4,1490,"Include",113
"FO2016_e2b","FO2016_e2b_42","baby",0,"Aloud",2,1442,"Include",114
"FO2016_e2b","FO2016_e2b_42","leader",1,"Aloud",2,1202,"Include",115
"FO2016_e2b","FO2016_e2b_42","procession",1,"Aloud",5,1530,"Include",116
"FO2016_e2b","FO2016_e2b_42","intellect",0,"Aloud",2,1754,"Include",117
"FO2016_e2b","FO2016_e2b_42","sickness",0,"Aloud",2,794,"Include",118
"FO2016_e2b","FO2016_e2b_42","product",1,"Aloud",3,1050,"Include",119
"FO2016_e2b","FO2016_e2b_42","master",0,"Aloud",3,938,"Include",120
"FO2016_e2b","FO2016_e2b_42","ocean",1,"Aloud",1,4522,"Include",121
"FO2016_e2b","FO2016_e2b_42","sensation",1,"Aloud",5,1386,"Include",122
"FO2016_e2b","FO2016_e2b_42","sovereign",0,"Aloud",2,3242,"Include",123
"FO2016_e2b","FO2016_e2b_42","scarlet",1,"Aloud",5,1602,"Include",124
"FO2016_e2b","FO2016_e2b_42","confidence",1,"Aloud",5,810,"Include",125
"FO2016_e2b","FO2016_e2b_42","drama",1,"Aloud",3,2282,"Include",126
"FO2016_e2b","FO2016_e2b_42","tomb",1,"Aloud",5,1466,"Include",127
"FO2016_e2b","FO2016_e2b_42","rod",0,"Aloud",1,1234,"Include",128
"FO2016_e2b","FO2016_e2b_42","vegetable",1,"Aloud",6,1498,"Include",129
"FO2016_e2b","FO2016_e2b_42","ticket",1,"Aloud",3,1258,"Include",130
"FO2016_e2b","FO2016_e2b_42","iron",0,"Aloud",3,666,"Include",131
"FO2016_e2b","FO2016_e2b_42","justice",1,"Aloud",5,1186,"Include",132
"FO2016_e2b","FO2016_e2b_42","city",0,"Aloud",3,1138,"Include",133
"FO2016_e2b","FO2016_e2b_42","length",0,"Aloud",3,866,"Include",134
"FO2016_e2b","FO2016_e2b_42","jury",0,"Aloud",3,866,"Include",135
"FO2016_e2b","FO2016_e2b_42","salute",1,"Aloud",6,1274,"Include",136
"FO2016_e2b","FO2016_e2b_42","charter",1,"Aloud",3,810,"Include",137
"FO2016_e2b","FO2016_e2b_42","charm",1,"Aloud",5,1346,"Include",138
"FO2016_e2b","FO2016_e2b_42","slave",0,"Aloud",1,1618,"Include",139
"FO2016_e2b","FO2016_e2b_42","impulse",1,"Aloud",3,1898,"Include",140
"FO2016_e2b","FO2016_e2b_42","car",1,"Aloud",3,746,"Include",141
"FO2016_e2b","FO2016_e2b_42","substitute",0,"Aloud",6,1178,"Include",142
"FO2016_e2b","FO2016_e2b_42","pupil",1,"Aloud",1,1658,"Include",143
"FO2016_e2b","FO2016_e2b_42","journal",0,"Aloud",2,1242,"Include",144
"FO2016_e2b","FO2016_e2b_42","sky",1,"Aloud",5,1651,"Include",145
"FO2016_e2b","FO2016_e2b_42","party",1,"Aloud",6,1338,"Include",146
"FO2016_e2b","FO2016_e2b_42","money",0,"Aloud",3,2314,"Include",147
"FO2016_e2b","FO2016_e2b_42","corner",1,"Aloud",2,738,"Include",148
"FO2016_e2b","FO2016_e2b_42","monarch",0,"Aloud",1,1058,"Include",149
"FO2016_e2b","FO2016_e2b_42","brain",0,"Aloud",3,1258,"Include",150
"FO2016_e2b","FO2016_e2b_42","string",0,"Aloud",2,866,"Include",151
"FO2016_e2b","FO2016_e2b_42","lark",0,"Aloud",3,754,"Include",152
"FO2016_e2b","FO2016_e2b_42","chin",1,"Aloud",5,1986,"Include",153
"FO2016_e2b","FO2016_e2b_42","comrade",0,"Aloud",3,1106,"Include",154
"FO2016_e2b","FO2016_e2b_42","foam",0,"Aloud",3,1042,"Include",155
"FO2016_e2b","FO2016_e2b_42","appearance",0,"Aloud",3,866,"Include",156
"FO2016_e2b","FO2016_e2b_42","grief",1,"Aloud",5,1362,"Include",157
"FO2016_e2b","FO2016_e2b_42","poetry",1,"Aloud",6,842,"Include",158
"FO2016_e2b","FO2016_e2b_42","interest",0,"Aloud",5,914,"Include",159
"FO2016_e2b","FO2016_e2b_42","boss",1,"Aloud",3,1026,"Include",160
"FO2016_e2b","FO2016_e2b_42","attitude",0,"Aloud",3,602,"Include",161
"FO2016_e2b","FO2016_e2b_42","prison",1,"Aloud",3,930,"Include",162
"FO2016_e2b","FO2016_e2b_42","ambassador",1,"Aloud",5,1538,"Include",163
"FO2016_e2b","FO2016_e2b_42","quality",0,"Aloud",3,3458,"Include",164
"FO2016_e2b","FO2016_e2b_42","maker",0,"Aloud",3,530,"Include",165
"FO2016_e2b","FO2016_e2b_42","ability",0,"Aloud",3,546,"Include",166
"FO2016_e2b","FO2016_e2b_42","virtue",0,"Aloud",3,514,"Include",167
"FO2016_e2b","FO2016_e2b_42","material",0,"Aloud",3,578,"Include",168
"FO2016_e2b","FO2016_e2b_42","effort",0,"Aloud",3,658,"Include",169
"FO2016_e2b","FO2016_e2b_42","judge",0,"Aloud",3,1330,"Include",170
"FO2016_e2b","FO2016_e2b_42","metal",0,"Aloud",3,618,"Include",171
"FO2016_e2b","FO2016_e2b_42","time",0,"Aloud",3,706,"Include",172
"FO2016_e2b","FO2016_e2b_42","mind",0,"Aloud",3,714,"Include",173
"FO2016_e2b","FO2016_e2b_42","competition",0,"Aloud",3,2714,"Include",174
"FO2016_e2b","FO2016_e2b_42","weapon",0,"Aloud",2,778,"Include",175
"FO2016_e2b","FO2016_e2b_42","reflection",0,"Aloud",2,954,"Include",176
"FO2016_e2b","FO2016_e2b_42","murder",0,"Aloud",4,2370,"Include",177
"FO2016_e2b","FO2016_e2b_42","circuit",1,"Aloud",4,946,"Include",178
"FO2016_e2b","FO2016_e2b_42","church",1,"Aloud",4,778,"Include",179
"FO2016_e2b","FO2016_e2b_42","rock",0,"Aloud",3,906,"Include",180
"FO2016_e2b","FO2016_e2b_42","settler",0,"Aloud",3,1554,"Include",181
"FO2016_e2b","FO2016_e2b_42","plain",1,"Aloud",3,1314,"Include",182
"FO2016_e2b","FO2016_e2b_42","air",0,"Aloud",3,890,"Include",183
"FO2016_e2b","FO2016_e2b_42","tribute",0,"Aloud",4,1378,"Include",184
"FO2016_e2b","FO2016_e2b_42","conquest",0,"Aloud",4,882,"Include",185
"FO2016_e2b","FO2016_e2b_42","custom",0,"Aloud",3,906,"Include",186
"FO2016_e2b","FO2016_e2b_42","love",0,"Aloud",1,2218,"Include",187
"FO2016_e2b","FO2016_e2b_42","valley",0,"Aloud",3,1514,"Include",188
"FO2016_e2b","FO2016_e2b_42","moss",0,"Aloud",3,602,"Include",189
"FO2016_e2b","FO2016_e2b_42","thorn",0,"Aloud",3,594,"Include",190
"FO2016_e2b","FO2016_e2b_42","artist",1,"Aloud",3,434,"Include",191
"FO2016_e2b","FO2016_e2b_42","form",1,"Aloud",3,818,"Include",192
"FO2016_e2b","FO2016_e2b_42","cat",1,"Aloud",3,618,"Include",193
"FO2016_e2b","FO2016_e2b_42","frog",1,"Aloud",2,1594,"Include",194
"FO2016_e2b","FO2016_e2b_42","book",1,"Aloud",2,946,"Include",195
"FO2016_e2b","FO2016_e2b_42","facility",1,"Aloud",5,1162,"Include",196
"FO2016_e2b","FO2016_e2b_42","jail",1,"Aloud",5,1690,"Include",197
"FO2016_e2b","FO2016_e2b_42","christmas",1,"Aloud",1,1186,"Include",198
"FO2016_e2b","FO2016_e2b_42","shadow",1,"Aloud",4,1290,"Include",199
"FO2016_e2b","FO2016_e2b_42","tablespoon",1,"Aloud",2,2906,"Include",200
"FO2016_e2b","FO2016_e2b_42","wife",1,"Aloud",3,1194,"Include",201
"FO2016_e2b","FO2016_e2b_42","claw",1,"Aloud",3,826,"Include",202
"FO2016_e2b","FO2016_e2b_42","law",0,"Aloud",3,762,"Include",203
"FO2016_e2b","FO2016_e2b_42","window",0,"Aloud",3,1274,"Include",204
"FO2016_e2b","FO2016_e2b_42","democracy",1,"Aloud",5,1810,"Include",205
"FO2016_e2b","FO2016_e2b_42","gallery",0,"Aloud",3,994,"Include",206
"FO2016_e2b","FO2016_e2b_42","harness",1,"Aloud",6,1690,"Include",207
"FO2016_e2b","FO2016_e2b_42","quest",0,"Aloud",3,2106,"Include",208
"FO2016_e2b","FO2016_e2b_42","science",0,"Aloud",3,954,"Include",209
"FO2016_e2b","FO2016_e2b_42","wheat",0,"Aloud",2,890,"Include",210
"FO2016_e2b","FO2016_e2b_42","vision",1,"Aloud",2,786,"Include",211
"FO2016_e2b","FO2016_e2b_42","physician",1,"Aloud",5,1394,"Include",212
"FO2016_e2b","FO2016_e2b_42","nail",1,"Aloud",5,1562,"Include",213
"FO2016_e2b","FO2016_e2b_42","situation",1,"Aloud",6,3434,"Include",214
"FO2016_e2b","FO2016_e2b_42","river",1,"Aloud",4,5298,"Include",215
"FO2016_e2b","FO2016_e2b_42","idea",0,"Aloud",3,1042,"Include",216
"FO2016_e2b","FO2016_e2b_42","boulder",1,"Aloud",6,946,"Include",217
"FO2016_e2b","FO2016_e2b_42","banker",1,"Aloud",4,1330,"Include",218
"FO2016_e2b","FO2016_e2b_42","costume",0,"Aloud",3,882,"Include",219
"FO2016_e2b","FO2016_e2b_42","diamond",0,"Aloud",2,1010,"Include",220
"FO2016_e2b","FO2016_e2b_42","steam",1,"Aloud",3,1130,"Include",221
"FO2016_e2b","FO2016_e2b_42","inhabitant",1,"Aloud",6,858,"Include",222
"FO2016_e2b","FO2016_e2b_42","queen",1,"Aloud",3,1586,"Include",223
"FO2016_e2b","FO2016_e2b_42","mercy",1,"Aloud",4,1202,"Include",224
"FO2016_e2b","FO2016_e2b_42","moment",0,"Aloud",3,746,"Include",225
"FO2016_e2b","FO2016_e2b_42","code",0,"Aloud",3,666,"Include",226
"FO2016_e2b","FO2016_e2b_42","storm",1,"Aloud",5,882,"Include",227
"FO2016_e2b","FO2016_e2b_42","disease",0,"Aloud",5,1074,"Include",228
"FO2016_e2b","FO2016_e2b_42","affection",1,"Aloud",4,882,"Include",229
"FO2016_e2b","FO2016_e2b_42","series",0,"Aloud",3,650,"Include",230
"FO2016_e2b","FO2016_e2b_42","fowl",0,"Aloud",6,1386,"Include",231
"FO2016_e2b","FO2016_e2b_42","institute",0,"Aloud",4,1450,"Include",232
"FO2016_e2b","FO2016_e2b_42","camp",0,"Aloud",3,666,"Include",233
"FO2016_e2b","FO2016_e2b_42","thief",0,"Aloud",3,938,"Include",234
"FO2016_e2b","FO2016_e2b_42","lecture",0,"Aloud",4,1394,"Include",235
"FO2016_e2b","FO2016_e2b_42","menace",0,"Aloud",3,1042,"Include",236
"FO2016_e2b","FO2016_e2b_42","woods",0,"Aloud",3,2346,"Include",237
"FO2016_e2b","FO2016_e2b_42","fire",0,"Aloud",4,938,"Include",238
"FO2016_e2b","FO2016_e2b_42","army",1,"Aloud",3,722,"Include",239
"FO2016_e2b","FO2016_e2b_43","contents",1,"Aloud",5,5034,"Include",1
"FO2016_e2b","FO2016_e2b_43","bosom",0,"Aloud",1,2938,"Include",2
"FO2016_e2b","FO2016_e2b_43","science",1,"Aloud",3,2946,"Include",3
"FO2016_e2b","FO2016_e2b_43","cat",0,"Aloud",2,2122,"Include",4
"FO2016_e2b","FO2016_e2b_43","fowl",0,"Aloud",2,1954,"Include",5
"FO2016_e2b","FO2016_e2b_43","tobacco",0,"Aloud",3,6226,"Include",6
"FO2016_e2b","FO2016_e2b_43","queen",1,"Aloud",6,2130,"Include",7
"FO2016_e2b","FO2016_e2b_43","sugar",1,"Aloud",6,1650,"Include",8
"FO2016_e2b","FO2016_e2b_43","scarlet",0,"Aloud",3,5410,"Include",9
"FO2016_e2b","FO2016_e2b_43","stone",0,"Aloud",5,2098,"Include",10
"FO2016_e2b","FO2016_e2b_43","misery",0,"Aloud",1,2610,"Include",11
"FO2016_e2b","FO2016_e2b_43","product",1,"Aloud",6,1706,"Include",12
"FO2016_e2b","FO2016_e2b_43","committee",1,"Aloud",6,1434,"Include",13
"FO2016_e2b","FO2016_e2b_43","capacity",0,"Aloud",1,4218,"Include",14
"FO2016_e2b","FO2016_e2b_43","deed",1,"Aloud",6,1426,"Include",15
"FO2016_e2b","FO2016_e2b_43","thorn",0,"Aloud",6,1730,"Include",16
"FO2016_e2b","FO2016_e2b_43","mercy",0,"Aloud",2,2298,"Include",17
"FO2016_e2b","FO2016_e2b_43","fisherman",1,"Aloud",6,1322,"Include",18
"FO2016_e2b","FO2016_e2b_43","fork",0,"Aloud",2,2946,"Include",19
"FO2016_e2b","FO2016_e2b_43","valley",1,"Aloud",3,6362,"Include",20
"FO2016_e2b","FO2016_e2b_43","grief",0,"Aloud",1,1522,"Include",21
"FO2016_e2b","FO2016_e2b_43","thief",0,"Aloud",5,2322,"Include",22
"FO2016_e2b","FO2016_e2b_43","storm",1,"Aloud",6,2506,"Include",23
"FO2016_e2b","FO2016_e2b_43","fire",0,"Aloud",1,2634,"Include",24
"FO2016_e2b","FO2016_e2b_43","jury",0,"Aloud",1,2322,"Include",25
"FO2016_e2b","FO2016_e2b_43","attitude",1,"Aloud",6,1426,"Include",26
"FO2016_e2b","FO2016_e2b_43","dirt",0,"Aloud",2,1242,"Include",27
"FO2016_e2b","FO2016_e2b_43","array",0,"Aloud",1,1850,"Include",28
"FO2016_e2b","FO2016_e2b_43","instance",1,"Aloud",3,4658,"Include",29
