"exp","id","block","trial","isold","condition1","condition2","rating","RT","excluding"
"PCM2006_e1","PCM2006_e1_1",4,628,1,"young","L1",5,2437,"Include"
"PCM2006_e1","PCM2006_e1_1",4,629,1,"young","L2",4,1526,"Include"
"PCM2006_e1","PCM2006_e1_1",4,630,1,"young","L1",2,2168,"Include"
"PCM2006_e1","PCM2006_e1_1",4,631,1,"young","L2",6,6750,"Include"
"PCM2006_e1","PCM2006_e1_1",4,632,1,"young","L2",1,2823,"Include"
"PCM2006_e1","PCM2006_e1_1",4,633,0,"young","new",1,907,"Include"
"PCM2006_e1","PCM2006_e1_1",4,634,1,"young","L1",2,1744,"Include"
"PCM2006_e1","PCM2006_e1_1",4,635,0,"young","new",1,1400,"Include"
"PCM2006_e1","PCM2006_e1_1",4,636,0,"young","new",1,929,"Include"
"PCM2006_e1","PCM2006_e1_1",4,637,0,"young","new",1,1009,"Include"
"PCM2006_e1","PCM2006_e1_1",4,638,1,"young","L1",6,1289,"Include"
"PCM2006_e1","PCM2006_e1_1",4,639,1,"young","L1",6,1014,"Include"
"PCM2006_e1","PCM2006_e1_1",4,640,0,"young","new",1,2730,"Include"
"PCM2006_e1","PCM2006_e1_1",4,641,0,"young","new",2,3972,"Include"
"PCM2006_e1","PCM2006_e1_1",4,642,1,"young","L2",5,1494,"Include"
"PCM2006_e1","PCM2006_e1_1",4,643,1,"young","L1",6,866,"Include"
"PCM2006_e1","PCM2006_e1_1",4,644,1,"young","L2",4,2434,"Include"
"PCM2006_e1","PCM2006_e1_1",4,645,1,"young","L2",1,2266,"Include"
"PCM2006_e1","PCM2006_e1_1",4,646,1,"young","L2",4,1532,"Include"
"PCM2006_e1","PCM2006_e1_1",4,647,1,"young","L1",6,7677,"Include"
"PCM2006_e1","PCM2006_e1_1",4,648,0,"young","new",4,1295,"Include"
"PCM2006_e1","PCM2006_e1_1",4,649,0,"young","new",3,6855,"Include"
"PCM2006_e1","PCM2006_e1_1",4,650,1,"young","L2",4,1342,"Include"
"PCM2006_e1","PCM2006_e1_1",4,651,0,"young","new",1,1261,"Include"
"PCM2006_e1","PCM2006_e1_1",4,652,1,"young","L2",5,2064,"Include"
"PCM2006_e1","PCM2006_e1_1",4,653,1,"young","L1",6,2161,"Include"
"PCM2006_e1","PCM2006_e1_1",4,654,1,"young","L1",6,1524,"Include"
"PCM2006_e1","PCM2006_e1_1",4,655,1,"young","L2",2,2152,"Include"
"PCM2006_e1","PCM2006_e1_1",4,656,0,"young","new",1,1205,"Include"
"PCM2006_e1","PCM2006_e1_1",4,657,1,"young","L2",1,1077,"Include"
"PCM2006_e1","PCM2006_e1_1",4,658,1,"young","L2",2,1299,"Include"
"PCM2006_e1","PCM2006_e1_1",4,659,1,"young","L2",5,1556,"Include"
"PCM2006_e1","PCM2006_e1_1",4,660,1,"young","L1",6,2704,"Include"
"PCM2006_e1","PCM2006_e1_2",1,76,0,"young","new",4,27548,"Include"
"PCM2006_e1","PCM2006_e1_2",1,77,1,"young","L1",6,4647,"Include"
"PCM2006_e1","PCM2006_e1_2",1,78,1,"young","L1",4,15340,"Include"
"PCM2006_e1","PCM2006_e1_2",1,79,1,"young","L2",6,2394,"Include"
"PCM2006_e1","PCM2006_e1_2",1,80,1,"young","L2",6,1653,"Include"
"PCM2006_e1","PCM2006_e1_2",1,81,1,"young","L2",6,1528,"Include"
"PCM2006_e1","PCM2006_e1_2",1,82,0,"young","new",3,15359,"Include"
"PCM2006_e1","PCM2006_e1_2",1,83,1,"young","L1",6,2464,"Include"
"PCM2006_e1","PCM2006_e1_2",1,84,1,"young","L2",5,15766,"Include"
"PCM2006_e1","PCM2006_e1_2",1,85,1,"young","L1",5,8542,"Include"
"PCM2006_e1","PCM2006_e1_2",1,86,0,"young","new",2,7198,"Include"
"PCM2006_e1","PCM2006_e1_2",1,87,1,"young","L1",4,5776,"Include"
"PCM2006_e1","PCM2006_e1_2",1,88,1,"young","L2",6,1881,"Include"
"PCM2006_e1","PCM2006_e1_2",1,89,1,"young","L1",6,1263,"Include"
"PCM2006_e1","PCM2006_e1_2",1,90,1,"young","L1",6,2680,"Include"
"PCM2006_e1","PCM2006_e1_2",1,91,1,"young","L2",5,8662,"Include"
"PCM2006_e1","PCM2006_e1_2",1,92,1,"young","L2",6,1803,"Include"
"PCM2006_e1","PCM2006_e1_2",1,93,0,"young","new",2,4834,"Include"
"PCM2006_e1","PCM2006_e1_2",1,94,1,"young","L2",6,4021,"Include"
"PCM2006_e1","PCM2006_e1_2",1,95,1,"young","L1",6,1248,"Include"
"PCM2006_e1","PCM2006_e1_2",1,96,0,"young","new",2,2583,"Include"
"PCM2006_e1","PCM2006_e1_2",1,97,1,"young","L2",6,7051,"Include"
"PCM2006_e1","PCM2006_e1_2",1,98,1,"young","L1",6,3938,"Include"
"PCM2006_e1","PCM2006_e1_2",1,99,1,"young","L1",4,4746,"Include"
"PCM2006_e1","PCM2006_e1_2",1,100,1,"young","L1",5,6647,"Include"
"PCM2006_e1","PCM2006_e1_2",1,101,0,"young","new",4,6376,"Include"
"PCM2006_e1","PCM2006_e1_2",1,102,1,"young","L2",6,1352,"Include"
"PCM2006_e1","PCM2006_e1_2",1,103,1,"young","L1",5,3228,"Include"
"PCM2006_e1","PCM2006_e1_2",1,104,1,"young","L1",2,4120,"Include"
"PCM2006_e1","PCM2006_e1_2",1,105,0,"young","new",2,4333,"Include"
"PCM2006_e1","PCM2006_e1_2",1,106,1,"young","L2",6,1289,"Include"
"PCM2006_e1","PCM2006_e1_2",1,107,0,"young","new",2,2532,"Include"
"PCM2006_e1","PCM2006_e1_2",1,108,1,"young","L1",4,5990,"Include"
"PCM2006_e1","PCM2006_e1_2",1,109,1,"young","L1",3,4875,"Include"
"PCM2006_e1","PCM2006_e1_2",1,110,0,"young","new",3,8553,"Include"
"PCM2006_e1","PCM2006_e1_2",1,111,1,"young","L2",4,3687,"Include"
"PCM2006_e1","PCM2006_e1_2",1,112,1,"young","L2",6,1445,"Include"
"PCM2006_e1","PCM2006_e1_2",1,113,0,"young","new",3,3882,"Include"
"PCM2006_e1","PCM2006_e1_2",1,114,1,"young","L2",6,1656,"Include"
"PCM2006_e1","PCM2006_e1_2",1,115,1,"young","L1",6,5739,"Include"
"PCM2006_e1","PCM2006_e1_2",1,116,0,"young","new",3,2652,"Include"
"PCM2006_e1","PCM2006_e1_2",1,117,0,"young","new",3,6736,"Include"
"PCM2006_e1","PCM2006_e1_2",1,118,1,"young","L2",5,3625,"Include"
"PCM2006_e1","PCM2006_e1_2",1,119,0,"young","new",2,6205,"Include"
"PCM2006_e1","PCM2006_e1_2",1,120,1,"young","L1",3,8990,"Include"
"PCM2006_e1","PCM2006_e1_2",1,121,0,"young","new",2,2869,"Include"
"PCM2006_e1","PCM2006_e1_2",1,122,0,"young","new",2,2439,"Include"
"PCM2006_e1","PCM2006_e1_2",1,123,1,"young","L1",5,1744,"Include"
"PCM2006_e1","PCM2006_e1_2",1,124,0,"young","new",2,2151,"Include"
"PCM2006_e1","PCM2006_e1_2",1,125,1,"young","L2",6,1284,"Include"
"PCM2006_e1","PCM2006_e1_2",1,126,0,"young","new",2,2408,"Include"
"PCM2006_e1","PCM2006_e1_2",1,127,0,"young","new",2,7367,"Include"
"PCM2006_e1","PCM2006_e1_2",1,128,1,"young","L1",3,3179,"Include"
"PCM2006_e1","PCM2006_e1_2",1,129,0,"young","new",3,2872,"Include"
"PCM2006_e1","PCM2006_e1_2",1,130,1,"young","L1",6,5423,"Include"
"PCM2006_e1","PCM2006_e1_2",1,131,0,"young","new",3,5787,"Include"
"PCM2006_e1","PCM2006_e1_2",1,132,1,"young","L1",6,1497,"Include"
"PCM2006_e1","PCM2006_e1_2",1,133,1,"young","L2",6,3562,"Include"
"PCM2006_e1","PCM2006_e1_2",1,134,0,"young","new",2,1893,"Include"
"PCM2006_e1","PCM2006_e1_2",1,135,1,"young","L1",5,4265,"Include"
"PCM2006_e1","PCM2006_e1_2",1,136,1,"young","L2",6,1483,"Include"
"PCM2006_e1","PCM2006_e1_2",1,137,1,"young","L2",3,2946,"Include"
"PCM2006_e1","PCM2006_e1_2",1,138,0,"young","new",2,5984,"Include"
"PCM2006_e1","PCM2006_e1_2",1,139,1,"young","L2",6,1648,"Include"
"PCM2006_e1","PCM2006_e1_2",1,140,1,"young","L2",6,1031,"Include"
"PCM2006_e1","PCM2006_e1_2",1,141,1,"young","L1",3,4209,"Include"
"PCM2006_e1","PCM2006_e1_2",1,142,1,"young","L2",6,2376,"Include"
"PCM2006_e1","PCM2006_e1_2",1,143,0,"young","new",3,2448,"Include"
"PCM2006_e1","PCM2006_e1_2",1,144,1,"young","L1",3,4566,"Include"
"PCM2006_e1","PCM2006_e1_2",1,145,1,"young","L2",3,4727,"Include"
"PCM2006_e1","PCM2006_e1_2",1,146,1,"young","L2",6,1658,"Include"
"PCM2006_e1","PCM2006_e1_2",1,147,0,"young","new",2,2662,"Include"
"PCM2006_e1","PCM2006_e1_2",1,148,1,"young","L2",2,4599,"Include"
"PCM2006_e1","PCM2006_e1_2",1,149,1,"young","L2",6,1944,"Include"
"PCM2006_e1","PCM2006_e1_2",1,150,0,"young","new",1,4783,"Include"
"PCM2006_e1","PCM2006_e1_2",1,151,1,"young","L1",4,7302,"Include"
"PCM2006_e1","PCM2006_e1_2",1,152,1,"young","L1",6,2087,"Include"
"PCM2006_e1","PCM2006_e1_2",1,153,0,"young","new",6,4635,"Include"
"PCM2006_e1","PCM2006_e1_2",1,154,1,"young","L1",6,1854,"Include"
"PCM2006_e1","PCM2006_e1_2",1,155,1,"young","L2",6,2729,"Include"
"PCM2006_e1","PCM2006_e1_2",1,156,0,"young","new",3,5075,"Include"
"PCM2006_e1","PCM2006_e1_2",1,157,0,"young","new",2,10082,"Include"
"PCM2006_e1","PCM2006_e1_2",1,158,1,"young","L2",1,3675,"Include"
"PCM2006_e1","PCM2006_e1_2",1,159,1,"young","L1",4,1826,"Include"
"PCM2006_e1","PCM2006_e1_2",1,160,0,"young","new",1,2310,"Include"
"PCM2006_e1","PCM2006_e1_2",1,161,0,"young","new",3,7764,"Include"
"PCM2006_e1","PCM2006_e1_2",1,162,1,"young","L2",4,2950,"Include"
"PCM2006_e1","PCM2006_e1_2",1,163,1,"young","L2",6,1492,"Include"
"PCM2006_e1","PCM2006_e1_2",1,164,1,"young","L1",6,961,"Include"
"PCM2006_e1","PCM2006_e1_2",1,165,1,"young","L1",6,826,"Include"
"PCM2006_e1","PCM2006_e1_2",2,241,1,"young","L1",6,4254,"Include"
"PCM2006_e1","PCM2006_e1_2",2,242,0,"young","new",2,8594,"Include"
"PCM2006_e1","PCM2006_e1_2",2,243,1,"young","L1",6,2560,"Include"
"PCM2006_e1","PCM2006_e1_2",2,244,0,"young","new",2,7642,"Include"
"PCM2006_e1","PCM2006_e1_2",2,245,1,"young","L2",6,1228,"Include"
"PCM2006_e1","PCM2006_e1_2",2,246,1,"young","L2",5,8590,"Include"
"PCM2006_e1","PCM2006_e1_2",2,247,1,"young","L1",6,2012,"Include"
"PCM2006_e1","PCM2006_e1_2",2,248,1,"young","L2",6,3370,"Include"
"PCM2006_e1","PCM2006_e1_2",2,249,1,"young","L1",6,1898,"Include"
"PCM2006_e1","PCM2006_e1_2",2,250,1,"young","L1",6,1972,"Include"
"PCM2006_e1","PCM2006_e1_2",2,251,1,"young","L1",6,1836,"Include"
"PCM2006_e1","PCM2006_e1_2",2,252,1,"young","L2",6,2469,"Include"
"PCM2006_e1","PCM2006_e1_2",2,253,0,"young","new",4,8140,"Include"
"PCM2006_e1","PCM2006_e1_2",2,254,1,"young","L2",6,2135,"Include"
"PCM2006_e1","PCM2006_e1_2",2,255,1,"young","L2",6,2319,"Include"
"PCM2006_e1","PCM2006_e1_2",2,256,1,"young","L2",6,1676,"Include"
"PCM2006_e1","PCM2006_e1_2",2,257,0,"young","new",2,3018,"Include"
"PCM2006_e1","PCM2006_e1_2",2,258,1,"young","L1",6,3000,"Include"
"PCM2006_e1","PCM2006_e1_2",2,259,1,"young","L1",6,1009,"Include"
"PCM2006_e1","PCM2006_e1_2",2,260,1,"young","L2",6,705,"Include"
"PCM2006_e1","PCM2006_e1_2",2,261,1,"young","L1",5,4255,"Include"
"PCM2006_e1","PCM2006_e1_2",2,262,1,"young","L1",6,2060,"Include"
"PCM2006_e1","PCM2006_e1_2",2,263,0,"young","new",2,4560,"Include"
"PCM2006_e1","PCM2006_e1_2",2,264,0,"young","new",4,7706,"Include"
"PCM2006_e1","PCM2006_e1_2",2,265,1,"young","L1",5,2020,"Include"
"PCM2006_e1","PCM2006_e1_2",2,266,0,"young","new",2,4576,"Include"
"PCM2006_e1","PCM2006_e1_2",2,267,0,"young","new",2,2585,"Include"
"PCM2006_e1","PCM2006_e1_2",2,268,1,"young","L2",6,1159,"Include"
"PCM2006_e1","PCM2006_e1_2",2,269,0,"young","new",4,4536,"Include"
"PCM2006_e1","PCM2006_e1_2",2,270,1,"young","L2",6,1529,"Include"
"PCM2006_e1","PCM2006_e1_2",2,271,1,"young","L2",6,2835,"Include"
"PCM2006_e1","PCM2006_e1_2",2,272,1,"young","L2",6,811,"Include"
"PCM2006_e1","PCM2006_e1_2",2,273,1,"young","L1",6,1481,"Include"
"PCM2006_e1","PCM2006_e1_2",2,274,0,"young","new",3,11086,"Include"
"PCM2006_e1","PCM2006_e1_2",2,275,1,"young","L1",4,6311,"Include"
"PCM2006_e1","PCM2006_e1_2",2,276,1,"young","L1",6,1056,"Include"
"PCM2006_e1","PCM2006_e1_2",2,277,0,"young","new",2,1676,"Include"
"PCM2006_e1","PCM2006_e1_2",2,278,1,"young","L2",4,16415,"Include"
"PCM2006_e1","PCM2006_e1_2",2,279,0,"young","new",1,3123,"Include"
"PCM2006_e1","PCM2006_e1_2",2,280,1,"young","L2",6,1273,"Include"
"PCM2006_e1","PCM2006_e1_2",2,281,1,"young","L1",6,1569,"Include"
"PCM2006_e1","PCM2006_e1_2",2,282,0,"young","new",2,10015,"Include"
"PCM2006_e1","PCM2006_e1_2",2,283,1,"young","L1",4,5279,"Include"
"PCM2006_e1","PCM2006_e1_2",2,284,1,"young","L1",6,1240,"Include"
"PCM2006_e1","PCM2006_e1_2",2,285,1,"young","L2",6,1080,"Include"
"PCM2006_e1","PCM2006_e1_2",2,286,0,"young","new",3,5437,"Include"
"PCM2006_e1","PCM2006_e1_2",2,287,0,"young","new",2,3760,"Include"
"PCM2006_e1","PCM2006_e1_2",2,288,1,"young","L2",6,1075,"Include"
"PCM2006_e1","PCM2006_e1_2",2,289,1,"young","L1",6,1146,"Include"
"PCM2006_e1","PCM2006_e1_2",2,290,0,"young","new",2,5824,"Include"
"PCM2006_e1","PCM2006_e1_2",2,291,1,"young","L1",6,1038,"Include"
"PCM2006_e1","PCM2006_e1_2",2,292,1,"young","L2",4,3942,"Include"
"PCM2006_e1","PCM2006_e1_2",2,293,1,"young","L2",6,2502,"Include"
"PCM2006_e1","PCM2006_e1_2",2,294,1,"young","L2",6,872,"Include"
"PCM2006_e1","PCM2006_e1_2",2,295,0,"young","new",2,2920,"Include"
"PCM2006_e1","PCM2006_e1_2",2,296,1,"young","L1",6,6148,"Include"
"PCM2006_e1","PCM2006_e1_2",2,297,1,"young","L1",3,6339,"Include"
"PCM2006_e1","PCM2006_e1_2",2,298,1,"young","L2",6,3381,"Include"
"PCM2006_e1","PCM2006_e1_2",2,299,0,"young","new",3,6739,"Include"
"PCM2006_e1","PCM2006_e1_2",2,300,1,"young","L1",6,1189,"Include"
"PCM2006_e1","PCM2006_e1_2",2,301,1,"young","L1",4,2943,"Include"
"PCM2006_e1","PCM2006_e1_2",2,302,0,"young","new",6,1303,"Include"
"PCM2006_e1","PCM2006_e1_2",2,303,1,"young","L2",6,3224,"Include"
"PCM2006_e1","PCM2006_e1_2",2,304,1,"young","L2",6,997,"Include"
"PCM2006_e1","PCM2006_e1_2",2,305,0,"young","new",2,2126,"Include"
"PCM2006_e1","PCM2006_e1_2",2,306,1,"young","L2",6,1713,"Include"
"PCM2006_e1","PCM2006_e1_2",2,307,1,"young","L2",5,4855,"Include"
"PCM2006_e1","PCM2006_e1_2",2,308,0,"young","new",4,5323,"Include"
"PCM2006_e1","PCM2006_e1_2",2,309,1,"young","L2",6,1200,"Include"
"PCM2006_e1","PCM2006_e1_2",2,310,1,"young","L1",6,1664,"Include"
"PCM2006_e1","PCM2006_e1_2",2,311,1,"young","L2",5,2128,"Include"
"PCM2006_e1","PCM2006_e1_2",2,312,0,"young","new",3,3834,"Include"
"PCM2006_e1","PCM2006_e1_2",2,313,1,"young","L1",4,3739,"Include"
"PCM2006_e1","PCM2006_e1_2",2,314,1,"young","L2",3,5436,"Include"
"PCM2006_e1","PCM2006_e1_2",2,315,1,"young","L1",6,1750,"Include"
"PCM2006_e1","PCM2006_e1_2",2,316,1,"young","L2",6,1531,"Include"
"PCM2006_e1","PCM2006_e1_2",2,317,0,"young","new",3,4165,"Include"
"PCM2006_e1","PCM2006_e1_2",2,318,0,"young","new",2,3560,"Include"
"PCM2006_e1","PCM2006_e1_2",2,319,1,"young","L1",6,1763,"Include"
"PCM2006_e1","PCM2006_e1_2",2,320,0,"young","new",6,1453,"Include"
"PCM2006_e1","PCM2006_e1_2",2,321,1,"young","L2",6,1121,"Include"
"PCM2006_e1","PCM2006_e1_2",2,322,0,"young","new",4,10028,"Include"
"PCM2006_e1","PCM2006_e1_2",2,323,1,"young","L1",5,1874,"Include"
"PCM2006_e1","PCM2006_e1_2",2,324,0,"young","new",5,1376,"Include"
"PCM2006_e1","PCM2006_e1_2",2,325,1,"young","L1",5,1216,"Include"
"PCM2006_e1","PCM2006_e1_2",2,326,0,"young","new",4,3628,"Include"
"PCM2006_e1","PCM2006_e1_2",2,327,1,"young","L2",5,6744,"Include"
"PCM2006_e1","PCM2006_e1_2",2,328,0,"young","new",3,6654,"Include"
"PCM2006_e1","PCM2006_e1_2",2,329,1,"young","L1",4,1965,"Include"
"PCM2006_e1","PCM2006_e1_2",2,330,0,"young","new",2,4199,"Include"
"PCM2006_e1","PCM2006_e1_2",3,406,1,"young","L2",6,4517,"Include"
"PCM2006_e1","PCM2006_e1_2",3,407,0,"young","new",3,8770,"Include"
"PCM2006_e1","PCM2006_e1_2",3,408,0,"young","new",2,3469,"Include"
"PCM2006_e1","PCM2006_e1_2",3,409,1,"young","L1",5,4679,"Include"
"PCM2006_e1","PCM2006_e1_2",3,410,1,"young","L1",6,1072,"Include"
"PCM2006_e1","PCM2006_e1_2",3,411,0,"young","new",3,6368,"Include"
"PCM2006_e1","PCM2006_e1_2",3,412,0,"young","new",2,3890,"Include"
"PCM2006_e1","PCM2006_e1_2",3,413,1,"young","L1",6,1806,"Include"
"PCM2006_e1","PCM2006_e1_2",3,414,1,"young","L2",6,1047,"Include"
"PCM2006_e1","PCM2006_e1_2",3,415,1,"young","L1",6,757,"Include"
"PCM2006_e1","PCM2006_e1_2",3,416,1,"young","L2",6,809,"Include"
"PCM2006_e1","PCM2006_e1_2",3,417,0,"young","new",4,2400,"Include"
"PCM2006_e1","PCM2006_e1_2",3,418,1,"young","L1",6,1160,"Include"
"PCM2006_e1","PCM2006_e1_2",3,419,1,"young","L2",6,811,"Include"
"PCM2006_e1","PCM2006_e1_2",3,420,1,"young","L2",6,720,"Include"
"PCM2006_e1","PCM2006_e1_2",3,421,1,"young","L1",6,1260,"Include"
"PCM2006_e1","PCM2006_e1_2",3,422,0,"young","new",3,4919,"Include"
"PCM2006_e1","PCM2006_e1_2",3,423,0,"young","new",2,3125,"Include"
"PCM2006_e1","PCM2006_e1_2",3,424,1,"young","L2",6,1360,"Include"
"PCM2006_e1","PCM2006_e1_2",3,425,1,"young","L2",6,737,"Include"
"PCM2006_e1","PCM2006_e1_2",3,426,1,"young","L1",6,1160,"Include"
"PCM2006_e1","PCM2006_e1_2",3,427,1,"young","L2",6,1227,"Include"
"PCM2006_e1","PCM2006_e1_2",3,428,0,"young","new",1,2765,"Include"
"PCM2006_e1","PCM2006_e1_2",3,429,1,"young","L2",6,1784,"Include"
"PCM2006_e1","PCM2006_e1_2",3,430,0,"young","new",3,3357,"Include"
"PCM2006_e1","PCM2006_e1_2",3,431,1,"young","L1",3,5592,"Include"
"PCM2006_e1","PCM2006_e1_2",3,432,1,"young","L1",4,6196,"Include"
"PCM2006_e1","PCM2006_e1_2",3,433,1,"young","L2",4,5041,"Include"
"PCM2006_e1","PCM2006_e1_2",3,434,1,"young","L1",5,2088,"Include"
"PCM2006_e1","PCM2006_e1_2",3,435,1,"young","L1",6,1821,"Include"
"PCM2006_e1","PCM2006_e1_2",3,436,0,"young","new",3,5104,"Include"
"PCM2006_e1","PCM2006_e1_2",3,437,0,"young","new",3,4640,"Include"
"PCM2006_e1","PCM2006_e1_2",3,438,0,"young","new",2,2631,"Include"
"PCM2006_e1","PCM2006_e1_2",3,439,1,"young","L2",6,937,"Include"
"PCM2006_e1","PCM2006_e1_2",3,440,1,"young","L2",6,848,"Include"
"PCM2006_e1","PCM2006_e1_2",3,441,0,"young","new",1,2701,"Include"
"PCM2006_e1","PCM2006_e1_2",3,442,1,"young","L1",6,2303,"Include"
"PCM2006_e1","PCM2006_e1_2",3,443,0,"young","new",3,2497,"Include"
"PCM2006_e1","PCM2006_e1_2",3,444,0,"young","new",3,6626,"Include"
"PCM2006_e1","PCM2006_e1_2",3,445,1,"young","L2",6,959,"Include"
"PCM2006_e1","PCM2006_e1_2",3,446,1,"young","L1",4,2914,"Include"
"PCM2006_e1","PCM2006_e1_2",3,447,0,"young","new",2,3297,"Include"
"PCM2006_e1","PCM2006_e1_2",3,448,1,"young","L1",6,2691,"Include"
"PCM2006_e1","PCM2006_e1_2",3,449,1,"young","L1",6,2071,"Include"
"PCM2006_e1","PCM2006_e1_2",3,450,1,"young","L2",3,2257,"Include"
"PCM2006_e1","PCM2006_e1_2",3,451,1,"young","L2",6,972,"Include"
"PCM2006_e1","PCM2006_e1_2",3,452,1,"young","L2",5,2140,"Include"
"PCM2006_e1","PCM2006_e1_2",3,453,0,"young","new",2,5282,"Include"
"PCM2006_e1","PCM2006_e1_2",3,454,0,"young","new",2,1977,"Include"
"PCM2006_e1","PCM2006_e1_2",3,455,1,"young","L1",6,1257,"Include"
"PCM2006_e1","PCM2006_e1_2",3,456,1,"young","L2",6,3004,"Include"
"PCM2006_e1","PCM2006_e1_2",3,457,1,"young","L1",6,1061,"Include"
"PCM2006_e1","PCM2006_e1_2",3,458,0,"young","new",3,3039,"Include"
"PCM2006_e1","PCM2006_e1_2",3,459,1,"young","L2",6,1281,"Include"
"PCM2006_e1","PCM2006_e1_2",3,460,1,"young","L2",6,1624,"Include"
"PCM2006_e1","PCM2006_e1_2",3,461,0,"young","new",4,3969,"Include"
"PCM2006_e1","PCM2006_e1_2",3,462,0,"young","new",1,2723,"Include"
"PCM2006_e1","PCM2006_e1_2",3,463,1,"young","L1",6,3735,"Include"
"PCM2006_e1","PCM2006_e1_2",3,464,1,"young","L2",5,1552,"Include"
"PCM2006_e1","PCM2006_e1_2",3,465,1,"young","L1",5,2340,"Include"
"PCM2006_e1","PCM2006_e1_2",3,466,0,"young","new",5,1572,"Include"
"PCM2006_e1","PCM2006_e1_2",3,467,1,"young","L1",5,1947,"Include"
"PCM2006_e1","PCM2006_e1_2",3,468,1,"young","L2",5,2193,"Include"
"PCM2006_e1","PCM2006_e1_2",3,469,1,"young","L1",6,3275,"Include"
"PCM2006_e1","PCM2006_e1_2",3,470,1,"young","L1",5,1803,"Include"
"PCM2006_e1","PCM2006_e1_2",3,471,0,"young","new",1,2771,"Include"
"PCM2006_e1","PCM2006_e1_2",3,472,1,"young","L2",5,3890,"Include"
"PCM2006_e1","PCM2006_e1_2",3,473,1,"young","L2",6,2304,"Include"
"PCM2006_e1","PCM2006_e1_2",3,474,0,"young","new",3,2991,"Include"
"PCM2006_e1","PCM2006_e1_2",3,475,1,"young","L1",6,1499,"Include"
"PCM2006_e1","PCM2006_e1_2",3,476,1,"young","L1",5,1835,"Include"
"PCM2006_e1","PCM2006_e1_2",3,477,1,"young","L1",5,1868,"Include"
"PCM2006_e1","PCM2006_e1_2",3,478,0,"young","new",3,3085,"Include"
"PCM2006_e1","PCM2006_e1_2",3,479,1,"young","L1",6,1098,"Include"
"PCM2006_e1","PCM2006_e1_2",3,480,1,"young","L2",6,803,"Include"
"PCM2006_e1","PCM2006_e1_2",3,481,1,"young","L1",6,1059,"Include"
"PCM2006_e1","PCM2006_e1_2",3,482,1,"young","L2",6,886,"Include"
"PCM2006_e1","PCM2006_e1_2",3,483,1,"young","L2",6,1722,"Include"
"PCM2006_e1","PCM2006_e1_2",3,484,0,"young","new",3,3758,"Include"
"PCM2006_e1","PCM2006_e1_2",3,485,1,"young","L1",5,3505,"Include"
"PCM2006_e1","PCM2006_e1_2",3,486,1,"young","L2",3,7512,"Include"
"PCM2006_e1","PCM2006_e1_2",3,487,1,"young","L1",5,1919,"Include"
"PCM2006_e1","PCM2006_e1_2",3,488,1,"young","L1",6,1748,"Include"
"PCM2006_e1","PCM2006_e1_2",3,489,0,"young","new",3,2545,"Include"
"PCM2006_e1","PCM2006_e1_2",3,490,1,"young","L2",6,1129,"Include"
"PCM2006_e1","PCM2006_e1_2",3,491,0,"young","new",2,2850,"Include"
"PCM2006_e1","PCM2006_e1_2",3,492,1,"young","L2",6,1313,"Include"
"PCM2006_e1","PCM2006_e1_2",3,493,0,"young","new",1,3207,"Include"
"PCM2006_e1","PCM2006_e1_2",3,494,0,"young","new",1,2383,"Include"
"PCM2006_e1","PCM2006_e1_2",3,495,1,"young","L2",6,1205,"Include"
"PCM2006_e1","PCM2006_e1_2",4,571,0,"young","new",3,6292,"Include"
"PCM2006_e1","PCM2006_e1_2",4,572,0,"young","new",2,3312,"Include"
"PCM2006_e1","PCM2006_e1_2",4,573,0,"young","new",3,2528,"Include"
"PCM2006_e1","PCM2006_e1_2",4,574,1,"young","L2",6,1243,"Include"
"PCM2006_e1","PCM2006_e1_2",4,575,1,"young","L1",6,2080,"Include"
"PCM2006_e1","PCM2006_e1_2",4,576,0,"young","new",3,4726,"Include"
"PCM2006_e1","PCM2006_e1_2",4,577,0,"young","new",3,3425,"Include"
"PCM2006_e1","PCM2006_e1_2",4,578,1,"young","L2",6,1157,"Include"
"PCM2006_e1","PCM2006_e1_2",4,579,0,"young","new",4,9638,"Include"
"PCM2006_e1","PCM2006_e1_2",4,580,1,"young","L1",6,2361,"Include"
"PCM2006_e1","PCM2006_e1_2",4,581,0,"young","new",3,3379,"Include"
"PCM2006_e1","PCM2006_e1_2",4,582,1,"young","L1",6,3721,"Include"
"PCM2006_e1","PCM2006_e1_2",4,583,1,"young","L2",5,1503,"Include"
"PCM2006_e1","PCM2006_e1_2",4,584,0,"young","new",2,4224,"Include"
"PCM2006_e1","PCM2006_e1_2",4,585,1,"young","L2",6,1044,"Include"
"PCM2006_e1","PCM2006_e1_2",4,586,1,"young","L2",6,1178,"Include"
"PCM2006_e1","PCM2006_e1_2",4,587,1,"young","L1",6,954,"Include"
"PCM2006_e1","PCM2006_e1_2",4,588,0,"young","new",3,2869,"Include"
"PCM2006_e1","PCM2006_e1_2",4,589,1,"young","L2",6,2671,"Include"
"PCM2006_e1","PCM2006_e1_2",4,590,0,"young","new",2,3257,"Include"
"PCM2006_e1","PCM2006_e1_2",4,591,1,"young","L2",6,829,"Include"
"PCM2006_e1","PCM2006_e1_2",4,592,1,"young","L1",4,3535,"Include"
"PCM2006_e1","PCM2006_e1_2",4,593,1,"young","L1",6,1128,"Include"
"PCM2006_e1","PCM2006_e1_2",4,594,0,"young","new",1,3113,"Include"
