"exp","id","trial","item","isold","condition1","rating","RT","excluding"
"FO2016_e2a","FO2016_e2a_6","98","boss",0,"New",2,1162,"Include"
"FO2016_e2a","FO2016_e2a_6","99","convention",0,"New",4,1794,"Include"
"FO2016_e2a","FO2016_e2a_6","100","reflection",1,"Silent",2,1762,"Include"
"FO2016_e2a","FO2016_e2a_6","101","air",0,"New",1,1082,"Include"
"FO2016_e2a","FO2016_e2a_6","102","idea",1,"Silent",1,786,"Include"
"FO2016_e2a","FO2016_e2a_6","103","boulder",0,"New",1,1938,"Include"
"FO2016_e2a","FO2016_e2a_6","104","charm",1,"Silent",6,1306,"Include"
"FO2016_e2a","FO2016_e2a_6","105","cabin",1,"Aloud",3,2634,"Include"
"FO2016_e2a","FO2016_e2a_6","106","interest",1,"Silent",3,1362,"Include"
"FO2016_e2a","FO2016_e2a_6","107","metal",1,"Aloud",4,1410,"Include"
"FO2016_e2a","FO2016_e2a_6","108","cash",0,"New",1,1306,"Include"
"FO2016_e2a","FO2016_e2a_6","109","nail",0,"New",1,810,"Include"
"FO2016_e2a","FO2016_e2a_6","110","jail",1,"Aloud",6,1154,"Include"
"FO2016_e2a","FO2016_e2a_6","111","sauce",1,"Aloud",6,706,"Include"
"FO2016_e2a","FO2016_e2a_6","112","democracy",0,"New",1,1562,"Include"
"FO2016_e2a","FO2016_e2a_6","113","plain",1,"Silent",4,2170,"Include"
"FO2016_e2a","FO2016_e2a_6","114","procession",0,"New",1,3610,"Include"
"FO2016_e2a","FO2016_e2a_6","115","tobacco",0,"New",1,890,"Include"
"FO2016_e2a","FO2016_e2a_6","116","arm",0,"New",1,1138,"Include"
"FO2016_e2a","FO2016_e2a_6","117","leader",1,"Silent",5,1730,"Include"
"FO2016_e2a","FO2016_e2a_6","118","fox",1,"Silent",6,1226,"Include"
"FO2016_e2a","FO2016_e2a_6","119","thief",0,"New",6,906,"Include"
"FO2016_e2a","FO2016_e2a_6","120","pupil",0,"New",1,1322,"Include"
"FO2016_e2a","FO2016_e2a_6","121","tablespoon",0,"New",1,1058,"Include"
"FO2016_e2a","FO2016_e2a_6","122","victim",1,"Silent",6,1098,"Include"
"FO2016_e2a","FO2016_e2a_6","123","deed",0,"New",1,1602,"Include"
"FO2016_e2a","FO2016_e2a_6","124","contents",0,"New",4,1634,"Include"
"FO2016_e2a","FO2016_e2a_6","125","grief",1,"Aloud",4,1922,"Include"
"FO2016_e2a","FO2016_e2a_6","126","speech",1,"Aloud",3,2738,"Include"
"FO2016_e2a","FO2016_e2a_6","127","rod",1,"Aloud",6,1330,"Include"
"FO2016_e2a","FO2016_e2a_6","128","corner",1,"Aloud",1,1474,"Include"
"FO2016_e2a","FO2016_e2a_6","129","circuit",1,"Silent",4,1698,"Include"
"FO2016_e2a","FO2016_e2a_6","130","code",1,"Silent",1,1122,"Include"
"FO2016_e2a","FO2016_e2a_6","131","welfare",0,"New",4,2690,"Include"
"FO2016_e2a","FO2016_e2a_6","132","settler",0,"New",4,2162,"Include"
"FO2016_e2a","FO2016_e2a_6","133","necessity",1,"Silent",3,1594,"Include"
"FO2016_e2a","FO2016_e2a_6","134","inhabitant",0,"New",1,1570,"Include"
"FO2016_e2a","FO2016_e2a_6","135","poetry",1,"Silent",5,2426,"Include"
"FO2016_e2a","FO2016_e2a_6","136","excuse",1,"Aloud",3,1226,"Include"
"FO2016_e2a","FO2016_e2a_6","137","physician",0,"New",1,1138,"Include"
"FO2016_e2a","FO2016_e2a_6","138","justice",1,"Silent",6,1378,"Include"
"FO2016_e2a","FO2016_e2a_6","139","maker",0,"New",2,1506,"Include"
"FO2016_e2a","FO2016_e2a_6","140","shadow",0,"New",5,1362,"Include"
"FO2016_e2a","FO2016_e2a_6","141","vanity",0,"New",1,1418,"Include"
"FO2016_e2a","FO2016_e2a_6","142","quality",0,"New",1,2098,"Include"
"FO2016_e2a","FO2016_e2a_6","143","rock",0,"New",4,1730,"Include"
"FO2016_e2a","FO2016_e2a_6","144","horse",1,"Aloud",6,1122,"Include"
"FO2016_e2a","FO2016_e2a_6","145","goddess",1,"Silent",6,2762,"Include"
"FO2016_e2a","FO2016_e2a_6","146","murder",0,"New",6,770,"Include"
"FO2016_e2a","FO2016_e2a_6","147","cat",0,"New",1,1130,"Include"
"FO2016_e2a","FO2016_e2a_6","148","sunset",0,"New",1,1098,"Include"
"FO2016_e2a","FO2016_e2a_6","149","time",1,"Aloud",3,1386,"Include"
"FO2016_e2a","FO2016_e2a_6","150","library",0,"New",3,786,"Include"
"FO2016_e2a","FO2016_e2a_6","151","stone",1,"Aloud",5,1450,"Include"
"FO2016_e2a","FO2016_e2a_6","152","ocean",1,"Silent",1,1538,"Include"
"FO2016_e2a","FO2016_e2a_6","153","earth",1,"Aloud",6,1262,"Include"
"FO2016_e2a","FO2016_e2a_6","154","moment",1,"Aloud",6,1634,"Include"
"FO2016_e2a","FO2016_e2a_6","155","attribute",1,"Aloud",5,1314,"Include"
"FO2016_e2a","FO2016_e2a_6","156","ambassador",1,"Silent",6,1170,"Include"
"FO2016_e2a","FO2016_e2a_6","157","bowl",0,"New",2,1538,"Include"
"FO2016_e2a","FO2016_e2a_6","158","majority",0,"New",2,1386,"Include"
"FO2016_e2a","FO2016_e2a_6","159","spray",1,"Silent",1,954,"Include"
"FO2016_e2a","FO2016_e2a_6","160","fork",1,"Aloud",2,3842,"Include"
"FO2016_e2a","FO2016_e2a_6","161","star",1,"Silent",6,1762,"Include"
"FO2016_e2a","FO2016_e2a_6","162","door",1,"Aloud",3,2346,"Include"
"FO2016_e2a","FO2016_e2a_6","163","competition",0,"New",2,1890,"Include"
"FO2016_e2a","FO2016_e2a_6","164","book",0,"New",2,906,"Include"
"FO2016_e2a","FO2016_e2a_6","165","monarch",1,"Silent",6,1346,"Include"
"FO2016_e2a","FO2016_e2a_6","166","railroad",1,"Aloud",6,674,"Include"
"FO2016_e2a","FO2016_e2a_6","167","vision",1,"Aloud",4,1914,"Include"
"FO2016_e2a","FO2016_e2a_6","168","thorn",1,"Silent",2,1018,"Include"
"FO2016_e2a","FO2016_e2a_6","169","capacity",1,"Silent",2,1202,"Include"
"FO2016_e2a","FO2016_e2a_6","170","valley",1,"Aloud",6,1706,"Include"
"FO2016_e2a","FO2016_e2a_6","171","judge",0,"New",5,4546,"Include"
"FO2016_e2a","FO2016_e2a_6","172","science",1,"Silent",6,1890,"Include"
"FO2016_e2a","FO2016_e2a_6","173","camp",1,"Aloud",6,594,"Include"
"FO2016_e2a","FO2016_e2a_6","174","confidence",1,"Silent",4,2890,"Include"
"FO2016_e2a","FO2016_e2a_6","175","comparison",0,"New",2,1210,"Include"
"FO2016_e2a","FO2016_e2a_6","176","sovereign",0,"New",4,2266,"Include"
"FO2016_e2a","FO2016_e2a_6","177","hammer",0,"New",3,1370,"Include"
"FO2016_e2a","FO2016_e2a_6","178","slipper",1,"Silent",1,994,"Include"
"FO2016_e2a","FO2016_e2a_6","179","winter",0,"New",4,1986,"Include"
"FO2016_e2a","FO2016_e2a_6","180","diamond",0,"New",2,1658,"Include"
"FO2016_e2a","FO2016_e2a_6","181","disease",1,"Aloud",4,2074,"Include"
"FO2016_e2a","FO2016_e2a_6","182","product",0,"New",1,1634,"Include"
"FO2016_e2a","FO2016_e2a_6","183","item",0,"New",1,730,"Include"
"FO2016_e2a","FO2016_e2a_6","184","christmas",0,"New",1,866,"Include"
"FO2016_e2a","FO2016_e2a_6","185","tower",0,"New",1,794,"Include"
"FO2016_e2a","FO2016_e2a_6","186","impulse",0,"New",1,930,"Include"
"FO2016_e2a","FO2016_e2a_6","187","shame",0,"New",1,1618,"Include"
"FO2016_e2a","FO2016_e2a_6","188","substitute",0,"New",3,1802,"Include"
"FO2016_e2a","FO2016_e2a_6","189","quest",0,"New",5,1122,"Include"
"FO2016_e2a","FO2016_e2a_6","190","prayer",1,"Aloud",5,1338,"Include"
"FO2016_e2a","FO2016_e2a_6","191","sickness",1,"Silent",3,1730,"Include"
"FO2016_e2a","FO2016_e2a_6","192","moss",1,"Aloud",5,1258,"Include"
"FO2016_e2a","FO2016_e2a_6","193","journal",0,"New",3,2050,"Include"
"FO2016_e2a","FO2016_e2a_6","194","committee",0,"New",2,834,"Include"
"FO2016_e2a","FO2016_e2a_6","195","decree",1,"Silent",1,978,"Include"
"FO2016_e2a","FO2016_e2a_6","196","series",0,"New",3,2274,"Include"
"FO2016_e2a","FO2016_e2a_6","197","effort",1,"Aloud",4,1802,"Include"
"FO2016_e2a","FO2016_e2a_6","198","grandmother",1,"Aloud",6,1194,"Include"
"FO2016_e2a","FO2016_e2a_6","199","master",1,"Aloud",6,1746,"Include"
"FO2016_e2a","FO2016_e2a_6","200","gentleman",1,"Silent",6,570,"Include"
"FO2016_e2a","FO2016_e2a_6","201","soil",0,"New",6,762,"Include"
"FO2016_e2a","FO2016_e2a_6","202","atmosphere",0,"New",4,1250,"Include"
"FO2016_e2a","FO2016_e2a_6","203","marriage",0,"New",1,1482,"Include"
"FO2016_e2a","FO2016_e2a_6","204","city",0,"New",1,1002,"Include"
"FO2016_e2a","FO2016_e2a_6","205","situation",1,"Aloud",5,1866,"Include"
"FO2016_e2a","FO2016_e2a_6","206","jury",1,"Aloud",6,842,"Include"
"FO2016_e2a","FO2016_e2a_6","207","charter",1,"Aloud",6,898,"Include"
"FO2016_e2a","FO2016_e2a_6","208","comrade",1,"Aloud",6,666,"Include"
"FO2016_e2a","FO2016_e2a_6","209","baby",0,"New",1,1090,"Include"
"FO2016_e2a","FO2016_e2a_6","210","cotton",0,"New",2,922,"Include"
"FO2016_e2a","FO2016_e2a_6","211","string",0,"New",1,1138,"Include"
"FO2016_e2a","FO2016_e2a_6","212","instance",1,"Aloud",1,1018,"Include"
"FO2016_e2a","FO2016_e2a_6","213","amount",1,"Aloud",1,754,"Include"
"FO2016_e2a","FO2016_e2a_6","214","queen",1,"Silent",4,2130,"Include"
"FO2016_e2a","FO2016_e2a_6","215","foam",0,"New",1,954,"Include"
"FO2016_e2a","FO2016_e2a_6","216","river",1,"Aloud",5,1154,"Include"
"FO2016_e2a","FO2016_e2a_6","217","meeting",0,"New",1,906,"Include"
"FO2016_e2a","FO2016_e2a_6","218","salute",1,"Silent",6,1450,"Include"
"FO2016_e2a","FO2016_e2a_6","219","hint",1,"Silent",2,1194,"Include"
"FO2016_e2a","FO2016_e2a_6","220","flesh",0,"New",4,1618,"Include"
"FO2016_e2a","FO2016_e2a_6","221","gallery",1,"Silent",6,1338,"Include"
"FO2016_e2a","FO2016_e2a_6","222","appearance",0,"New",2,1050,"Include"
"FO2016_e2a","FO2016_e2a_6","223","warmth",1,"Aloud",2,1010,"Include"
"FO2016_e2a","FO2016_e2a_6","224","hatred",1,"Silent",6,1042,"Include"
"FO2016_e2a","FO2016_e2a_6","225","priest",1,"Aloud",6,802,"Include"
"FO2016_e2a","FO2016_e2a_6","226","misery",1,"Aloud",4,1138,"Include"
"FO2016_e2a","FO2016_e2a_6","227","disposition",1,"Silent",3,778,"Include"
"FO2016_e2a","FO2016_e2a_6","228","frog",1,"Silent",6,1402,"Include"
"FO2016_e2a","FO2016_e2a_6","229","duty",1,"Aloud",6,738,"Include"
"FO2016_e2a","FO2016_e2a_6","230","drama",0,"New",1,1194,"Include"
"FO2016_e2a","FO2016_e2a_6","231","toast",1,"Aloud",1,1474,"Include"
"FO2016_e2a","FO2016_e2a_6","232","colony",1,"Aloud",4,3354,"Include"
"FO2016_e2a","FO2016_e2a_6","233","animal",0,"New",2,1938,"Include"
"FO2016_e2a","FO2016_e2a_6","234","oxygen",0,"New",1,1050,"Include"
"FO2016_e2a","FO2016_e2a_6","235","oven",0,"New",1,1178,"Include"
"FO2016_e2a","FO2016_e2a_6","236","attendant",1,"Aloud",4,1474,"Include"
"FO2016_e2a","FO2016_e2a_6","237","bosom",1,"Aloud",6,1162,"Include"
"FO2016_e2a","FO2016_e2a_6","238","sulphur",1,"Silent",2,1258,"Include"
"FO2016_e2a","FO2016_e2a_6","239","folly",1,"Aloud",6,770,"Include"
"FO2016_e2a","FO2016_e2a_6","240","tomb",1,"Aloud",5,1610,"Include"
"FO2016_e2a","FO2016_e2a_7","2","woods",1,"Silent",2,2706,"Include"
"FO2016_e2a","FO2016_e2a_7","3","convention",1,"Aloud",6,3290,"Include"
"FO2016_e2a","FO2016_e2a_7","4","prairie",1,"Aloud",6,1066,"Include"
"FO2016_e2a","FO2016_e2a_7","5","arm",0,"New",1,1882,"Include"
"FO2016_e2a","FO2016_e2a_7","6","affection",0,"New",1,1130,"Include"
"FO2016_e2a","FO2016_e2a_7","7","inhabitant",1,"Aloud",5,2314,"Include"
"FO2016_e2a","FO2016_e2a_7","8","iron",1,"Silent",1,1314,"Include"
"FO2016_e2a","FO2016_e2a_7","9","conquest",1,"Aloud",6,1378,"Include"
"FO2016_e2a","FO2016_e2a_7","10","majority",1,"Aloud",6,994,"Include"
"FO2016_e2a","FO2016_e2a_7","11","cotton",0,"New",1,1266,"Include"
"FO2016_e2a","FO2016_e2a_7","12","product",0,"New",1,1850,"Include"
"FO2016_e2a","FO2016_e2a_7","13","deed",0,"New",1,1178,"Include"
"FO2016_e2a","FO2016_e2a_7","14","tablespoon",1,"Aloud",1,890,"Include"
"FO2016_e2a","FO2016_e2a_7","15","capacity",0,"New",2,2114,"Include"
"FO2016_e2a","FO2016_e2a_7","16","maker",1,"Silent",1,1618,"Include"
"FO2016_e2a","FO2016_e2a_7","17","ocean",1,"Silent",4,6194,"Include"
"FO2016_e2a","FO2016_e2a_7","18","sickness",1,"Aloud",6,1586,"Include"
"FO2016_e2a","FO2016_e2a_7","19","hammer",0,"New",1,1090,"Include"
"FO2016_e2a","FO2016_e2a_7","20","hint",0,"New",1,850,"Include"
"FO2016_e2a","FO2016_e2a_7","21","slave",0,"New",1,946,"Include"
"FO2016_e2a","FO2016_e2a_7","22","beaver",0,"New",1,1370,"Include"
"FO2016_e2a","FO2016_e2a_7","23","tobacco",0,"New",1,906,"Include"
"FO2016_e2a","FO2016_e2a_7","24","city",1,"Aloud",1,1682,"Include"
"FO2016_e2a","FO2016_e2a_7","25","effort",1,"Aloud",2,994,"Include"
"FO2016_e2a","FO2016_e2a_7","26","bosom",1,"Aloud",6,1250,"Include"
"FO2016_e2a","FO2016_e2a_7","27","bowl",1,"Silent",3,4434,"Include"
"FO2016_e2a","FO2016_e2a_7","28","pupil",1,"Silent",4,2434,"Include"
"FO2016_e2a","FO2016_e2a_7","29","facility",0,"New",2,1882,"Include"
"FO2016_e2a","FO2016_e2a_7","30","quality",0,"New",2,1834,"Include"
"FO2016_e2a","FO2016_e2a_7","31","intellect",1,"Silent",2,1906,"Include"
"FO2016_e2a","FO2016_e2a_7","32","wheat",0,"New",1,2258,"Include"
"FO2016_e2a","FO2016_e2a_7","33","salute",0,"New",1,994,"Include"
"FO2016_e2a","FO2016_e2a_7","34","comrade",1,"Aloud",6,1322,"Include"
"FO2016_e2a","FO2016_e2a_7","35","captive",1,"Aloud",5,1594,"Include"
"FO2016_e2a","FO2016_e2a_7","36","queen",1,"Silent",2,7274,"Include"
"FO2016_e2a","FO2016_e2a_7","37","vapour",0,"New",1,1250,"Include"
"FO2016_e2a","FO2016_e2a_7","38","revolt",0,"New",3,2650,"Include"
"FO2016_e2a","FO2016_e2a_7","39","cellar",1,"Aloud",5,1762,"Include"
"FO2016_e2a","FO2016_e2a_7","40","sovereign",1,"Aloud",6,954,"Include"
"FO2016_e2a","FO2016_e2a_7","41","dirt",0,"New",2,1554,"Include"
"FO2016_e2a","FO2016_e2a_7","42","misery",0,"New",1,2098,"Include"
"FO2016_e2a","FO2016_e2a_7","43","code",0,"New",1,1010,"Include"
"FO2016_e2a","FO2016_e2a_7","44","plain",1,"Aloud",3,2354,"Include"
"FO2016_e2a","FO2016_e2a_7","45","substitute",1,"Silent",3,8042,"Include"
"FO2016_e2a","FO2016_e2a_7","46","chair",0,"New",2,1922,"Include"
"FO2016_e2a","FO2016_e2a_7","47","necessity",0,"New",2,1298,"Include"
"FO2016_e2a","FO2016_e2a_7","48","gentleman",1,"Silent",5,1658,"Include"
"FO2016_e2a","FO2016_e2a_7","49","foam",1,"Aloud",4,2074,"Include"
"FO2016_e2a","FO2016_e2a_7","50","fork",0,"New",2,1466,"Include"
"FO2016_e2a","FO2016_e2a_7","51","flesh",0,"New",1,4794,"Include"
"FO2016_e2a","FO2016_e2a_7","52","circuit",1,"Silent",6,1882,"Include"
"FO2016_e2a","FO2016_e2a_7","53","window",0,"New",2,1762,"Include"
"FO2016_e2a","FO2016_e2a_7","54","decree",0,"New",1,1066,"Include"
"FO2016_e2a","FO2016_e2a_7","55","cabin",0,"New",2,1362,"Include"
"FO2016_e2a","FO2016_e2a_7","56","skin",0,"New",1,994,"Include"
"FO2016_e2a","FO2016_e2a_7","57","baby",1,"Aloud",6,1106,"Include"
"FO2016_e2a","FO2016_e2a_7","58","winter",1,"Silent",4,2898,"Include"
"FO2016_e2a","FO2016_e2a_7","59","church",0,"New",2,1322,"Include"
"FO2016_e2a","FO2016_e2a_7","60","love",0,"New",1,1090,"Include"
"FO2016_e2a","FO2016_e2a_7","61","disease",1,"Silent",5,2210,"Include"
"FO2016_e2a","FO2016_e2a_7","62","claw",1,"Aloud",3,1810,"Include"
"FO2016_e2a","FO2016_e2a_7","63","fisherman",0,"New",1,2770,"Include"
"FO2016_e2a","FO2016_e2a_7","64","honour",0,"New",5,1458,"Include"
"FO2016_e2a","FO2016_e2a_7","65","item",1,"Silent",2,1178,"Include"
"FO2016_e2a","FO2016_e2a_7","66","physician",1,"Silent",6,2082,"Include"
"FO2016_e2a","FO2016_e2a_7","67","christmas",0,"New",1,1090,"Include"
"FO2016_e2a","FO2016_e2a_7","68","clock",1,"Silent",2,1066,"Include"
"FO2016_e2a","FO2016_e2a_7","69","headquarters",0,"New",1,1314,"Include"
"FO2016_e2a","FO2016_e2a_7","70","tomb",0,"New",1,786,"Include"
"FO2016_e2a","FO2016_e2a_7","71","camp",1,"Aloud",1,1506,"Include"
"FO2016_e2a","FO2016_e2a_7","72","grief",1,"Silent",4,4058,"Include"
"FO2016_e2a","FO2016_e2a_7","73","baron",0,"New",1,1698,"Include"
"FO2016_e2a","FO2016_e2a_7","74","sunset",1,"Silent",2,2978,"Include"
"FO2016_e2a","FO2016_e2a_7","75","animal",0,"New",1,1442,"Include"
"FO2016_e2a","FO2016_e2a_7","76","goddess",1,"Aloud",6,954,"Include"
"FO2016_e2a","FO2016_e2a_7","77","jury",0,"New",2,1274,"Include"
"FO2016_e2a","FO2016_e2a_7","78","lake",0,"New",1,1370,"Include"
"FO2016_e2a","FO2016_e2a_7","79","atmosphere",1,"Silent",5,1930,"Include"
"FO2016_e2a","FO2016_e2a_7","80","attitude",0,"New",2,1906,"Include"
"FO2016_e2a","FO2016_e2a_7","81","weapon",0,"New",1,930,"Include"
"FO2016_e2a","FO2016_e2a_7","82","sensation",1,"Aloud",1,1538,"Include"
"FO2016_e2a","FO2016_e2a_7","83","joke",1,"Aloud",3,2938,"Include"
"FO2016_e2a","FO2016_e2a_7","84","car",1,"Silent",2,1498,"Include"
"FO2016_e2a","FO2016_e2a_7","85","moment",1,"Aloud",2,3170,"Include"
"FO2016_e2a","FO2016_e2a_7","86","idea",0,"New",2,1530,"Include"
"FO2016_e2a","FO2016_e2a_7","87","spray",0,"New",1,1082,"Include"
"FO2016_e2a","FO2016_e2a_7","88","prayer",1,"Silent",5,3290,"Include"
"FO2016_e2a","FO2016_e2a_7","89","party",0,"New",2,1314,"Include"
"FO2016_e2a","FO2016_e2a_7","90","door",1,"Silent",2,1282,"Include"
"FO2016_e2a","FO2016_e2a_7","91","charter",0,"New",1,1130,"Include"
"FO2016_e2a","FO2016_e2a_7","92","quest",0,"New",6,1386,"Include"
"FO2016_e2a","FO2016_e2a_7","93","prison",0,"New",4,3026,"Include"
"FO2016_e2a","FO2016_e2a_7","94","vanity",0,"New",1,978,"Include"
"FO2016_e2a","FO2016_e2a_7","95","democracy",0,"New",2,3954,"Include"
"FO2016_e2a","FO2016_e2a_7","96","folly",1,"Aloud",1,946,"Include"
"FO2016_e2a","FO2016_e2a_7","97","robber",0,"New",1,1594,"Include"
"FO2016_e2a","FO2016_e2a_7","98","lecture",0,"New",2,4786,"Include"
"FO2016_e2a","FO2016_e2a_7","99","journal",0,"New",1,1090,"Include"
"FO2016_e2a","FO2016_e2a_7","100","boulder",1,"Aloud",5,2474,"Include"
"FO2016_e2a","FO2016_e2a_7","101","procession",1,"Aloud",6,1218,"Include"
"FO2016_e2a","FO2016_e2a_7","102","book",1,"Aloud",4,2138,"Include"
"FO2016_e2a","FO2016_e2a_7","103","jail",1,"Aloud",3,1554,"Include"
"FO2016_e2a","FO2016_e2a_7","104","hatred",0,"New",1,962,"Include"
"FO2016_e2a","FO2016_e2a_7","105","lark",1,"Silent",1,1266,"Include"
"FO2016_e2a","FO2016_e2a_7","106","person",0,"New",4,4146,"Include"
"FO2016_e2a","FO2016_e2a_7","107","mercy",1,"Aloud",1,1514,"Include"
"FO2016_e2a","FO2016_e2a_7","108","steam",1,"Silent",1,3466,"Include"
"FO2016_e2a","FO2016_e2a_7","109","sulphur",0,"New",1,866,"Include"
"FO2016_e2a","FO2016_e2a_7","110","vision",1,"Aloud",2,1778,"Include"
"FO2016_e2a","FO2016_e2a_7","111","air",0,"New",1,986,"Include"
"FO2016_e2a","FO2016_e2a_7","112","harness",1,"Aloud",2,1058,"Include"
"FO2016_e2a","FO2016_e2a_7","113","interest",0,"New",3,1970,"Include"
"FO2016_e2a","FO2016_e2a_7","114","earth",0,"New",1,1490,"Include"
"FO2016_e2a","FO2016_e2a_7","115","array",0,"New",1,1938,"Include"
"FO2016_e2a","FO2016_e2a_7","116","brain",0,"New",2,1218,"Include"
"FO2016_e2a","FO2016_e2a_7","117","disaster",1,"Silent",2,2434,"Include"
"FO2016_e2a","FO2016_e2a_7","118","speech",0,"New",2,2434,"Include"
"FO2016_e2a","FO2016_e2a_7","119","impulse",0,"New",2,1138,"Include"
"FO2016_e2a","FO2016_e2a_7","120","thief",1,"Aloud",6,1818,"Include"
"FO2016_e2a","FO2016_e2a_7","121","horse",1,"Aloud",5,1378,"Include"
"FO2016_e2a","FO2016_e2a_7","122","rock",0,"New",3,1458,"Include"
"FO2016_e2a","FO2016_e2a_7","123","boss",0,"New",1,1642,"Include"
"FO2016_e2a","FO2016_e2a_7","124","vessel",1,"Silent",4,2354,"Include"
"FO2016_e2a","FO2016_e2a_7","125","situation",1,"Aloud",4,1994,"Include"
"FO2016_e2a","FO2016_e2a_7","126","valley",1,"Silent",2,2418,"Include"
"FO2016_e2a","FO2016_e2a_7","127","mind",1,"Aloud",2,2778,"Include"
"FO2016_e2a","FO2016_e2a_7","128","sugar",0,"New",1,1018,"Include"
"FO2016_e2a","FO2016_e2a_7","129","direction",0,"New",2,1434,"Include"
"FO2016_e2a","FO2016_e2a_7","130","sea",0,"New",1,1282,"Include"
"FO2016_e2a","FO2016_e2a_7","131","chin",0,"New",1,1162,"Include"
"FO2016_e2a","FO2016_e2a_7","132","reflection",1,"Aloud",2,2034,"Include"
"FO2016_e2a","FO2016_e2a_7","133","railroad",1,"Aloud",5,2506,"Include"
"FO2016_e2a","FO2016_e2a_7","134","money",1,"Aloud",4,1274,"Include"
"FO2016_e2a","FO2016_e2a_7","135","shadow",0,"New",3,1274,"Include"
"FO2016_e2a","FO2016_e2a_7","136","butterfly",0,"New",1,1506,"Include"
"FO2016_e2a","FO2016_e2a_7","137","grandmother",1,"Silent",6,1826,"Include"
"FO2016_e2a","FO2016_e2a_7","138","competition",1,"Aloud",3,1642,"Include"
"FO2016_e2a","FO2016_e2a_7","139","charm",0,"New",2,1842,"Include"
"FO2016_e2a","FO2016_e2a_7","140","excuse",1,"Silent",1,946,"Include"
"FO2016_e2a","FO2016_e2a_7","141","scarlet",0,"New",1,1898,"Include"
"FO2016_e2a","FO2016_e2a_7","142","oven",0,"New",1,1050,"Include"
"FO2016_e2a","FO2016_e2a_7","143","law",0,"New",1,2506,"Include"
"FO2016_e2a","FO2016_e2a_7","144","time",0,"New",1,674,"Include"
"FO2016_e2a","FO2016_e2a_7","145","ability",1,"Aloud",4,2098,"Include"
"FO2016_e2a","FO2016_e2a_7","146","confidence",1,"Aloud",4,1802,"Include"
"FO2016_e2a","FO2016_e2a_7","147","settler",1,"Silent",2,1450,"Include"
"FO2016_e2a","FO2016_e2a_7","148","attribute",0,"New",4,2650,"Include"
"FO2016_e2a","FO2016_e2a_7","149","custom",1,"Aloud",2,1578,"Include"
"FO2016_e2a","FO2016_e2a_7","150","wife",1,"Silent",1,1722,"Include"
"FO2016_e2a","FO2016_e2a_7","151","sauce",0,"New",1,1466,"Include"
"FO2016_e2a","FO2016_e2a_7","152","butter",0,"New",1,834,"Include"
"FO2016_e2a","FO2016_e2a_7","153","priest",0,"New",3,3082,"Include"
"FO2016_e2a","FO2016_e2a_7","154","committee",0,"New",3,3234,"Include"
"FO2016_e2a","FO2016_e2a_7","155","slipper",0,"New",1,2234,"Include"
"FO2016_e2a","FO2016_e2a_7","156","drama",1,"Aloud",1,650,"Include"
"FO2016_e2a","FO2016_e2a_7","157","gallery",1,"Silent",1,914,"Include"
"FO2016_e2a","FO2016_e2a_7","158","ambassador",0,"New",1,5386,"Include"
"FO2016_e2a","FO2016_e2a_7","159","library",0,"New",1,1098,"Include"
"FO2016_e2a","FO2016_e2a_7","160","frog",1,"Silent",1,626,"Include"
"FO2016_e2a","FO2016_e2a_7","161","king",1,"Silent",4,5786,"Include"
"FO2016_e2a","FO2016_e2a_7","162","moisture",0,"New",1,1082,"Include"
"FO2016_e2a","FO2016_e2a_7","163","creature",1,"Silent",3,1770,"Include"
"FO2016_e2a","FO2016_e2a_7","164","tribute",0,"New",2,1682,"Include"
"FO2016_e2a","FO2016_e2a_7","165","monarch",1,"Silent",2,4546,"Include"
"FO2016_e2a","FO2016_e2a_7","166","series",1,"Aloud",2,1378,"Include"
"FO2016_e2a","FO2016_e2a_7","167","string",1,"Silent",6,1466,"Include"
"FO2016_e2a","FO2016_e2a_7","168","colony",1,"Silent",2,2386,"Include"
"FO2016_e2a","FO2016_e2a_7","169","army",1,"Silent",2,962,"Include"
"FO2016_e2a","FO2016_e2a_7","170","soil",0,"New",2,930,"Include"
"FO2016_e2a","FO2016_e2a_7","171","corner",1,"Aloud",1,2178,"Include"
"FO2016_e2a","FO2016_e2a_7","172","star",1,"Aloud",1,1186,"Include"
"FO2016_e2a","FO2016_e2a_7","173","appearance",0,"New",2,1282,"Include"
"FO2016_e2a","FO2016_e2a_7","174","duty",0,"New",1,4282,"Include"
"FO2016_e2a","FO2016_e2a_7","175","metal",1,"Silent",2,1970,"Include"
"FO2016_e2a","FO2016_e2a_7","176","wine",1,"Silent",2,1042,"Include"
"FO2016_e2a","FO2016_e2a_7","177","instance",0,"New",3,1546,"Include"
"FO2016_e2a","FO2016_e2a_7","178","chance",1,"Aloud",3,2426,"Include"
"FO2016_e2a","FO2016_e2a_7","179","elephant",0,"New",1,1034,"Include"
"FO2016_e2a","FO2016_e2a_7","180","rod",0,"New",1,906,"Include"
"FO2016_e2a","FO2016_e2a_7","181","ankle",0,"New",1,1018,"Include"
"FO2016_e2a","FO2016_e2a_7","182","fox",1,"Silent",1,1418,"Include"
"FO2016_e2a","FO2016_e2a_7","183","death",0,"New",1,858,"Include"
"FO2016_e2a","FO2016_e2a_7","184","hope",1,"Aloud",2,1058,"Include"
