"exp","id","condition1","trial","isold","rating","RT_CONF","excluding"
"KL2012_e1","KL2012_e1_33","Block1",66,1,3,9077,"Include"
"KL2012_e1","KL2012_e1_33","Block1",67,0,2,1846,"Include"
"KL2012_e1","KL2012_e1_33","Block1",68,0,1,5149,"Include"
"KL2012_e1","KL2012_e1_33","Block1",69,0,2,4829,"Include"
"KL2012_e1","KL2012_e1_33","Block1",70,0,4,4324,"Include"
"KL2012_e1","KL2012_e1_33","Block1",71,1,6,2998,"Include"
"KL2012_e1","KL2012_e1_33","Block1",72,0,2,4280,"Include"
"KL2012_e1","KL2012_e1_33","Block1",73,1,2,2610,"Include"
"KL2012_e1","KL2012_e1_33","Block1",74,0,1,2684,"Include"
"KL2012_e1","KL2012_e1_33","Block1",75,0,1,1512,"Include"
"KL2012_e1","KL2012_e1_33","Block1",76,0,3,3265,"Include"
"KL2012_e1","KL2012_e1_33","Block1",77,1,6,1765,"Include"
"KL2012_e1","KL2012_e1_33","Block1",78,0,4,1919,"Include"
"KL2012_e1","KL2012_e1_33","Block1",79,0,3,4581,"Include"
"KL2012_e1","KL2012_e1_33","Block1",80,0,4,3373,"Include"
"KL2012_e1","KL2012_e1_33","Block1",81,0,3,10439,"Include"
"KL2012_e1","KL2012_e1_33","Block1",82,1,4,2206,"Include"
"KL2012_e1","KL2012_e1_33","Block1",83,1,4,3705,"Include"
"KL2012_e1","KL2012_e1_33","Block1",84,1,5,2340,"Include"
"KL2012_e1","KL2012_e1_33","Block1",85,1,6,2981,"Include"
"KL2012_e1","KL2012_e1_33","Block1",86,1,3,5751,"Include"
"KL2012_e1","KL2012_e1_33","Block1",87,0,2,1460,"Include"
"KL2012_e1","KL2012_e1_33","Block1",88,0,2,1916,"Include"
"KL2012_e1","KL2012_e1_33","Block1",89,0,3,5986,"Include"
"KL2012_e1","KL2012_e1_33","Block1",90,0,1,2580,"Include"
"KL2012_e1","KL2012_e1_33","Block1",91,0,1,2657,"Include"
"KL2012_e1","KL2012_e1_33","Block1",92,0,2,2011,"Include"
"KL2012_e1","KL2012_e1_33","Block1",93,1,4,3560,"Include"
"KL2012_e1","KL2012_e1_33","Block1",94,0,1,4303,"Include"
"KL2012_e1","KL2012_e1_33","Block1",95,0,1,1652,"Include"
"KL2012_e1","KL2012_e1_33","Block1",96,0,1,1496,"Include"
"KL2012_e1","KL2012_e1_33","Block2",97,1,4,10462,"Include"
"KL2012_e1","KL2012_e1_33","Block2",98,1,5,1625,"Include"
"KL2012_e1","KL2012_e1_33","Block2",99,1,4,5197,"Include"
"KL2012_e1","KL2012_e1_33","Block2",100,1,5,4845,"Include"
"KL2012_e1","KL2012_e1_33","Block2",101,0,1,3658,"Include"
"KL2012_e1","KL2012_e1_33","Block2",102,0,2,3953,"Include"
"KL2012_e1","KL2012_e1_33","Block2",103,1,3,8476,"Include"
"KL2012_e1","KL2012_e1_33","Block2",104,1,5,2535,"Include"
"KL2012_e1","KL2012_e1_33","Block2",105,1,5,2580,"Include"
"KL2012_e1","KL2012_e1_33","Block2",106,1,4,1333,"Include"
"KL2012_e1","KL2012_e1_33","Block2",107,0,2,1838,"Include"
"KL2012_e1","KL2012_e1_33","Block2",108,0,1,1729,"Include"
"KL2012_e1","KL2012_e1_33","Block2",109,1,6,1709,"Include"
"KL2012_e1","KL2012_e1_33","Block2",110,0,3,2975,"Include"
"KL2012_e1","KL2012_e1_33","Block2",111,0,2,2259,"Include"
"KL2012_e1","KL2012_e1_33","Block2",112,0,6,3607,"Include"
"KL2012_e1","KL2012_e1_33","Block2",113,0,4,2498,"Include"
"KL2012_e1","KL2012_e1_33","Block2",114,1,2,1818,"Include"
"KL2012_e1","KL2012_e1_33","Block2",115,1,6,3772,"Include"
"KL2012_e1","KL2012_e1_33","Block2",116,1,4,2406,"Include"
"KL2012_e1","KL2012_e1_33","Block2",117,0,1,2067,"Include"
"KL2012_e1","KL2012_e1_33","Block2",118,1,4,3849,"Include"
"KL2012_e1","KL2012_e1_33","Block2",119,1,6,1790,"Include"
"KL2012_e1","KL2012_e1_33","Block2",120,1,5,4002,"Include"
"KL2012_e1","KL2012_e1_33","Block2",121,1,2,3447,"Include"
"KL2012_e1","KL2012_e1_33","Block2",122,0,1,3811,"Include"
"KL2012_e1","KL2012_e1_33","Block2",123,1,5,3955,"Include"
"KL2012_e1","KL2012_e1_33","Block2",124,0,2,2396,"Include"
"KL2012_e1","KL2012_e1_33","Block2",125,0,2,3386,"Include"
"KL2012_e1","KL2012_e1_33","Block2",126,1,6,2818,"Include"
"KL2012_e1","KL2012_e1_33","Block2",127,1,5,1862,"Include"
"KL2012_e1","KL2012_e1_33","Block2",128,1,1,2056,"Include"
"KL2012_e1","KL2012_e1_33","Block2",129,1,6,2421,"Include"
"KL2012_e1","KL2012_e1_33","Block2",130,0,1,3992,"Include"
"KL2012_e1","KL2012_e1_33","Block2",131,1,5,1940,"Include"
"KL2012_e1","KL2012_e1_33","Block2",132,1,3,3299,"Include"
"KL2012_e1","KL2012_e1_33","Block2",133,1,6,1685,"Include"
"KL2012_e1","KL2012_e1_33","Block2",134,0,4,3305,"Include"
"KL2012_e1","KL2012_e1_33","Block2",135,0,2,2424,"Include"
"KL2012_e1","KL2012_e1_33","Block2",136,1,4,3010,"Include"
"KL2012_e1","KL2012_e1_33","Block2",137,0,1,1648,"Include"
"KL2012_e1","KL2012_e1_33","Block2",138,1,3,3821,"Include"
"KL2012_e1","KL2012_e1_33","Block2",139,1,5,1878,"Include"
"KL2012_e1","KL2012_e1_33","Block2",140,1,6,1324,"Include"
"KL2012_e1","KL2012_e1_33","Block2",141,1,6,1080,"Include"
"KL2012_e1","KL2012_e1_33","Block2",142,1,2,3257,"Include"
"KL2012_e1","KL2012_e1_33","Block2",143,1,5,2376,"Include"
"KL2012_e1","KL2012_e1_33","Block2",144,0,4,2044,"Include"
"KL2012_e1","KL2012_e1_33","Block2",145,1,4,3863,"Include"
"KL2012_e1","KL2012_e1_33","Block2",146,1,4,3883,"Include"
"KL2012_e1","KL2012_e1_33","Block2",147,1,2,4636,"Include"
"KL2012_e1","KL2012_e1_33","Block2",148,1,3,2145,"Include"
"KL2012_e1","KL2012_e1_33","Block2",149,1,2,4409,"Include"
"KL2012_e1","KL2012_e1_33","Block2",150,1,3,3609,"Include"
"KL2012_e1","KL2012_e1_33","Block2",151,0,1,4875,"Include"
"KL2012_e1","KL2012_e1_33","Block2",152,1,2,6868,"Include"
"KL2012_e1","KL2012_e1_33","Block2",153,0,3,3245,"Include"
"KL2012_e1","KL2012_e1_33","Block2",154,0,2,1284,"Include"
"KL2012_e1","KL2012_e1_33","Block2",155,0,3,3325,"Include"
"KL2012_e1","KL2012_e1_33","Block2",156,0,2,1501,"Include"
"KL2012_e1","KL2012_e1_33","Block2",157,0,2,2469,"Include"
"KL2012_e1","KL2012_e1_33","Block2",158,1,5,13402,"Include"
"KL2012_e1","KL2012_e1_33","Block2",159,0,3,1994,"Include"
"KL2012_e1","KL2012_e1_33","Block2",160,0,3,4256,"Include"
"KL2012_e1","KL2012_e1_33","Block2",161,1,4,2120,"Include"
"KL2012_e1","KL2012_e1_33","Block2",162,0,2,4442,"Include"
"KL2012_e1","KL2012_e1_33","Block2",163,0,4,4083,"Include"
"KL2012_e1","KL2012_e1_33","Block2",164,0,3,2458,"Include"
"KL2012_e1","KL2012_e1_33","Block2",165,0,4,6809,"Include"
"KL2012_e1","KL2012_e1_33","Block2",166,0,2,2864,"Include"
"KL2012_e1","KL2012_e1_33","Block2",167,1,2,1515,"Include"
"KL2012_e1","KL2012_e1_33","Block2",168,1,6,2221,"Include"
"KL2012_e1","KL2012_e1_33","Block2",169,0,4,5414,"Include"
"KL2012_e1","KL2012_e1_33","Block2",170,0,1,1608,"Include"
"KL2012_e1","KL2012_e1_33","Block2",171,1,4,2264,"Include"
"KL2012_e1","KL2012_e1_33","Block2",172,0,2,1803,"Include"
"KL2012_e1","KL2012_e1_33","Block2",173,0,2,3356,"Include"
"KL2012_e1","KL2012_e1_33","Block2",174,0,1,3243,"Include"
"KL2012_e1","KL2012_e1_33","Block2",175,0,2,3749,"Include"
"KL2012_e1","KL2012_e1_33","Block2",176,0,2,4013,"Include"
"KL2012_e1","KL2012_e1_33","Block2",177,1,2,4700,"Include"
"KL2012_e1","KL2012_e1_33","Block2",178,0,3,3078,"Include"
"KL2012_e1","KL2012_e1_33","Block2",179,0,5,2236,"Include"
"KL2012_e1","KL2012_e1_33","Block2",180,0,3,1794,"Include"
"KL2012_e1","KL2012_e1_33","Block2",181,0,2,2799,"Include"
"KL2012_e1","KL2012_e1_33","Block2",182,1,4,2238,"Include"
"KL2012_e1","KL2012_e1_33","Block2",183,0,1,2094,"Include"
"KL2012_e1","KL2012_e1_33","Block2",184,0,4,2152,"Include"
"KL2012_e1","KL2012_e1_33","Block2",185,0,2,1806,"Include"
"KL2012_e1","KL2012_e1_33","Block2",186,0,2,2091,"Include"
"KL2012_e1","KL2012_e1_33","Block2",187,1,4,5628,"Include"
"KL2012_e1","KL2012_e1_33","Block2",188,1,6,2137,"Include"
"KL2012_e1","KL2012_e1_33","Block2",189,1,4,2683,"Include"
"KL2012_e1","KL2012_e1_33","Block2",190,0,2,6845,"Include"
"KL2012_e1","KL2012_e1_33","Block2",191,0,1,4279,"Include"
"KL2012_e1","KL2012_e1_33","Block2",192,0,4,3403,"Include"
"KL2012_e1","KL2012_e1_34","Block1",1,1,1,4122,"Include"
"KL2012_e1","KL2012_e1_34","Block1",2,1,6,2555,"Include"
"KL2012_e1","KL2012_e1_34","Block1",3,1,1,1587,"Include"
"KL2012_e1","KL2012_e1_34","Block1",4,1,6,1487,"Include"
"KL2012_e1","KL2012_e1_34","Block1",5,1,2,2634,"Include"
"KL2012_e1","KL2012_e1_34","Block1",6,0,1,2090,"Include"
"KL2012_e1","KL2012_e1_34","Block1",7,1,1,2212,"Include"
"KL2012_e1","KL2012_e1_34","Block1",8,1,4,2250,"Include"
"KL2012_e1","KL2012_e1_34","Block1",9,1,1,4447,"Include"
"KL2012_e1","KL2012_e1_34","Block1",10,0,1,1916,"Include"
"KL2012_e1","KL2012_e1_34","Block1",11,1,6,1298,"Include"
"KL2012_e1","KL2012_e1_34","Block1",12,1,6,1225,"Include"
"KL2012_e1","KL2012_e1_34","Block1",13,1,6,628,"Include"
"KL2012_e1","KL2012_e1_34","Block1",14,1,2,1523,"Include"
"KL2012_e1","KL2012_e1_34","Block1",15,0,2,2999,"Include"
"KL2012_e1","KL2012_e1_34","Block1",16,1,2,3245,"Include"
"KL2012_e1","KL2012_e1_34","Block1",17,0,3,1736,"Include"
"KL2012_e1","KL2012_e1_34","Block1",18,0,1,1621,"Include"
"KL2012_e1","KL2012_e1_34","Block1",19,1,6,1100,"Include"
"KL2012_e1","KL2012_e1_34","Block1",20,1,6,1144,"Include"
"KL2012_e1","KL2012_e1_34","Block1",21,0,1,1729,"Include"
"KL2012_e1","KL2012_e1_34","Block1",22,0,1,941,"Include"
"KL2012_e1","KL2012_e1_34","Block1",23,1,6,1099,"Include"
"KL2012_e1","KL2012_e1_34","Block1",24,1,6,1519,"Include"
"KL2012_e1","KL2012_e1_34","Block1",25,0,2,2037,"Include"
"KL2012_e1","KL2012_e1_34","Block1",26,0,1,1837,"Include"
"KL2012_e1","KL2012_e1_34","Block1",27,1,6,827,"Include"
"KL2012_e1","KL2012_e1_34","Block1",28,0,1,1107,"Include"
"KL2012_e1","KL2012_e1_34","Block1",29,0,6,1761,"Include"
"KL2012_e1","KL2012_e1_34","Block1",30,1,4,1878,"Include"
"KL2012_e1","KL2012_e1_34","Block1",31,1,4,3252,"Include"
"KL2012_e1","KL2012_e1_34","Block1",32,1,6,917,"Include"
"KL2012_e1","KL2012_e1_34","Block1",33,1,6,690,"Include"
"KL2012_e1","KL2012_e1_34","Block1",34,0,1,1480,"Include"
"KL2012_e1","KL2012_e1_34","Block1",35,1,1,703,"Include"
"KL2012_e1","KL2012_e1_34","Block1",36,0,1,783,"Include"
"KL2012_e1","KL2012_e1_34","Block1",37,0,1,988,"Include"
"KL2012_e1","KL2012_e1_34","Block1",38,1,1,2274,"Include"
"KL2012_e1","KL2012_e1_34","Block1",39,0,4,1706,"Include"
"KL2012_e1","KL2012_e1_34","Block1",40,1,6,1689,"Include"
"KL2012_e1","KL2012_e1_34","Block1",41,0,1,1173,"Include"
"KL2012_e1","KL2012_e1_34","Block1",42,0,1,761,"Include"
"KL2012_e1","KL2012_e1_34","Block1",43,1,1,682,"Include"
"KL2012_e1","KL2012_e1_34","Block1",44,0,1,573,"Include"
"KL2012_e1","KL2012_e1_34","Block1",45,0,1,552,"Include"
"KL2012_e1","KL2012_e1_34","Block1",46,0,1,1499,"Include"
"KL2012_e1","KL2012_e1_34","Block1",47,0,1,870,"Include"
"KL2012_e1","KL2012_e1_34","Block1",48,1,4,1162,"Include"
"KL2012_e1","KL2012_e1_34","Block1",49,1,6,674,"Include"
"KL2012_e1","KL2012_e1_34","Block1",50,0,1,1149,"Include"
"KL2012_e1","KL2012_e1_34","Block1",51,0,1,2361,"Include"
"KL2012_e1","KL2012_e1_34","Block1",52,0,3,2208,"Include"
"KL2012_e1","KL2012_e1_34","Block1",53,0,3,2990,"Include"
"KL2012_e1","KL2012_e1_34","Block1",54,0,3,2289,"Include"
"KL2012_e1","KL2012_e1_34","Block1",55,1,3,1014,"Include"
"KL2012_e1","KL2012_e1_34","Block1",56,1,6,1570,"Include"
"KL2012_e1","KL2012_e1_34","Block1",57,0,3,3405,"Include"
"KL2012_e1","KL2012_e1_34","Block1",58,1,3,2005,"Include"
"KL2012_e1","KL2012_e1_34","Block1",59,1,2,1685,"Include"
"KL2012_e1","KL2012_e1_34","Block1",60,0,1,882,"Include"
"KL2012_e1","KL2012_e1_34","Block1",61,0,1,991,"Include"
"KL2012_e1","KL2012_e1_34","Block1",62,0,3,1708,"Include"
"KL2012_e1","KL2012_e1_34","Block1",63,0,1,948,"Include"
"KL2012_e1","KL2012_e1_34","Block1",64,0,1,1257,"Include"
"KL2012_e1","KL2012_e1_34","Block1",65,0,1,5200,"Include"
"KL2012_e1","KL2012_e1_34","Block1",66,1,2,1134,"Include"
"KL2012_e1","KL2012_e1_34","Block1",67,0,1,1276,"Include"
"KL2012_e1","KL2012_e1_34","Block1",68,1,1,1093,"Include"
"KL2012_e1","KL2012_e1_34","Block1",69,0,1,914,"Include"
"KL2012_e1","KL2012_e1_34","Block1",70,1,4,2350,"Include"
"KL2012_e1","KL2012_e1_34","Block1",71,0,2,1293,"Include"
"KL2012_e1","KL2012_e1_34","Block1",72,0,4,3473,"Include"
"KL2012_e1","KL2012_e1_34","Block1",73,0,2,1537,"Include"
"KL2012_e1","KL2012_e1_34","Block1",74,1,6,991,"Include"
"KL2012_e1","KL2012_e1_34","Block1",75,0,2,1106,"Include"
"KL2012_e1","KL2012_e1_34","Block1",76,1,2,1745,"Include"
"KL2012_e1","KL2012_e1_34","Block1",77,1,4,2095,"Include"
"KL2012_e1","KL2012_e1_34","Block1",78,1,6,2134,"Include"
"KL2012_e1","KL2012_e1_34","Block1",79,0,1,1146,"Include"
"KL2012_e1","KL2012_e1_34","Block1",80,0,1,895,"Include"
"KL2012_e1","KL2012_e1_34","Block1",81,1,1,776,"Include"
"KL2012_e1","KL2012_e1_34","Block1",82,1,6,844,"Include"
"KL2012_e1","KL2012_e1_34","Block1",83,0,3,1782,"Include"
"KL2012_e1","KL2012_e1_34","Block1",84,0,2,3213,"Include"
"KL2012_e1","KL2012_e1_34","Block1",85,0,1,993,"Include"
"KL2012_e1","KL2012_e1_34","Block1",86,1,2,4224,"Include"
"KL2012_e1","KL2012_e1_34","Block1",87,1,6,1398,"Include"
"KL2012_e1","KL2012_e1_34","Block1",88,0,4,2728,"Include"
"KL2012_e1","KL2012_e1_34","Block1",89,1,4,1356,"Include"
"KL2012_e1","KL2012_e1_34","Block1",90,0,4,1931,"Include"
"KL2012_e1","KL2012_e1_34","Block1",91,0,6,2933,"Include"
"KL2012_e1","KL2012_e1_34","Block1",92,1,6,936,"Include"
"KL2012_e1","KL2012_e1_34","Block1",93,1,1,1361,"Include"
"KL2012_e1","KL2012_e1_34","Block1",94,1,1,1247,"Include"
"KL2012_e1","KL2012_e1_34","Block1",95,1,6,786,"Include"
"KL2012_e1","KL2012_e1_34","Block1",96,0,4,1423,"Include"
"KL2012_e1","KL2012_e1_34","Block2",97,1,6,3341,"Include"
"KL2012_e1","KL2012_e1_34","Block2",98,1,6,1251,"Include"
"KL2012_e1","KL2012_e1_34","Block2",99,0,1,945,"Include"
"KL2012_e1","KL2012_e1_34","Block2",100,0,4,2292,"Include"
"KL2012_e1","KL2012_e1_34","Block2",101,1,3,1444,"Include"
"KL2012_e1","KL2012_e1_34","Block2",102,1,3,1519,"Include"
"KL2012_e1","KL2012_e1_34","Block2",103,0,4,1389,"Include"
"KL2012_e1","KL2012_e1_34","Block2",104,0,2,2026,"Include"
"KL2012_e1","KL2012_e1_34","Block2",105,1,2,1379,"Include"
"KL2012_e1","KL2012_e1_34","Block2",106,0,4,1174,"Include"
"KL2012_e1","KL2012_e1_34","Block2",107,0,4,809,"Include"
"KL2012_e1","KL2012_e1_34","Block2",108,0,2,1360,"Include"
"KL2012_e1","KL2012_e1_34","Block2",109,0,2,1835,"Include"
"KL2012_e1","KL2012_e1_34","Block2",110,0,2,949,"Include"
"KL2012_e1","KL2012_e1_34","Block2",111,1,6,2045,"Include"
"KL2012_e1","KL2012_e1_34","Block2",112,1,6,776,"Include"
"KL2012_e1","KL2012_e1_34","Block2",113,0,4,1241,"Include"
"KL2012_e1","KL2012_e1_34","Block2",114,1,4,2817,"Include"
"KL2012_e1","KL2012_e1_34","Block2",115,1,5,1118,"Include"
"KL2012_e1","KL2012_e1_34","Block2",116,1,4,3138,"Include"
"KL2012_e1","KL2012_e1_34","Block2",117,1,5,1271,"Include"
"KL2012_e1","KL2012_e1_34","Block2",118,0,6,1013,"Include"
"KL2012_e1","KL2012_e1_34","Block2",119,0,2,1081,"Include"
"KL2012_e1","KL2012_e1_34","Block2",120,0,5,1785,"Include"
"KL2012_e1","KL2012_e1_34","Block2",121,0,4,1448,"Include"
"KL2012_e1","KL2012_e1_34","Block2",122,0,1,1014,"Include"
"KL2012_e1","KL2012_e1_34","Block2",123,1,4,1739,"Include"
"KL2012_e1","KL2012_e1_34","Block2",124,0,5,1055,"Include"
"KL2012_e1","KL2012_e1_34","Block2",125,0,5,1739,"Include"
"KL2012_e1","KL2012_e1_34","Block2",126,1,5,1252,"Include"
"KL2012_e1","KL2012_e1_34","Block2",127,0,2,1148,"Include"
"KL2012_e1","KL2012_e1_34","Block2",128,0,2,1676,"Include"
"KL2012_e1","KL2012_e1_34","Block2",129,1,5,2745,"Include"
"KL2012_e1","KL2012_e1_34","Block2",130,0,4,637,"Include"
"KL2012_e1","KL2012_e1_34","Block2",131,1,6,926,"Include"
"KL2012_e1","KL2012_e1_34","Block2",132,1,5,887,"Include"
"KL2012_e1","KL2012_e1_34","Block2",133,1,2,1260,"Include"
"KL2012_e1","KL2012_e1_34","Block2",134,0,2,880,"Include"
"KL2012_e1","KL2012_e1_34","Block2",135,0,2,4845,"Include"
"KL2012_e1","KL2012_e1_34","Block2",136,1,2,767,"Include"
"KL2012_e1","KL2012_e1_34","Block2",137,1,3,1492,"Include"
"KL2012_e1","KL2012_e1_34","Block2",138,1,2,967,"Include"
"KL2012_e1","KL2012_e1_34","Block2",139,1,5,656,"Include"
"KL2012_e1","KL2012_e1_34","Block2",140,1,6,1494,"Include"
"KL2012_e1","KL2012_e1_34","Block2",141,0,4,765,"Include"
"KL2012_e1","KL2012_e1_34","Block2",142,1,2,1160,"Include"
"KL2012_e1","KL2012_e1_34","Block2",143,1,2,5740,"Include"
"KL2012_e1","KL2012_e1_34","Block2",144,0,4,1222,"Include"
"KL2012_e1","KL2012_e1_34","Block2",145,1,4,897,"Include"
"KL2012_e1","KL2012_e1_34","Block2",146,1,2,940,"Include"
"KL2012_e1","KL2012_e1_34","Block2",147,1,2,1343,"Include"
"KL2012_e1","KL2012_e1_34","Block2",148,0,2,675,"Include"
"KL2012_e1","KL2012_e1_34","Block2",149,0,4,1009,"Include"
"KL2012_e1","KL2012_e1_34","Block2",150,1,2,691,"Include"
"KL2012_e1","KL2012_e1_34","Block2",151,1,1,365,"Include"
"KL2012_e1","KL2012_e1_34","Block2",152,0,5,1455,"Include"
"KL2012_e1","KL2012_e1_34","Block2",153,0,4,1096,"Include"
"KL2012_e1","KL2012_e1_34","Block2",154,0,3,1353,"Include"
"KL2012_e1","KL2012_e1_34","Block2",155,1,5,1131,"Include"
"KL2012_e1","KL2012_e1_34","Block2",156,1,4,1093,"Include"
"KL2012_e1","KL2012_e1_34","Block2",157,1,2,1188,"Include"
"KL2012_e1","KL2012_e1_34","Block2",158,1,3,862,"Include"
"KL2012_e1","KL2012_e1_34","Block2",159,0,4,2137,"Include"
"KL2012_e1","KL2012_e1_34","Block2",160,0,4,1275,"Include"
"KL2012_e1","KL2012_e1_34","Block2",161,0,1,988,"Include"
"KL2012_e1","KL2012_e1_34","Block2",162,0,2,1121,"Include"
"KL2012_e1","KL2012_e1_34","Block2",163,1,4,974,"Include"
"KL2012_e1","KL2012_e1_34","Block2",164,0,4,2307,"Include"
"KL2012_e1","KL2012_e1_34","Block2",165,1,5,725,"Include"
"KL2012_e1","KL2012_e1_34","Block2",166,1,2,673,"Include"
"KL2012_e1","KL2012_e1_34","Block2",167,0,1,1040,"Include"
"KL2012_e1","KL2012_e1_34","Block2",168,0,2,900,"Include"
"KL2012_e1","KL2012_e1_34","Block2",169,1,3,894,"Include"
"KL2012_e1","KL2012_e1_34","Block2",170,0,2,1330,"Include"
"KL2012_e1","KL2012_e1_34","Block2",171,0,4,858,"Include"
"KL2012_e1","KL2012_e1_34","Block2",172,1,4,1075,"Include"
"KL2012_e1","KL2012_e1_34","Block2",173,0,5,675,"Include"
"KL2012_e1","KL2012_e1_34","Block2",174,0,6,1573,"Include"
"KL2012_e1","KL2012_e1_34","Block2",175,1,4,858,"Include"
"KL2012_e1","KL2012_e1_34","Block2",176,0,3,2555,"Include"
"KL2012_e1","KL2012_e1_34","Block2",177,0,4,906,"Include"
"KL2012_e1","KL2012_e1_34","Block2",178,0,1,879,"Include"
"KL2012_e1","KL2012_e1_34","Block2",179,0,5,1043,"Include"
"KL2012_e1","KL2012_e1_34","Block2",180,0,4,769,"Include"
"KL2012_e1","KL2012_e1_34","Block2",181,1,4,1607,"Include"
"KL2012_e1","KL2012_e1_34","Block2",182,1,5,1015,"Include"
"KL2012_e1","KL2012_e1_34","Block2",183,1,1,983,"Include"
"KL2012_e1","KL2012_e1_34","Block2",184,1,4,2169,"Include"
"KL2012_e1","KL2012_e1_34","Block2",185,1,5,515,"Include"
"KL2012_e1","KL2012_e1_34","Block2",186,1,2,818,"Include"
"KL2012_e1","KL2012_e1_34","Block2",187,1,5,1901,"Include"
"KL2012_e1","KL2012_e1_34","Block2",188,0,5,823,"Include"
"KL2012_e1","KL2012_e1_34","Block2",189,0,4,782,"Include"
"KL2012_e1","KL2012_e1_34","Block2",190,1,5,767,"Include"
"KL2012_e1","KL2012_e1_34","Block2",191,0,2,489,"Include"
"KL2012_e1","KL2012_e1_34","Block2",192,1,4,1190,"Include"
"KL2012_e1","KL2012_e1_35","Block1",1,0,2,3000,"Include"
"KL2012_e1","KL2012_e1_35","Block1",2,1,4,3197,"Include"
"KL2012_e1","KL2012_e1_35","Block1",3,0,3,1804,"Include"
"KL2012_e1","KL2012_e1_35","Block1",4,1,6,1896,"Include"
"KL2012_e1","KL2012_e1_35","Block1",5,1,6,1229,"Include"
"KL2012_e1","KL2012_e1_35","Block1",6,1,6,931,"Include"
"KL2012_e1","KL2012_e1_35","Block1",7,1,3,1738,"Include"
"KL2012_e1","KL2012_e1_35","Block1",8,0,2,1532,"Include"
"KL2012_e1","KL2012_e1_35","Block1",9,0,4,2338,"Include"
"KL2012_e1","KL2012_e1_35","Block1",10,1,3,1661,"Include"
"KL2012_e1","KL2012_e1_35","Block1",11,1,6,1037,"Include"
"KL2012_e1","KL2012_e1_35","Block1",12,1,6,910,"Include"
"KL2012_e1","KL2012_e1_35","Block1",13,0,6,1034,"Include"
"KL2012_e1","KL2012_e1_35","Block1",14,1,2,2568,"Include"
"KL2012_e1","KL2012_e1_35","Block1",15,0,4,2162,"Include"
"KL2012_e1","KL2012_e1_35","Block1",16,0,5,1274,"Include"
"KL2012_e1","KL2012_e1_35","Block1",17,1,6,1113,"Include"
"KL2012_e1","KL2012_e1_35","Block1",18,0,3,3308,"Include"
"KL2012_e1","KL2012_e1_35","Block1",19,0,2,2108,"Include"
"KL2012_e1","KL2012_e1_35","Block1",20,1,5,1099,"Include"
"KL2012_e1","KL2012_e1_35","Block1",21,1,6,1009,"Include"
"KL2012_e1","KL2012_e1_35","Block1",22,1,6,881,"Include"
"KL2012_e1","KL2012_e1_35","Block1",23,0,3,2960,"Include"
"KL2012_e1","KL2012_e1_35","Block1",24,0,5,1883,"Include"
"KL2012_e1","KL2012_e1_35","Block1",25,0,2,1423,"Include"
"KL2012_e1","KL2012_e1_35","Block1",26,1,2,2272,"Include"
"KL2012_e1","KL2012_e1_35","Block1",27,0,3,2362,"Include"
"KL2012_e1","KL2012_e1_35","Block1",28,0,3,1332,"Include"
"KL2012_e1","KL2012_e1_35","Block1",29,1,4,1472,"Include"
"KL2012_e1","KL2012_e1_35","Block1",30,0,3,1052,"Include"
"KL2012_e1","KL2012_e1_35","Block1",31,1,5,2717,"Include"
"KL2012_e1","KL2012_e1_35","Block1",32,0,3,1213,"Include"
"KL2012_e1","KL2012_e1_35","Block1",33,1,2,4178,"Include"
"KL2012_e1","KL2012_e1_35","Block1",34,0,4,2949,"Include"
"KL2012_e1","KL2012_e1_35","Block1",35,0,3,1556,"Include"
"KL2012_e1","KL2012_e1_35","Block1",36,0,5,2025,"Include"
"KL2012_e1","KL2012_e1_35","Block1",37,0,2,3107,"Include"
"KL2012_e1","KL2012_e1_35","Block1",38,0,2,1888,"Include"
"KL2012_e1","KL2012_e1_35","Block1",39,0,2,1939,"Include"
"KL2012_e1","KL2012_e1_35","Block1",40,0,1,1851,"Include"
"KL2012_e1","KL2012_e1_35","Block1",41,0,4,1419,"Include"
"KL2012_e1","KL2012_e1_35","Block1",42,1,2,2364,"Include"
"KL2012_e1","KL2012_e1_35","Block1",43,1,2,2760,"Include"
"KL2012_e1","KL2012_e1_35","Block1",44,1,4,3706,"Include"
"KL2012_e1","KL2012_e1_35","Block1",45,0,3,2240,"Include"
"KL2012_e1","KL2012_e1_35","Block1",46,1,5,2164,"Include"
"KL2012_e1","KL2012_e1_35","Block1",47,0,3,1970,"Include"
"KL2012_e1","KL2012_e1_35","Block1",48,0,1,1362,"Include"
"KL2012_e1","KL2012_e1_35","Block1",49,1,4,3319,"Include"
"KL2012_e1","KL2012_e1_35","Block1",50,1,6,1127,"Include"
"KL2012_e1","KL2012_e1_35","Block1",51,0,3,1927,"Include"
"KL2012_e1","KL2012_e1_35","Block1",52,1,6,1416,"Include"
"KL2012_e1","KL2012_e1_35","Block1",53,1,3,3222,"Include"
"KL2012_e1","KL2012_e1_35","Block1",54,1,6,1589,"Include"
"KL2012_e1","KL2012_e1_35","Block1",55,1,3,3289,"Include"
"KL2012_e1","KL2012_e1_35","Block1",56,1,6,2919,"Include"
"KL2012_e1","KL2012_e1_35","Block1",57,1,6,999,"Include"
"KL2012_e1","KL2012_e1_35","Block1",58,1,6,1032,"Include"
"KL2012_e1","KL2012_e1_35","Block1",59,1,2,1369,"Include"
"KL2012_e1","KL2012_e1_35","Block1",60,0,5,3603,"Include"
