"exp","id","block","item","trial","isold","condition","rating","RT","excluding"
"SB2020_e3","SB2020_e3_14",2,"rains",44,1,"FixedFrequency",1,283,"Include"
"SB2020_e3","SB2020_e3_14",2,"sleep",45,1,"FixedFrequency",6,101,"Include"
"SB2020_e3","SB2020_e3_14",2,"sling",46,1,"FixedFrequency",6,296,"Include"
"SB2020_e3","SB2020_e3_14",2,"crush",47,1,"FixedFrequency",6,348,"Include"
"SB2020_e3","SB2020_e3_14",2,"trans",48,0,"FixedFrequency",3,206,"Include"
"SB2020_e3","SB2020_e3_14",2,"casks",49,1,"FixedFrequency",4,257,"Include"
"SB2020_e3","SB2020_e3_14",2,"laces",50,0,"FixedFrequency",2,345,"Include"
"SB2020_e3","SB2020_e3_14",2,"panel",51,0,"FixedFrequency",6,292,"Include"
"SB2020_e3","SB2020_e3_14",2,"hinds",52,1,"FixedFrequency",6,239,"Include"
"SB2020_e3","SB2020_e3_14",2,"opium",53,1,"FixedFrequency",2,116,"Include"
"SB2020_e3","SB2020_e3_14",2,"beach",54,0,"FixedFrequency",5,605,"Include"
"SB2020_e3","SB2020_e3_14",2,"capos",55,0,"FixedFrequency",6,300,"Include"
"SB2020_e3","SB2020_e3_14",2,"itchy",56,1,"FixedFrequency",2,117,"Include"
"SB2020_e3","SB2020_e3_14",2,"jowls",57,1,"FixedFrequency",2,318,"Include"
"SB2020_e3","SB2020_e3_14",2,"voice",58,0,"FixedFrequency",1,315,"Include"
"SB2020_e3","SB2020_e3_14",2,"biped",59,1,"FixedFrequency",5,221,"Include"
"SB2020_e3","SB2020_e3_14",2,"lifts",60,0,"FixedFrequency",2,310,"Include"
"SB2020_e3","SB2020_e3_14",2,"whine",61,0,"FixedFrequency",5,40,"Include"
"SB2020_e3","SB2020_e3_14",2,"tests",62,0,"FixedFrequency",5,934,"Include"
"SB2020_e3","SB2020_e3_14",2,"canal",63,0,"FixedFrequency",5,691,"Include"
"SB2020_e3","SB2020_e3_14",2,"intro",64,0,"FixedFrequency",5,182,"Include"
"SB2020_e3","SB2020_e3_14",2,"carat",65,1,"FixedFrequency",5,330,"Include"
"SB2020_e3","SB2020_e3_14",2,"optic",66,0,"FixedFrequency",1,306,"Include"
"SB2020_e3","SB2020_e3_14",2,"stems",67,1,"FixedFrequency",2,268,"Include"
"SB2020_e3","SB2020_e3_14",2,"shoot",68,1,"FixedFrequency",5,97,"Include"
"SB2020_e3","SB2020_e3_14",2,"gauze",69,0,"FixedFrequency",2,348,"Include"
"SB2020_e3","SB2020_e3_14",2,"qualm",70,1,"FixedFrequency",5,133,"Include"
"SB2020_e3","SB2020_e3_14",2,"havoc",71,0,"FixedFrequency",1,222,"Include"
"SB2020_e3","SB2020_e3_14",2,"spell",72,0,"FixedFrequency",5,471,"Include"
"SB2020_e3","SB2020_e3_14",2,"water",73,1,"FixedFrequency",5,119,"Include"
"SB2020_e3","SB2020_e3_14",2,"snugs",74,0,"FixedFrequency",5,569,"Include"
"SB2020_e3","SB2020_e3_14",2,"fetch",75,1,"FixedFrequency",2,186,"Include"
"SB2020_e3","SB2020_e3_14",2,"tenth",76,0,"FixedFrequency",2,978,"Include"
"SB2020_e3","SB2020_e3_14",2,"kebab",77,0,"FixedFrequency",2,273,"Include"
"SB2020_e3","SB2020_e3_14",2,"outer",78,1,"FixedFrequency",2,1033,"Include"
"SB2020_e3","SB2020_e3_14",2,"lever",79,1,"FixedFrequency",2,592,"Include"
"SB2020_e3","SB2020_e3_14",2,"fayre",80,0,"FixedFrequency",5,383,"Include"
"SB2020_e3","SB2020_e3_14",2,"woozy",81,0,"FixedFrequency",2,429,"Include"
"SB2020_e3","SB2020_e3_14",2,"meals",82,0,"FixedFrequency",5,615,"Include"
"SB2020_e3","SB2020_e3_14",2,"beams",83,1,"FixedFrequency",5,435,"Include"
"SB2020_e3","SB2020_e3_14",2,"carry",84,0,"FixedFrequency",5,123,"Include"
"SB2020_e3","SB2020_e3_14",2,"ticks",85,0,"FixedFrequency",5,40,"Include"
"SB2020_e3","SB2020_e3_14",2,"house",86,0,"FixedFrequency",3,150,"Include"
"SB2020_e3","SB2020_e3_14",2,"nylon",87,1,"FixedFrequency",1,6,"Include"
"SB2020_e3","SB2020_e3_14",2,"piles",88,1,"FixedFrequency",5,210,"Include"
"SB2020_e3","SB2020_e3_14",2,"bases",89,0,"FixedFrequency",3,82,"Include"
"SB2020_e3","SB2020_e3_14",2,"court",90,1,"FixedFrequency",1,522,"Include"
"SB2020_e3","SB2020_e3_14",2,"sperm",91,1,"FixedFrequency",5,216,"Include"
"SB2020_e3","SB2020_e3_14",2,"boomy",92,0,"FixedFrequency",5,174,"Include"
"SB2020_e3","SB2020_e3_14",2,"class",93,0,"FixedFrequency",5,400,"Include"
"SB2020_e3","SB2020_e3_14",2,"spray",94,0,"FixedFrequency",5,285,"Include"
"SB2020_e3","SB2020_e3_14",2,"hides",95,1,"FixedFrequency",1,25,"Include"
"SB2020_e3","SB2020_e3_14",2,"honky",96,1,"FixedFrequency",5,198,"Include"
"SB2020_e3","SB2020_e3_14",2,"groin",97,0,"FixedFrequency",3,12,"Include"
"SB2020_e3","SB2020_e3_14",2,"tyres",98,1,"FixedFrequency",3,318,"Include"
"SB2020_e3","SB2020_e3_14",2,"snowy",99,0,"FixedFrequency",1,396,"Include"
"SB2020_e3","SB2020_e3_14",2,"doble",100,0,"FixedFrequency",3,929,"Include"
"SB2020_e3","SB2020_e3_14",2,"stint",101,0,"FixedFrequency",5,231,"Include"
"SB2020_e3","SB2020_e3_14",2,"brake",102,0,"FixedFrequency",5,475,"Include"
"SB2020_e3","SB2020_e3_14",2,"grief",103,1,"FixedFrequency",5,174,"Include"
"SB2020_e3","SB2020_e3_14",2,"posit",104,0,"FixedFrequency",1,286,"Include"
"SB2020_e3","SB2020_e3_14",2,"hippo",105,1,"FixedFrequency",5,10,"Include"
"SB2020_e3","SB2020_e3_14",2,"hacks",106,0,"FixedFrequency",5,313,"Include"
"SB2020_e3","SB2020_e3_14",2,"blank",107,1,"FixedFrequency",5,235,"Include"
"SB2020_e3","SB2020_e3_14",2,"prawn",108,0,"FixedFrequency",1,220,"Include"
"SB2020_e3","SB2020_e3_14",2,"spoke",109,0,"FixedFrequency",5,92,"Include"
"SB2020_e3","SB2020_e3_14",2,"untie",110,1,"FixedFrequency",5,430,"Include"
"SB2020_e3","SB2020_e3_14",2,"hands",111,0,"FixedFrequency",5,251,"Include"
"SB2020_e3","SB2020_e3_14",2,"light",112,0,"FixedFrequency",1,281,"Include"
"SB2020_e3","SB2020_e3_14",2,"swots",113,0,"FixedFrequency",5,159,"Include"
"SB2020_e3","SB2020_e3_14",2,"tulip",114,0,"FixedFrequency",5,344,"Include"
"SB2020_e3","SB2020_e3_14",2,"phone",115,1,"FixedFrequency",5,460,"Include"
"SB2020_e3","SB2020_e3_14",2,"farms",116,1,"FixedFrequency",1,193,"Include"
"SB2020_e3","SB2020_e3_14",2,"sweat",117,0,"FixedFrequency",5,394,"Include"
"SB2020_e3","SB2020_e3_14",2,"liars",118,0,"FixedFrequency",5,83,"Include"
"SB2020_e3","SB2020_e3_14",2,"ropey",119,1,"FixedFrequency",5,386,"Include"
"SB2020_e3","SB2020_e3_14",2,"avoid",120,1,"FixedFrequency",5,510,"Include"
"SB2020_e3","SB2020_e3_14",2,"abuse",121,0,"FixedFrequency",1,10,"Include"
"SB2020_e3","SB2020_e3_14",2,"curio",122,0,"FixedFrequency",5,267,"Include"
"SB2020_e3","SB2020_e3_14",2,"craps",123,0,"FixedFrequency",5,220,"Include"
"SB2020_e3","SB2020_e3_14",2,"paedo",124,1,"FixedFrequency",5,101,"Include"
"SB2020_e3","SB2020_e3_14",2,"sinus",125,1,"FixedFrequency",5,383,"Include"
"SB2020_e3","SB2020_e3_14",2,"maths",126,1,"FixedFrequency",3,268,"Include"
"SB2020_e3","SB2020_e3_14",2,"vetos",127,1,"FixedFrequency",3,72,"Include"
"SB2020_e3","SB2020_e3_14",2,"stock",128,1,"FixedFrequency",4,235,"Include"
"SB2020_e3","SB2020_e3_14",2,"music",129,0,"FixedFrequency",3,630,"Include"
"SB2020_e3","SB2020_e3_14",2,"dutch",130,1,"FixedFrequency",2,324,"Include"
"SB2020_e3","SB2020_e3_14",2,"lyres",131,0,"FixedFrequency",1,235,"Include"
"SB2020_e3","SB2020_e3_14",2,"punch",132,1,"FixedFrequency",5,357,"Include"
"SB2020_e3","SB2020_e3_14",2,"stake",133,1,"FixedFrequency",4,213,"Include"
"SB2020_e3","SB2020_e3_14",2,"swill",134,1,"FixedFrequency",3,373,"Include"
"SB2020_e3","SB2020_e3_14",2,"cords",135,1,"FixedFrequency",5,42,"Include"
"SB2020_e3","SB2020_e3_14",2,"cheap",136,0,"FixedFrequency",1,357,"Include"
"SB2020_e3","SB2020_e3_14",2,"verve",137,1,"FixedFrequency",3,728,"Include"
"SB2020_e3","SB2020_e3_14",2,"lumps",138,0,"FixedFrequency",2,303,"Include"
"SB2020_e3","SB2020_e3_14",2,"bonks",139,1,"FixedFrequency",5,509,"Include"
"SB2020_e3","SB2020_e3_14",2,"tonne",140,1,"FixedFrequency",1,299,"Include"
"SB2020_e3","SB2020_e3_14",2,"skimp",141,0,"FixedFrequency",5,532,"Include"
"SB2020_e3","SB2020_e3_14",2,"plain",142,1,"FixedFrequency",1,533,"Include"
"SB2020_e3","SB2020_e3_14",2,"mains",143,0,"FixedFrequency",5,586,"Include"
"SB2020_e3","SB2020_e3_14",2,"blows",144,0,"FixedFrequency",2,797,"Include"
"SB2020_e3","SB2020_e3_14",2,"buffs",145,1,"FixedFrequency",3,976,"Include"
"SB2020_e3","SB2020_e3_14",2,"reels",146,0,"FixedFrequency",3,741,"Include"
"SB2020_e3","SB2020_e3_14",2,"easel",147,1,"FixedFrequency",3,105,"Include"
"SB2020_e3","SB2020_e3_14",2,"robot",148,0,"FixedFrequency",2,394,"Include"
"SB2020_e3","SB2020_e3_14",2,"major",149,1,"FixedFrequency",2,29,"Include"
"SB2020_e3","SB2020_e3_14",2,"bough",150,1,"FixedFrequency",2,3854,"Include"
"SB2020_e3","SB2020_e3_14",2,"front",151,1,"FixedFrequency",2,3059,"Include"
"SB2020_e3","SB2020_e3_14",2,"taker",152,0,"FixedFrequency",5,664,"Include"
"SB2020_e3","SB2020_e3_14",2,"pizza",153,1,"FixedFrequency",5,977,"Include"
"SB2020_e3","SB2020_e3_14",2,"dolts",154,1,"FixedFrequency",6,148,"Include"
"SB2020_e3","SB2020_e3_14",2,"trend",155,1,"FixedFrequency",4,252,"Include"
"SB2020_e3","SB2020_e3_14",2,"dingy",156,1,"FixedFrequency",6,270,"Include"
"SB2020_e3","SB2020_e3_14",2,"leaps",157,1,"FixedFrequency",4,304,"Include"
"SB2020_e3","SB2020_e3_14",2,"snarl",158,1,"FixedFrequency",6,330,"Include"
"SB2020_e3","SB2020_e3_14",2,"scone",159,1,"FixedFrequency",3,308,"Include"
"SB2020_e3","SB2020_e3_14",2,"annul",160,1,"FixedFrequency",1,270,"Include"
"SB2020_e3","SB2020_e3_14",2,"quack",161,1,"FixedFrequency",6,24,"Include"
"SB2020_e3","SB2020_e3_14",2,"salts",162,1,"FixedFrequency",1,111,"Include"
"SB2020_e3","SB2020_e3_14",2,"cease",163,0,"FixedFrequency",3,359,"Include"
"SB2020_e3","SB2020_e3_14",2,"snipe",164,0,"FixedFrequency",3,87,"Include"
"SB2020_e3","SB2020_e3_14",2,"refit",165,1,"FixedFrequency",4,349,"Include"
"SB2020_e3","SB2020_e3_14",2,"suits",166,0,"FixedFrequency",5,87,"Include"
"SB2020_e3","SB2020_e3_14",2,"frost",167,0,"FixedFrequency",2,425,"Include"
"SB2020_e3","SB2020_e3_14",2,"chasm",168,0,"FixedFrequency",5,221,"Include"
"SB2020_e3","SB2020_e3_14",2,"decal",169,0,"FixedFrequency",5,142,"Include"
"SB2020_e3","SB2020_e3_14",2,"fifth",170,0,"FixedFrequency",5,306,"Include"
"SB2020_e3","SB2020_e3_14",2,"gusto",171,0,"FixedFrequency",2,500,"Include"
"SB2020_e3","SB2020_e3_14",2,"sicko",172,1,"FixedFrequency",5,281,"Include"
"SB2020_e3","SB2020_e3_14",2,"haven",173,1,"FixedFrequency",5,245,"Include"
"SB2020_e3","SB2020_e3_14",2,"spire",174,1,"FixedFrequency",1,1004,"Include"
"SB2020_e3","SB2020_e3_14",2,"daubs",175,1,"FixedFrequency",5,401,"Include"
"SB2020_e3","SB2020_e3_14",2,"click",176,0,"FixedFrequency",3,384,"Include"
"SB2020_e3","SB2020_e3_14",2,"chimp",177,0,"FixedFrequency",3,797,"Include"
"SB2020_e3","SB2020_e3_14",2,"style",178,1,"FixedFrequency",5,109,"Include"
"SB2020_e3","SB2020_e3_14",2,"money",179,1,"FixedFrequency",3,415,"Include"
"SB2020_e3","SB2020_e3_14",2,"sings",180,0,"FixedFrequency",4,59,"Include"
"SB2020_e3","SB2020_e3_14",2,"moggy",181,0,"FixedFrequency",2,269,"Include"
"SB2020_e3","SB2020_e3_14",2,"clash",182,1,"FixedFrequency",5,257,"Include"
"SB2020_e3","SB2020_e3_14",2,"denim",183,0,"FixedFrequency",1,297,"Include"
"SB2020_e3","SB2020_e3_14",2,"least",184,0,"FixedFrequency",5,54,"Include"
"SB2020_e3","SB2020_e3_14",2,"chavs",185,1,"FixedFrequency",2,1086,"Include"
"SB2020_e3","SB2020_e3_14",2,"songs",186,1,"FixedFrequency",2,692,"Include"
"SB2020_e3","SB2020_e3_14",2,"align",187,1,"FixedFrequency",4,1011,"Include"
"SB2020_e3","SB2020_e3_14",2,"flyer",188,1,"FixedFrequency",4,478,"Include"
"SB2020_e3","SB2020_e3_14",2,"plead",189,0,"FixedFrequency",5,647,"Include"
"SB2020_e3","SB2020_e3_14",2,"eagle",190,0,"FixedFrequency",3,1901,"Include"
"SB2020_e3","SB2020_e3_14",2,"canes",191,0,"FixedFrequency",3,1020,"Include"
"SB2020_e3","SB2020_e3_14",2,"reads",192,1,"FixedFrequency",1,599,"Include"
"SB2020_e3","SB2020_e3_14",2,"bully",193,0,"FixedFrequency",2,185,"Include"
"SB2020_e3","SB2020_e3_14",2,"fader",194,0,"FixedFrequency",3,998,"Include"
"SB2020_e3","SB2020_e3_14",2,"cairn",195,0,"FixedFrequency",5,802,"Include"
"SB2020_e3","SB2020_e3_14",2,"booze",196,0,"FixedFrequency",5,966,"Include"
"SB2020_e3","SB2020_e3_14",2,"ergot",197,0,"FixedFrequency",6,635,"Include"
"SB2020_e3","SB2020_e3_14",2,"reeds",198,1,"FixedFrequency",6,708,"Include"
"SB2020_e3","SB2020_e3_14",2,"binge",199,0,"FixedFrequency",4,269,"Include"
"SB2020_e3","SB2020_e3_14",2,"bezel",200,0,"FixedFrequency",3,252,"Include"
"SB2020_e3","SB2020_e3_15",1,"fifth",1,0,"FixedFrequency",1,1861,"Include"
"SB2020_e3","SB2020_e3_15",1,"scone",2,1,"FixedFrequency",6,1491,"Include"
"SB2020_e3","SB2020_e3_15",1,"intro",3,0,"FixedFrequency",1,1839,"Include"
"SB2020_e3","SB2020_e3_15",1,"untie",4,1,"FixedFrequency",6,909,"Include"
"SB2020_e3","SB2020_e3_15",1,"matey",5,1,"FixedFrequency",6,650,"Include"
"SB2020_e3","SB2020_e3_15",1,"valve",6,1,"FixedFrequency",6,581,"Include"
"SB2020_e3","SB2020_e3_15",1,"beach",7,0,"FixedFrequency",1,1097,"Include"
"SB2020_e3","SB2020_e3_15",1,"highs",8,0,"FixedFrequency",6,869,"Include"
"SB2020_e3","SB2020_e3_15",1,"socks",9,1,"FixedFrequency",6,765,"Include"
"SB2020_e3","SB2020_e3_15",1,"rafts",10,0,"FixedFrequency",3,5557,"Include"
"SB2020_e3","SB2020_e3_15",1,"maths",11,1,"FixedFrequency",6,1448,"Include"
"SB2020_e3","SB2020_e3_15",1,"court",12,1,"FixedFrequency",6,1052,"Include"
"SB2020_e3","SB2020_e3_15",1,"fayre",13,0,"FixedFrequency",1,2807,"Include"
"SB2020_e3","SB2020_e3_15",1,"qualm",14,1,"FixedFrequency",6,762,"Include"
"SB2020_e3","SB2020_e3_15",1,"bales",15,1,"FixedFrequency",1,903,"Include"
"SB2020_e3","SB2020_e3_15",1,"leaps",16,1,"FixedFrequency",6,735,"Include"
"SB2020_e3","SB2020_e3_15",1,"laces",17,0,"FixedFrequency",1,2010,"Include"
"SB2020_e3","SB2020_e3_15",1,"meals",18,0,"FixedFrequency",1,777,"Include"
"SB2020_e3","SB2020_e3_15",1,"moggy",19,0,"FixedFrequency",1,1253,"Include"
"SB2020_e3","SB2020_e3_15",1,"clash",20,1,"FixedFrequency",6,833,"Include"
"SB2020_e3","SB2020_e3_15",1,"tulip",21,0,"FixedFrequency",2,2367,"Include"
"SB2020_e3","SB2020_e3_15",1,"dirty",22,1,"FixedFrequency",6,864,"Include"
"SB2020_e3","SB2020_e3_15",1,"holds",23,0,"FixedFrequency",1,6081,"Include"
"SB2020_e3","SB2020_e3_15",1,"plead",24,0,"FixedFrequency",1,1028,"Include"
"SB2020_e3","SB2020_e3_15",1,"suits",25,0,"FixedFrequency",1,2894,"Include"
"SB2020_e3","SB2020_e3_15",1,"foamy",26,1,"FixedFrequency",6,4294,"Include"
"SB2020_e3","SB2020_e3_15",1,"posit",27,0,"FixedFrequency",1,3137,"Include"
"SB2020_e3","SB2020_e3_15",1,"rails",28,0,"FixedFrequency",1,1314,"Include"
"SB2020_e3","SB2020_e3_15",1,"taker",29,0,"FixedFrequency",1,850,"Include"
"SB2020_e3","SB2020_e3_15",1,"capos",30,0,"FixedFrequency",1,728,"Include"
"SB2020_e3","SB2020_e3_15",1,"bonks",31,1,"FixedFrequency",6,828,"Include"
"SB2020_e3","SB2020_e3_15",1,"daubs",32,1,"FixedFrequency",6,717,"Include"
"SB2020_e3","SB2020_e3_15",1,"sleep",33,1,"FixedFrequency",6,724,"Include"
"SB2020_e3","SB2020_e3_15",1,"align",34,1,"FixedFrequency",6,756,"Include"
"SB2020_e3","SB2020_e3_15",1,"groin",35,0,"FixedFrequency",2,7747,"Include"
"SB2020_e3","SB2020_e3_15",1,"optic",36,0,"FixedFrequency",3,2950,"Include"
"SB2020_e3","SB2020_e3_15",1,"oases",37,0,"FixedFrequency",1,1581,"Include"
"SB2020_e3","SB2020_e3_15",1,"click",38,0,"FixedFrequency",2,2153,"Include"
"SB2020_e3","SB2020_e3_15",1,"front",39,1,"FixedFrequency",6,1318,"Include"
"SB2020_e3","SB2020_e3_15",1,"honky",40,1,"FixedFrequency",6,678,"Include"
"SB2020_e3","SB2020_e3_15",1,"bough",41,1,"FixedFrequency",6,728,"Include"
"SB2020_e3","SB2020_e3_15",1,"style",42,1,"FixedFrequency",6,799,"Include"
"SB2020_e3","SB2020_e3_15",1,"fetch",43,1,"FixedFrequency",6,890,"Include"
"SB2020_e3","SB2020_e3_15",1,"fuses",44,0,"FixedFrequency",1,1117,"Include"
"SB2020_e3","SB2020_e3_15",1,"quack",45,1,"FixedFrequency",6,1342,"Include"
"SB2020_e3","SB2020_e3_15",1,"snugs",46,0,"FixedFrequency",1,975,"Include"
"SB2020_e3","SB2020_e3_15",1,"songs",47,1,"FixedFrequency",6,1081,"Include"
"SB2020_e3","SB2020_e3_15",1,"ethic",48,0,"FixedFrequency",1,4450,"Include"
"SB2020_e3","SB2020_e3_15",1,"chasm",49,0,"FixedFrequency",1,1024,"Include"
"SB2020_e3","SB2020_e3_15",1,"spell",50,0,"FixedFrequency",5,5778,"Include"
"SB2020_e3","SB2020_e3_15",1,"buffs",51,1,"FixedFrequency",6,1404,"Include"
"SB2020_e3","SB2020_e3_15",1,"abuse",52,0,"FixedFrequency",1,837,"Include"
"SB2020_e3","SB2020_e3_15",1,"tenth",53,0,"FixedFrequency",1,845,"Include"
"SB2020_e3","SB2020_e3_15",1,"putty",54,1,"FixedFrequency",6,789,"Include"
"SB2020_e3","SB2020_e3_15",1,"spray",55,0,"FixedFrequency",1,773,"Include"
"SB2020_e3","SB2020_e3_15",1,"havin",56,0,"FixedFrequency",1,926,"Include"
"SB2020_e3","SB2020_e3_15",1,"trans",57,0,"FixedFrequency",1,586,"Include"
"SB2020_e3","SB2020_e3_15",1,"biped",58,1,"FixedFrequency",6,779,"Include"
"SB2020_e3","SB2020_e3_15",1,"bases",59,0,"FixedFrequency",1,2168,"Include"
"SB2020_e3","SB2020_e3_15",1,"clear",60,0,"FixedFrequency",1,1578,"Include"
"SB2020_e3","SB2020_e3_15",1,"canal",61,0,"FixedFrequency",1,917,"Include"
"SB2020_e3","SB2020_e3_15",1,"stake",62,1,"FixedFrequency",6,1132,"Include"
"SB2020_e3","SB2020_e3_15",1,"denim",63,0,"FixedFrequency",2,1538,"Include"
"SB2020_e3","SB2020_e3_15",1,"voice",64,0,"FixedFrequency",1,1524,"Include"
"SB2020_e3","SB2020_e3_15",1,"opium",65,1,"FixedFrequency",6,2212,"Include"
"SB2020_e3","SB2020_e3_15",1,"frost",66,0,"FixedFrequency",1,867,"Include"
"SB2020_e3","SB2020_e3_15",1,"hacks",67,0,"FixedFrequency",1,3678,"Include"
"SB2020_e3","SB2020_e3_15",1,"lyres",68,0,"FixedFrequency",2,3014,"Include"
"SB2020_e3","SB2020_e3_15",1,"casks",69,1,"FixedFrequency",6,956,"Include"
"SB2020_e3","SB2020_e3_15",1,"tonne",70,1,"FixedFrequency",5,1940,"Include"
"SB2020_e3","SB2020_e3_15",1,"mates",71,1,"FixedFrequency",3,2773,"Include"
"SB2020_e3","SB2020_e3_15",1,"farms",72,1,"FixedFrequency",6,1564,"Include"
"SB2020_e3","SB2020_e3_15",1,"shoot",73,1,"FixedFrequency",6,1237,"Include"
"SB2020_e3","SB2020_e3_15",1,"booze",74,0,"FixedFrequency",1,882,"Include"
"SB2020_e3","SB2020_e3_15",1,"weeks",75,1,"FixedFrequency",6,970,"Include"
"SB2020_e3","SB2020_e3_15",1,"flyer",76,1,"FixedFrequency",1,863,"Include"
"SB2020_e3","SB2020_e3_15",1,"grief",77,1,"FixedFrequency",6,824,"Include"
"SB2020_e3","SB2020_e3_15",1,"house",78,0,"FixedFrequency",1,2048,"Include"
"SB2020_e3","SB2020_e3_15",1,"curio",79,0,"FixedFrequency",2,3563,"Include"
"SB2020_e3","SB2020_e3_15",1,"craps",80,0,"FixedFrequency",1,1706,"Include"
"SB2020_e3","SB2020_e3_15",1,"pizza",81,1,"FixedFrequency",6,1497,"Include"
"SB2020_e3","SB2020_e3_15",1,"snipe",82,0,"FixedFrequency",1,975,"Include"
"SB2020_e3","SB2020_e3_15",1,"music",83,0,"FixedFrequency",5,4362,"Include"
"SB2020_e3","SB2020_e3_15",1,"robot",84,0,"FixedFrequency",1,988,"Include"
"SB2020_e3","SB2020_e3_15",1,"easel",85,1,"FixedFrequency",6,2184,"Include"
"SB2020_e3","SB2020_e3_15",1,"stems",86,1,"FixedFrequency",6,1034,"Include"
"SB2020_e3","SB2020_e3_15",1,"spire",87,1,"FixedFrequency",6,947,"Include"
"SB2020_e3","SB2020_e3_15",1,"delay",88,1,"FixedFrequency",6,702,"Include"
"SB2020_e3","SB2020_e3_15",1,"cords",89,1,"FixedFrequency",6,804,"Include"
"SB2020_e3","SB2020_e3_15",1,"stint",90,0,"FixedFrequency",1,992,"Include"
"SB2020_e3","SB2020_e3_15",1,"sinus",91,1,"FixedFrequency",6,687,"Include"
"SB2020_e3","SB2020_e3_15",1,"brake",92,0,"FixedFrequency",1,1054,"Include"
"SB2020_e3","SB2020_e3_15",1,"cease",93,0,"FixedFrequency",1,873,"Include"
"SB2020_e3","SB2020_e3_15",1,"class",94,0,"FixedFrequency",4,2066,"Include"
"SB2020_e3","SB2020_e3_15",1,"fifty",95,1,"FixedFrequency",6,4271,"Include"
"SB2020_e3","SB2020_e3_15",1,"breed",96,0,"FixedFrequency",1,3404,"Include"
"SB2020_e3","SB2020_e3_15",1,"rowdy",97,0,"FixedFrequency",1,868,"Include"
"SB2020_e3","SB2020_e3_15",1,"choke",98,1,"FixedFrequency",6,1000,"Include"
"SB2020_e3","SB2020_e3_15",1,"havoc",99,0,"FixedFrequency",3,2618,"Include"
"SB2020_e3","SB2020_e3_15",1,"reeds",100,1,"FixedFrequency",6,1116,"Include"
"SB2020_e3","SB2020_e3_15",1,"panel",101,0,"FixedFrequency",1,1283,"Include"
"SB2020_e3","SB2020_e3_15",1,"blast",102,0,"FixedFrequency",1,923,"Include"
"SB2020_e3","SB2020_e3_15",1,"prawn",103,0,"FixedFrequency",1,1120,"Include"
"SB2020_e3","SB2020_e3_15",1,"ergot",104,0,"FixedFrequency",1,812,"Include"
"SB2020_e3","SB2020_e3_15",1,"hides",105,1,"FixedFrequency",6,786,"Include"
"SB2020_e3","SB2020_e3_15",1,"steer",106,1,"FixedFrequency",2,2308,"Include"
"SB2020_e3","SB2020_e3_15",1,"outer",107,1,"FixedFrequency",2,976,"Include"
"SB2020_e3","SB2020_e3_15",1,"twine",108,0,"FixedFrequency",1,887,"Include"
"SB2020_e3","SB2020_e3_15",1,"paces",109,1,"FixedFrequency",6,1071,"Include"
"SB2020_e3","SB2020_e3_15",1,"avoid",110,1,"FixedFrequency",6,1248,"Include"
"SB2020_e3","SB2020_e3_15",1,"reads",111,1,"FixedFrequency",1,1188,"Include"
"SB2020_e3","SB2020_e3_15",1,"hippo",112,1,"FixedFrequency",6,1186,"Include"
"SB2020_e3","SB2020_e3_15",1,"dolts",113,1,"FixedFrequency",6,3357,"Include"
"SB2020_e3","SB2020_e3_15",1,"ropey",114,1,"FixedFrequency",6,1076,"Include"
"SB2020_e3","SB2020_e3_15",1,"dingy",115,1,"FixedFrequency",6,797,"Include"
"SB2020_e3","SB2020_e3_15",1,"haven",116,1,"FixedFrequency",6,1493,"Include"
"SB2020_e3","SB2020_e3_15",1,"bezel",117,0,"FixedFrequency",1,2043,"Include"
"SB2020_e3","SB2020_e3_15",1,"hanky",118,1,"FixedFrequency",2,4573,"Include"
"SB2020_e3","SB2020_e3_15",1,"whine",119,0,"FixedFrequency",1,2937,"Include"
"SB2020_e3","SB2020_e3_15",1,"carry",120,0,"FixedFrequency",1,1041,"Include"
"SB2020_e3","SB2020_e3_15",1,"binge",121,0,"FixedFrequency",1,615,"Include"
"SB2020_e3","SB2020_e3_15",1,"boomy",122,0,"FixedFrequency",1,5647,"Include"
"SB2020_e3","SB2020_e3_15",1,"sling",123,1,"FixedFrequency",6,757,"Include"
"SB2020_e3","SB2020_e3_15",1,"snarl",124,1,"FixedFrequency",6,1082,"Include"
"SB2020_e3","SB2020_e3_15",1,"lumps",125,0,"FixedFrequency",1,782,"Include"
"SB2020_e3","SB2020_e3_15",1,"lifts",126,0,"FixedFrequency",1,2735,"Include"
"SB2020_e3","SB2020_e3_15",1,"plain",127,1,"FixedFrequency",6,1629,"Include"
"SB2020_e3","SB2020_e3_15",1,"least",128,0,"FixedFrequency",1,766,"Include"
"SB2020_e3","SB2020_e3_15",1,"hands",129,0,"FixedFrequency",1,693,"Include"
"SB2020_e3","SB2020_e3_15",1,"dutch",130,1,"FixedFrequency",6,1371,"Include"
"SB2020_e3","SB2020_e3_15",1,"knave",131,1,"FixedFrequency",6,927,"Include"
"SB2020_e3","SB2020_e3_15",1,"swill",132,1,"FixedFrequency",6,1011,"Include"
"SB2020_e3","SB2020_e3_15",1,"chalk",133,0,"FixedFrequency",1,893,"Include"
"SB2020_e3","SB2020_e3_15",1,"gauze",134,0,"FixedFrequency",1,907,"Include"
"SB2020_e3","SB2020_e3_15",1,"reels",135,0,"FixedFrequency",1,909,"Include"
