"exp","id","isold","condition1","condition2","rating","RT","excluding","trial"
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"841.5","Include",101
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"745.7","Include",102
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"784.8","Include",103
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",3,"1093.5999999999999","Include",104
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"776.2","Include",105
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",2,"1190.8","Include",106
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"930.3","Include",107
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"722.8","Include",108
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"709.4","Include",109
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"730.7","Include",110
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"746.5","Include",111
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1086.7","Include",112
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"753.4","Include",113
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"784.2","Include",114
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"830.7","Include",115
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"880.8","Include",116
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1142.4000000000001","Include",117
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"915.4","Include",118
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",2,"1360.3","Include",119
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1240.3","Include",120
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"835.5","Include",121
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1161","Include",122
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"771.7","Include",123
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"967","Include",124
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"674.8","Include",125
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"886.9","Include",126
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"706.9","Include",127
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"639","Include",128
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1140.7","Include",129
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"792.7","Include",130
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"871.7","Include",131
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",1,"697.2","Include",132
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"891.1","Include",133
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"793.8","Include",134
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"801.8","Include",135
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1034.0999999999999","Include",136
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"747.3","Include",137
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1266.2","Include",138
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1178.9000000000001","Include",139
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"776.3","Include",140
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1243.5","Include",141
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"795.7","Include",142
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",1,"1478.9","Include",143
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1305.5999999999999","Include",144
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"904.8","Include",145
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1389.7","Include",146
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1052.7","Include",147
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",2,"1820.6","Include",148
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"1021.8","Include",149
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1005.9","Include",150
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"773.1","Include",151
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"782","Include",152
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"713.6","Include",153
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1052.8","Include",154
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"647.5","Include",155
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"636.20000000000005","Include",156
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1058.5","Include",157
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"774.8","Include",158
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"1078.0999999999999","Include",159
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",1,"1281.2","Include",160
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"858.1","Include",161
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",3,"1460.8","Include",162
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",3,"1513.8","Include",163
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"877.6","Include",164
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"921.1","Include",165
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"909.6","Include",166
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",2,"1540.4","Include",167
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"1081.5999999999999","Include",168
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",3,"1585.3","Include",169
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1061.9000000000001","Include",170
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"954","Include",171
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1021.6","Include",172
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"1837.2","Include",173
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"715.1","Include",174
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"628.29999999999995","Include",175
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1094.0999999999999","Include",176
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1383.4","Include",177
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"1638.4","Include",178
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"855.6","Include",179
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1349.3","Include",180
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"965.1","Include",181
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"962.8","Include",182
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"638.79999999999995","Include",183
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",3,"1726.2","Include",184
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",2,"1518.8","Include",185
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"865.6","Include",186
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"803","Include",187
"SSW2015_e3","SSW2015_e3_22",0,"Younger","UnrelatedLures",1,"1062.3","Include",188
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"1008.6","Include",189
"SSW2015_e3","SSW2015_e3_22",0,"Younger","RelatedLures",4,"745.8","Include",190
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"638.79999999999995","Include",191
"SSW2015_e3","SSW2015_e3_22",1,"Younger","Studied",4,"624.20000000000005","Include",192
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1884.5","Include",1
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",4,"1565.5","Include",2
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",4,"1564","Include",3
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1713.8","Include",4
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1538.4","Include",5
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1603.4","Include",6
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1427.8","Include",7
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"119","Include",8
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1689.8","Include",9
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1379.2","Include",10
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1112.5999999999999","Include",11
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1387.5","Include",12
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1033.9000000000001","Include",13
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1031.5999999999999","Include",14
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1212","Include",15
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"813.3","Include",16
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1024.3","Include",17
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"940.8","Include",18
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1237.5999999999999","Include",19
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",3,"1363.1","Include",20
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"910.7","Include",21
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"886.6","Include",22
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1061.3","Include",23
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1148.5","Include",24
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"918.5","Include",25
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1285.4000000000001","Include",26
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1128.8","Include",27
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"940.4","Include",28
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"804.6","Include",29
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1512","Include",30
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1375.7","Include",31
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1195.7","Include",32
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1081.5","Include",33
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1034.5999999999999","Include",34
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1332.3","Include",35
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1660.9","Include",36
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"905.2","Include",37
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"717.9","Include",38
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1172.9000000000001","Include",39
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1106.5999999999999","Include",40
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"898.3","Include",41
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"795.9","Include",42
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1035","Include",43
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",3,"1227.0999999999999","Include",44
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1127.3","Include",45
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"945.4","Include",46
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1318.7","Include",47
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1666","Include",48
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"789.5","Include",49
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"873.8","Include",50
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",2,"1623.8","Include",51
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1264.9000000000001","Include",52
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"891.8","Include",53
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1288.5999999999999","Include",54
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1473.1","Include",55
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",4,"1673.3","Include",56
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"756","Include",57
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1552.6","Include",58
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"845.8","Include",59
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1372.3","Include",60
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1349.6","Include",61
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"754.6","Include",62
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"862.1","Include",63
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"800.4","Include",64
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1234.0999999999999","Include",65
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"810.1","Include",66
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"637.1","Include",67
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"886.7","Include",68
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"752.4","Include",69
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"846.9","Include",70
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1346.4","Include",71
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",1,"876.9","Include",72
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"797.2","Include",73
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",1,"1179.5999999999999","Include",74
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"955.1","Include",75
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1501.8","Include",76
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"788.2","Include",77
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"704","Include",78
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"776.8","Include",79
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"990.6","Include",80
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"723.2","Include",81
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"642.70000000000005","Include",82
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1285.8","Include",83
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"849.9","Include",84
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"696.4","Include",85
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"707.1","Include",86
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"705.1","Include",87
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"858.5","Include",88
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"735.3","Include",89
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"633.9","Include",90
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1076.7","Include",91
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",3,"1435.4","Include",92
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",3,"1416.2","Include",93
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",1,"1422.3","Include",94
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"782.3","Include",95
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"673.1","Include",96
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1388.2","Include",97
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1395.1","Include",98
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1136.4000000000001","Include",99
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"741.6","Include",100
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",3,"1070.0999999999999","Include",101
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1097.0999999999999","Include",102
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"562.4","Include",103
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1140.5999999999999","Include",104
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1202.8","Include",105
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"944.9","Include",106
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"799.4","Include",107
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"634.79999999999995","Include",108
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",3,"1203.5","Include",109
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"817.4","Include",110
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1018.2","Include",111
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1058.9000000000001","Include",112
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1477.7","Include",113
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"770.2","Include",114
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1133.3","Include",115
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1200.4000000000001","Include",116
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1337.1","Include",117
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"728.1","Include",118
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"734","Include",119
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1033.8","Include",120
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"737.8","Include",121
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"681.4","Include",122
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"686.7","Include",123
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"655.8","Include",124
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"610.5","Include",125
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"874.6","Include",126
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1080.4000000000001","Include",127
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1267.2","Include",128
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1156","Include",129
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"798.1","Include",130
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"695.2","Include",131
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"759.6","Include",132
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"701.6","Include",133
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"811.4","Include",134
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1509","Include",135
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",3,"984.4","Include",136
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"958.7","Include",137
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1015.6","Include",138
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1254.0999999999999","Include",139
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1201.4000000000001","Include",140
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",2,"1273.2","Include",141
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1116","Include",142
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",1,"1034.3","Include",143
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"863.3","Include",144
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"889.9","Include",145
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"818.2","Include",146
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"716.3","Include",147
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"727.6","Include",148
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",1,"1643.4","Include",149
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",1,"1342.5","Include",150
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"908","Include",151
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"789.2","Include",152
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"756.2","Include",153
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"740.4","Include",154
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"1321.8","Include",155
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"558.5","Include",156
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"731.2","Include",157
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"831.8","Include",158
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"798.2","Include",159
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"1154.9000000000001","Include",160
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"815.5","Include",161
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"872.8","Include",162
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"641","Include",163
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"819.8","Include",164
"SSW2015_e3","SSW2015_e3_23",1,"Younger","Studied",4,"730.8","Include",165
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1236.2","Include",166
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"1291.9000000000001","Include",167
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1189.3","Include",168
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"797.6","Include",169
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1365.9","Include",170
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",3,"1042.4000000000001","Include",171
"SSW2015_e3","SSW2015_e3_23",0,"Younger","RelatedLures",4,"877.7","Include",172
"SSW2015_e3","SSW2015_e3_23",0,"Younger","UnrelatedLures",1,"906.9","Include",173
