"exp","id","item","trial","isold","rating","excluding"
"WKS2020_e1","WKS2020_e1_102","443.jpg",368,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","301.jpg",369,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","641.jpg",370,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","275.jpg",371,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","267.jpg",372,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","336.jpg",373,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","871.jpg",374,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","191.jpg",375,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","717.jpg",376,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","113.jpg",377,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","581.jpg",378,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","161.jpg",379,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","793.jpg",380,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","841.jpg",381,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","216.jpg",382,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","10.jpg",383,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","382.jpg",384,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","575.jpg",385,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","708.jpg",386,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","104.jpg",387,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","343.jpg",388,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","814.jpg",389,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","308.jpg",390,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","765.jpg",391,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","617.jpg",392,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","423.JPG",393,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","622.jpg",394,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","6.jpg",395,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","522.jpg",396,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","889.jpg",397,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","785.jpg",398,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","609.jpg",399,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","619.jpg",400,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","322.jpg",401,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","135.jpg",402,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","486.jpg",403,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","331.jpg",404,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","133.jpg",405,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","169.jpg",406,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","720.jpg",407,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","326.jpg",408,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","688.jpg",409,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","74.jpg",410,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","600.jpg",411,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","28.jpg",412,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","462.jpg",413,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","427.jpg",414,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","722.jpg",415,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","792.jpg",416,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","417.jpg",417,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","458.jpg",418,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","752.jpg",419,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","848.jpg",420,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","101.jpg",421,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","528.jpg",422,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","602.jpg",423,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","579.jpg",424,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","439.jpg",425,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","709.jpg",426,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","510.jpg",427,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","520.jpg",428,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","118.jpg",429,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","517.jpg",430,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_102","743.jpg",431,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","607.jpg",432,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","799.jpg",433,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","198.jpg",434,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","215.jpg",435,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","838.jpg",436,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","465.jpg",437,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","464.jpg",438,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","492.jpg",439,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","536.jpg",440,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","64.jpg",441,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","472.jpg",442,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","115.jpg",443,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","891.jpg",444,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","552.jpg",445,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","269.jpg",446,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","190.jpg",447,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","893.jpg",448,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","631.jpg",449,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","484.jpg",450,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","193.jpg",451,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","258.jpg",452,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","27.jpg",453,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","816.jpg",454,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","459.jpg",455,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","710.jpg",456,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","801.jpg",457,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","773.jpg",458,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","271.jpg",459,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","839.jpg",460,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","312.jpg",461,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","463.jpg",462,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","530.jpg",463,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","127.jpg",464,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","213.jpg",465,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","868.jpg",466,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","578.jpg",467,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","264.jpg",468,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","397.jpg",469,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","715.jpg",470,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","111.jpg",471,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","299.jpg",472,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","702.jpg",473,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","745.jpg",474,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","270.jpg",475,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","296.jpg",476,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","736.jpg",477,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","620.jpg",478,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","683.jpg",479,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","627.jpg",480,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","195.jpg",481,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","845.jpg",482,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","406.jpg",483,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","813.jpg",484,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","12.jpg",485,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","297.jpg",486,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","221.jpg",487,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","857.jpg",488,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","396.jpg",489,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","85.jpg",490,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","310.jpg",491,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","518.jpg",492,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","263.jpg",493,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","740.jpg",494,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","230.jpg",495,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","300.jpg",496,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","428.jpg",497,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","535.jpg",498,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","822.jpg",499,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","475.jpg",500,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","847.jpg",501,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","426.jpg",502,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","206.jpg",503,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","731.jpg",504,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_102","73.jpg",505,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","855.jpg",506,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","876.jpg",507,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","335.jpg",508,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","106.jpg",509,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","647.jpg",510,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","400.jpg",511,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","378.jpg",512,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","94.jpg",513,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","320.jpg",514,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","436.jpg",515,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","725.jpg",516,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","478.jpg",517,1,1,"Include"
"WKS2020_e1","WKS2020_e1_102","640.jpg",518,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","796.jpg",519,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","623.jpg",520,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","39.jpg",521,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","160.jpg",522,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","324.jpg",523,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","72.jpg",524,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","332.jpg",525,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","241.jpg",526,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","900.jpg",527,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","584.jpg",528,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","800.jpg",529,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","781.jpg",530,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","408.jpg",531,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","431.jpg",532,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","489.jpg",533,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","166.jpg",534,1,1,"Include"
"WKS2020_e1","WKS2020_e1_102","371.jpg",535,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","573.jpg",536,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","638.jpg",537,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","653.jpg",538,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","404.jpg",539,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","860.jpg",540,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","610.jpg",541,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","808.jpg",542,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","662.jpg",543,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","250.jpg",544,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","652.jpg",545,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","503.jpg",546,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","251.jpg",547,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","861.jpg",548,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","497.jpg",549,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","515.jpg",550,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","894.jpg",551,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","183.jpg",552,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","358.jpg",553,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","98.jpg",554,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","827.jpg",555,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","714.jpg",556,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","863.jpg",557,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","571.jpg",558,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","61.jpg",559,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","676.jpg",560,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","411.jpg",561,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","265.jpg",562,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","488.jpg",563,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","246.jpg",564,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","45.jpg",565,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","505.jpg",566,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","632.jpg",567,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","737.jpg",568,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","645.jpg",569,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","435.jpg",570,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","159.jpg",571,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","532.jpg",572,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","747.jpg",573,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","451.jpg",574,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","501.jpg",575,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","539.jpg",576,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","646.jpg",577,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","430.jpg",578,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","197.jpg",579,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","481.jpg",580,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","671.jpg",581,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","87.jpg",582,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","132.jpg",583,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","84.jpg",584,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","514.jpg",585,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","170.jpg",586,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","555.jpg",587,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","706.jpg",588,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","524.jpg",589,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","794.jpg",590,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","618.jpg",591,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","139.jpg",592,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","572.jpg",593,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","574.jpg",594,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","131.jpg",595,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_102","441.jpg",596,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","176.jpg",597,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","663.jpg",598,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","348.jpg",599,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","383.jpg",600,1,1,"Include"
"WKS2020_e1","WKS2020_e1_102","856.jpg",601,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","273.jpg",602,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","96.jpg",603,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","150.jpg",604,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","756.jpg",605,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","713.jpg",606,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","380.jpg",607,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","409.jpg",608,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","498.jpg",609,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","385.jpg",610,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","298.jpg",611,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","185.jpg",612,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","114.jpg",613,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","16.jpg",614,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","51.jpg",615,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","44.jpg",616,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","355.jpg",617,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","418.jpg",618,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","735.jpg",619,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","445.jpg",620,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","154.jpg",621,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","466.jpg",622,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","307.jpg",623,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","523.jpg",624,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","147.jpg",625,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","46.jpg",626,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","576.jpg",627,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","151.jpg",628,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","372.jpg",629,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","433.jpg",630,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","757.jpg",631,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","233.jpg",632,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","680.jpg",633,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","368.jpg",634,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","179.jpg",635,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","218.jpg",636,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","592.jpg",637,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","121.jpg",638,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","693.jpg",639,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","245.jpg",640,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","303.jpg",641,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","526.jpg",642,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","810.jpg",643,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","634.jpg",644,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","91.jpg",645,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","287.jpg",646,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","805.jpg",647,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","223.jpg",648,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","321.jpg",649,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","866.jpg",650,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","890.jpg",651,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","344.jpg",652,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","685.jpg",653,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","540.jpg",654,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","614.jpg",655,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","156.jpg",656,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","172.jpg",657,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","590.jpg",658,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","516.jpg",659,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","288.jpg",660,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","755.jpg",661,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","782.jpg",662,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","733.jpg",663,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","260.jpg",664,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","635.jpg",665,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","840.jpg",666,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","711.jpg",667,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","30.jpg",668,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","109.jpg",669,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","141.jpg",670,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","43.jpg",671,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","511.jpg",672,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","9.jpg",673,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","25.jpg",674,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","407.jpg",675,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","450.jpg",676,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","828.jpg",677,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","187.jpg",678,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","589.jpg",679,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","823.jpg",680,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","748.jpg",681,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","366.jpg",682,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","279.jpg",683,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","243.jpg",684,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","771.jpg",685,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","222.jpg",686,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","56.jpg",687,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","870.jpg",688,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","78.jpg",689,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","3.jpg",690,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","546.jpg",691,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","595.jpg",692,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","105.jpg",693,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","353.jpg",694,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","359.jpg",695,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","519.jpg",696,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","615.jpg",697,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","658.jpg",698,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","804.jpg",699,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","97.jpg",700,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","149.jpg",701,0,6,"Include"
"WKS2020_e1","WKS2020_e1_102","815.jpg",702,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","651.jpg",703,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","389.jpg",704,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","490.jpg",705,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","677.jpg",706,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","694.jpg",707,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","628.jpg",708,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","624.jpg",709,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","493.jpg",710,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","886.jpg",711,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","162.jpg",712,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","469.jpg",713,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","689.jpg",714,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","741.jpg",715,1,5,"Include"
"WKS2020_e1","WKS2020_e1_102","670.jpg",716,1,1,"Include"
"WKS2020_e1","WKS2020_e1_102","416.jpg",717,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","880.jpg",718,0,1,"Include"
"WKS2020_e1","WKS2020_e1_102","392.jpg",719,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","637.jpg",720,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","682.jpg",721,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","261.jpg",722,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","613.jpg",723,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","367.jpg",724,1,3,"Include"
"WKS2020_e1","WKS2020_e1_102","527.jpg",725,1,1,"Include"
"WKS2020_e1","WKS2020_e1_102","19.jpg",726,0,2,"Include"
"WKS2020_e1","WKS2020_e1_102","533.jpg",727,1,4,"Include"
"WKS2020_e1","WKS2020_e1_102","877.jpg",728,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","70.jpg",729,0,3,"Include"
"WKS2020_e1","WKS2020_e1_102","753.jpg",730,1,6,"Include"
"WKS2020_e1","WKS2020_e1_102","79.jpg",731,0,5,"Include"
"WKS2020_e1","WKS2020_e1_102","252.jpg",732,0,4,"Include"
"WKS2020_e1","WKS2020_e1_102","192.jpg",733,1,2,"Include"
"WKS2020_e1","WKS2020_e1_102","636.jpg",734,0,3,"Include"
