"exp","id","block","item","isold","condition1","condition2","rating","RT","excluding"
"KFH2013_e1","KFH2013_e1_18",1,"KETTE",1,"LowF","HighA",3,354.3,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"WOLLE",0,"HighF","HighA",2,1281.2,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"NACHBAR",0,"LowF","LowA",3,1083.2,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"RENNER",0,"LowF","LowA",2,917.2,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"VORSPIEL",1,"HighF","LowA",6,1418.1,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"PROFIL",1,"LowF","LowA",6,179.2,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"ANGLER",0,"HighF","HighA",3,262.1,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"SOHLE",1,"HighF","LowA",2,394.1,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"SITTE",1,"HighF","HighA",2,548.1,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"HAHN",0,"LowF","HighA",3,1820,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"LAKEN",1,"HighF","LowA",2,1619,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"MUSICAL",1,"LowF","HighA",1,1880,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"DEUTUNG",1,"HighF","LowA",3,1580,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"PAPRIKA",0,"HighF","LowA",1,500.9,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"LOGIK",0,"LowF","HighA",3,545,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"TRENNUNG",1,"LowF","HighA",4,1111.9,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"AUFSATZ",1,"HighF","HighA",3,404.9,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"AUFBRUCH",0,"LowF","LowA",3,943.9,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"DIALEKT",0,"HighF","LowA",3,1982.9,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"PUPPE",0,"HighF","HighA",2,1776.8,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"SEGEN",0,"LowF","LowA",2,879.7,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"AUSDAUER",1,"HighF","LowA",3,735.8,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"EINTRITT",0,"LowF","LowA",2,1423.7,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"DARM",0,"HighF","LowA",1,1371.7,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"ALLEE",0,"LowF","HighA",1,1277.7,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"HONIG",1,"HighF","HighA",1,653.7,"Include"
"KFH2013_e1","KFH2013_e1_18",1,"PLATTE",0,"LowF","LowA",2,1086.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BEWEIS",1,"LowF","HighA",4,943.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"RENNER",0,"LowF","LowA",2,189.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TABLETT",1,"HighF","LowA",3,1208.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"VERBOT",1,"LowF","LowA",5,1479.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KURVE",1,"LowF","HighA",3,1004.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PFLEGE",1,"LowF","HighA",2,1787.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LUPE",1,"LowF","LowA",6,1029.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MORAL",0,"LowF","HighA",4,599.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"RIVALE",0,"HighF","LowA",5,1529.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BELEG",0,"LowF","LowA",4,628.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"UNWESEN",0,"HighF","LowA",2,1563.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SITTE",1,"HighF","HighA",5,1790.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TUMOR",0,"HighF","LowA",2,131.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MAGAZIN",1,"LowF","LowA",4,1574.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DOKUMENT",1,"LowF","HighA",1,1147.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ZITRONE",0,"HighF","LowA",1,633.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"THEKE",0,"HighF","HighA",2,740.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUSFLUG",0,"LowF","HighA",5,767.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ZUGABE",0,"HighF","HighA",4,1993,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DECKE",1,"LowF","HighA",2,1803,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ANGLER",0,"HighF","HighA",2,707.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TRAGIK",1,"HighF","HighA",4,1516.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"JUNGFRAU",1,"HighF","HighA",1,1328,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STAU",0,"LowF","HighA",2,965,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HAHN",0,"LowF","HighA",1,42.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KOMITEE",0,"LowF","LowA",3,1831.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DOZENT",1,"HighF","LowA",6,1323.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SEIDE",0,"HighF","HighA",4,441.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HAMSTER",1,"HighF","LowA",1,1662.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KLUGHEIT",0,"HighF","HighA",1,1113.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LAUNE",0,"LowF","HighA",1,1762.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TRACHT",1,"HighF","HighA",2,905.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TOLERANZ",1,"LowF","HighA",2,1151.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HERDE",0,"HighF","HighA",2,687.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"UNHEIL",1,"HighF","LowA",5,684.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"NACHBAR",0,"LowF","LowA",2,569.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DIKTATUR",1,"LowF","HighA",4,195.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MISSION",0,"LowF","LowA",2,1239.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABSAGE",1,"LowF","LowA",2,663.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KOHLE",0,"LowF","LowA",1,551.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EIGENTUM",1,"LowF","LowA",5,1325.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DECKEL",1,"HighF","HighA",6,1281.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PROGNOSE",1,"LowF","LowA",2,1319.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STEG",0,"HighF","LowA",3,1560.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DOSIS",0,"HighF","LowA",1,931.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"GEHALT",1,"LowF","LowA",1,1775.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"NEUBAU",1,"LowF","LowA",5,1214.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WELLE",0,"LowF","LowA",2,468.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"POKAL",1,"LowF","HighA",3,727.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EGOISMUS",1,"HighF","HighA",6,1166.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SINFONIE",0,"HighF","LowA",1,753.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"POINTE",0,"HighF","HighA",2,1900.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"IMPFUNG",1,"HighF","LowA",3,1934.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KLIMA",0,"LowF","LowA",1,1007.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LUXUS",1,"LowF","LowA",4,989.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ANGEL",0,"HighF","LowA",5,1223.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KOMPLIZE",1,"HighF","LowA",6,523.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"RAMPE",0,"HighF","LowA",2,1562.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STUFE",1,"LowF","LowA",5,1960.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EKSTASE",1,"HighF","HighA",4,1212,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHOCK",1,"LowF","HighA",3,654.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABSTURZ",1,"LowF","HighA",4,1248,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PULVER",1,"HighF","HighA",3,1870,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HABGIER",0,"HighF","HighA",2,651,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"OSTERN",0,"LowF","LowA",1,559.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WEIDE",1,"HighF","LowA",2,1105.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WANGE",1,"HighF","LowA",4,1784.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TEPPICH",0,"LowF","HighA",3,915.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PILGER",1,"HighF","LowA",5,303.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FASSADE",0,"LowF","HighA",2,831.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BIBEL",1,"LowF","HighA",1,834.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KAKAO",1,"HighF","LowA",2,1429.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUFSTAND",1,"LowF","LowA",4,206.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STUBE",0,"HighF","LowA",5,744.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HOCHMUT",0,"HighF","HighA",4,1533.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PECH",0,"LowF","HighA",1,746.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MOTOR",1,"LowF","HighA",3,1880.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DIEB",0,"HighF","HighA",2,197.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"INSTINKT",0,"HighF","HighA",2,745.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LOGIK",0,"LowF","HighA",3,349.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FRISUR",1,"HighF","LowA",5,1553.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EIFEL",1,"HighF","HighA",6,1770.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KETTE",1,"LowF","HighA",2,489.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FRIST",0,"LowF","LowA",1,720.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KONKURS",1,"LowF","HighA",3,298.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PANZER",0,"LowF","LowA",2,67.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REINHEIT",1,"HighF","HighA",3,1053.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HONIG",1,"HighF","HighA",2,1946.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FISCH",1,"LowF","HighA",2,1991.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TRUPPE",1,"LowF","HighA",3,970.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AGENT",1,"HighF","LowA",3,1125.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SKANDAL",0,"LowF","LowA",4,383.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REIZ",1,"LowF","LowA",2,603.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AFFE",0,"HighF","HighA",1,1427.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHALE",1,"HighF","HighA",4,1306.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MUSICAL",1,"LowF","HighA",3,357.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AFFEKT",1,"HighF","LowA",2,1456.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KORAN",1,"HighF","HighA",5,1827.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FANTASIE",0,"LowF","HighA",4,587.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ZYLINDER",0,"HighF","HighA",2,1058.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HARMONIE",0,"LowF","HighA",3,260,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DIAGNOSE",0,"LowF","HighA",3,1116,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PASSION",1,"HighF","LowA",3,1540,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FABRIK",1,"LowF","LowA",2,1153,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TATORT",1,"LowF","LowA",6,297.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STAMM",1,"LowF","LowA",3,427.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LEERE",0,"LowF","HighA",1,1783.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"GEDULD",0,"LowF","HighA",2,1149.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HUHN",0,"HighF","HighA",2,1144.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ALLEE",0,"LowF","HighA",1,1978.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DEMUT",1,"HighF","HighA",3,424.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"QUELLE",1,"LowF","HighA",2,1918.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MAHNUNG",0,"HighF","LowA",3,386.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"RASSE",0,"HighF","HighA",1,672.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABSENDER",0,"HighF","LowA",1,298.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SEGEN",0,"LowF","LowA",1,932.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WOLLE",0,"HighF","HighA",3,1268.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WEHMUT",0,"HighF","LowA",3,429.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PAKET",1,"LowF","LowA",2,1002.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PROFI",1,"LowF","HighA",3,169.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TENDENZ",0,"LowF","LowA",3,860.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SPIONAGE",1,"HighF","LowA",4,1523.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ZWANG",0,"LowF","HighA",2,1304.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"VORSPIEL",1,"HighF","LowA",6,600.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"GLOCKE",1,"HighF","LowA",2,435.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TRESOR",0,"HighF","LowA",1,1326.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STIER",0,"HighF","HighA",3,243.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MYSTIK",1,"HighF","HighA",3,598.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"VORSICHT",0,"LowF","HighA",5,1323.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TENOR",1,"LowF","LowA",4,315.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MENSA",0,"HighF","LowA",1,1025.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SOHLE",1,"HighF","LowA",3,381.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SEIFE",1,"HighF","HighA",4,994.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ENKEL",1,"LowF","LowA",5,395.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"GUMMI",1,"HighF","HighA",6,433.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ATTENTAT",0,"LowF","LowA",4,1439.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DEUTUNG",1,"HighF","LowA",3,721.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DARM",0,"HighF","LowA",1,723.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LIZENZ",1,"LowF","LowA",2,1415.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REFERAT",0,"HighF","LowA",1,737.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DUELL",0,"LowF","HighA",3,505.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DILEMMA",0,"LowF","LowA",2,1574.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BLEI",0,"HighF","HighA",1,883,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PLATTE",0,"LowF","LowA",3,1408.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HEMD",0,"LowF","HighA",2,1896.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABFAHRT",1,"LowF","HighA",5,7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUFSATZ",1,"HighF","HighA",4,1613.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DURST",0,"HighF","HighA",3,360.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FLASCHE",1,"LowF","HighA",2,1591.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PARTY",0,"LowF","LowA",2,514.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ADLER",0,"LowF","HighA",3,439.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BITTE",0,"LowF","HighA",3,543.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FERIEN",0,"LowF","LowA",2,1282.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MAKLER",0,"LowF","LowA",2,595.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PARADIES",0,"LowF","HighA",3,1408.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"UNRUHE",0,"LowF","LowA",4,959.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LIST",1,"HighF","HighA",5,1416.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PEST",1,"HighF","HighA",6,1176.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HEILUNG",0,"HighF","LowA",2,218.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SKRUPEL",1,"HighF","LowA",5,1183.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SOLIST",0,"HighF","LowA",3,440.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ARSENAL",0,"LowF","LowA",2,1100.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BENZIN",1,"LowF","HighA",2,790.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KENNTNIS",0,"LowF","HighA",3,1040.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STIEFEL",0,"HighF","HighA",4,1284.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KAPPE",0,"HighF","LowA",3,1205.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BURG",0,"LowF","LowA",2,1201.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FREIZEIT",0,"LowF","LowA",5,1324.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUFNAHME",0,"LowF","LowA",3,1002.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABBRUCH",1,"LowF","LowA",4,427.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LAUFBAHN",1,"LowF","HighA",3,1463.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DIALEKT",0,"HighF","LowA",3,34.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EIMER",0,"HighF","HighA",2,562.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"NEBEL",1,"LowF","HighA",5,835.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REVOLVER",1,"HighF","HighA",4,481.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"NAGEL",1,"LowF","LowA",5,1819.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"GENOSSE",0,"HighF","LowA",2,495.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHREI",0,"HighF","HighA",3,1692.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHRECK",1,"HighF","LowA",3,1113.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HYPOTHEK",0,"HighF","LowA",2,1574.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FABEL",0,"HighF","LowA",3,193.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUSDAUER",1,"HighF","LowA",6,1875.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"VERZEHR",0,"HighF","HighA",2,910.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ZORN",0,"LowF","HighA",1,1179,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SILBER",1,"LowF","HighA",3,852.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MALARIA",1,"HighF","LowA",3,879.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PILZ",1,"HighF","LowA",4,1685,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LENKER",1,"HighF","LowA",1,1886.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BRUNNEN",0,"LowF","HighA",2,860,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EINTRITT",0,"LowF","LowA",2,1484.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PAPPE",1,"HighF","HighA",3,139.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EMOTION",0,"HighF","HighA",1,765.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"DUMMHEIT",1,"HighF","HighA",3,1786.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ERBE",1,"LowF","LowA",5,1097.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BEFEHL",0,"LowF","HighA",3,439.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FRIEDHOF",1,"LowF","LowA",3,1423.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TEUFEL",1,"LowF","HighA",2,1224.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FILTER",0,"HighF","LowA",2,591.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABWEHR",1,"LowF","HighA",3,1282.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"NOTAR",0,"HighF","HighA",3,1007.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"EUPHORIE",0,"LowF","HighA",2,941.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHLACHT",0,"LowF","HighA",3,1937.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ENTZUG",1,"HighF","LowA",1,1002.7,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KEHLE",1,"HighF","HighA",4,1955.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ANKLANG",0,"HighF","LowA",3,1007.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"STAUB",0,"LowF","HighA",3,477.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REKORD",0,"LowF","LowA",4,1551.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MITTAG",1,"LowF","LowA",1,707.6,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BALKEN",0,"HighF","HighA",2,1905.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KARTON",0,"HighF","LowA",3,1378.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"VITAMIN",1,"HighF","HighA",3,1712.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KUTSCHE",0,"HighF","LowA",3,947.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"UNRECHT",0,"LowF","HighA",2,1050.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HEIDE",1,"LowF","LowA",4,1803.4,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SCHWERT",0,"HighF","HighA",3,1216.5,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"SEIL",1,"HighF","HighA",5,1761.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"MEDAILLE",0,"LowF","LowA",1,1754.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KAMMER",0,"LowF","LowA",3,1743.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PUPPE",0,"HighF","HighA",5,1771.3,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUFBRUCH",0,"LowF","LowA",3,1305.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"BEGIERDE",1,"HighF","LowA",6,1525.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"INTRIGE",1,"HighF","HighA",4,1835.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"LAKEN",1,"HighF","LowA",3,1397.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"REUE",0,"HighF","HighA",3,1651.2,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ERLEBNIS",1,"LowF","HighA",3,1768.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WURM",1,"HighF","HighA",4,512.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"FLAGGE",1,"LowF","HighA",4,870,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HEIMKEHR",1,"HighF","LowA",4,524.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"TRENNUNG",1,"LowF","HighA",6,1839.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"PFEIFE",1,"HighF","LowA",3,93.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"ABBILD",1,"HighF","LowA",3,1682.1,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"UNTREUE",0,"LowF","LowA",4,1410,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WESTE",0,"HighF","LowA",2,604,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"AUSFALL",1,"LowF","LowA",3,1852.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"WAHN",0,"HighF","HighA",2,1296.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"HERING",1,"HighF","HighA",5,297.9,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KROKODIL",1,"HighF","HighA",2,1446.8,"Include"
"KFH2013_e1","KFH2013_e1_19",1,"KAMIN",0,"HighF","LowA",4,657.9,"Include"
