"exp","id","block","isold","rating","RT","excluding","trial"
"WKH2020_e1","WKH2020_e1_3",1,0,2,1665,"Include",27
"WKH2020_e1","WKH2020_e1_3",1,1,2,1732,"Include",28
"WKH2020_e1","WKH2020_e1_3",1,1,1,1413,"Include",29
"WKH2020_e1","WKH2020_e1_3",1,1,1,1499,"Include",30
"WKH2020_e1","WKH2020_e1_3",1,0,1,1691,"Include",31
"WKH2020_e1","WKH2020_e1_3",1,0,3,1993,"Include",32
"WKH2020_e1","WKH2020_e1_3",1,1,2,2095,"Include",33
"WKH2020_e1","WKH2020_e1_3",1,1,6,1328,"Include",34
"WKH2020_e1","WKH2020_e1_3",1,0,2,1945,"Include",35
"WKH2020_e1","WKH2020_e1_3",1,0,3,2092,"Include",36
"WKH2020_e1","WKH2020_e1_3",1,1,2,2008,"Include",37
"WKH2020_e1","WKH2020_e1_3",1,0,1,1457,"Include",38
"WKH2020_e1","WKH2020_e1_3",1,1,1,1559,"Include",39
"WKH2020_e1","WKH2020_e1_3",1,0,4,1799,"Include",40
"WKH2020_e1","WKH2020_e1_3",1,0,1,1180,"Include",41
"WKH2020_e1","WKH2020_e1_3",1,1,1,1401,"Include",42
"WKH2020_e1","WKH2020_e1_3",1,0,2,2222,"Include",43
"WKH2020_e1","WKH2020_e1_3",1,1,6,1599,"Include",44
"WKH2020_e1","WKH2020_e1_3",1,0,4,2232,"Include",45
"WKH2020_e1","WKH2020_e1_3",1,0,2,1894,"Include",46
"WKH2020_e1","WKH2020_e1_3",1,1,4,2421,"Include",47
"WKH2020_e1","WKH2020_e1_3",1,1,6,1143,"Include",48
"WKH2020_e1","WKH2020_e1_3",1,0,5,3162,"Include",49
"WKH2020_e1","WKH2020_e1_3",1,0,3,3842,"Include",50
"WKH2020_e1","WKH2020_e1_3",1,1,3,3246,"Include",51
"WKH2020_e1","WKH2020_e1_3",1,1,5,1771,"Include",52
"WKH2020_e1","WKH2020_e1_3",1,1,1,2400,"Include",53
"WKH2020_e1","WKH2020_e1_3",1,0,2,2984,"Include",54
"WKH2020_e1","WKH2020_e1_3",1,1,4,2572,"Include",55
"WKH2020_e1","WKH2020_e1_3",1,0,2,2071,"Include",56
"WKH2020_e1","WKH2020_e1_3",1,1,6,1324,"Include",57
"WKH2020_e1","WKH2020_e1_3",1,0,2,2240,"Include",58
"WKH2020_e1","WKH2020_e1_3",1,0,3,2278,"Include",59
"WKH2020_e1","WKH2020_e1_3",1,1,6,2503,"Include",60
"WKH2020_e1","WKH2020_e1_3",1,1,5,1884,"Include",61
"WKH2020_e1","WKH2020_e1_3",1,1,3,2344,"Include",62
"WKH2020_e1","WKH2020_e1_3",1,0,1,1639,"Include",63
"WKH2020_e1","WKH2020_e1_3",1,0,1,1576,"Include",64
"WKH2020_e1","WKH2020_e1_3",1,1,6,1384,"Include",65
"WKH2020_e1","WKH2020_e1_3",1,1,6,1794,"Include",66
"WKH2020_e1","WKH2020_e1_3",1,0,3,2157,"Include",67
"WKH2020_e1","WKH2020_e1_3",1,0,2,1619,"Include",68
"WKH2020_e1","WKH2020_e1_3",1,0,1,2265,"Include",69
"WKH2020_e1","WKH2020_e1_3",1,0,3,2534,"Include",70
"WKH2020_e1","WKH2020_e1_3",1,1,6,1553,"Include",71
"WKH2020_e1","WKH2020_e1_3",1,1,5,1663,"Include",72
"WKH2020_e1","WKH2020_e1_3",1,0,5,1936,"Include",73
"WKH2020_e1","WKH2020_e1_3",1,1,6,1097,"Include",74
"WKH2020_e1","WKH2020_e1_3",1,1,6,956,"Include",75
"WKH2020_e1","WKH2020_e1_3",1,0,3,1873,"Include",76
"WKH2020_e1","WKH2020_e1_3",1,1,6,993,"Include",77
"WKH2020_e1","WKH2020_e1_3",1,0,1,1419,"Include",78
"WKH2020_e1","WKH2020_e1_3",1,1,2,1738,"Include",79
"WKH2020_e1","WKH2020_e1_3",1,0,1,2264,"Include",80
"WKH2020_e1","WKH2020_e1_3",1,0,2,2589,"Include",81
"WKH2020_e1","WKH2020_e1_3",1,0,1,2104,"Include",82
"WKH2020_e1","WKH2020_e1_3",1,1,1,2458,"Include",83
"WKH2020_e1","WKH2020_e1_3",1,1,6,1135,"Include",84
"WKH2020_e1","WKH2020_e1_3",1,1,6,1179,"Include",85
"WKH2020_e1","WKH2020_e1_3",1,0,2,1777,"Include",86
"WKH2020_e1","WKH2020_e1_3",1,0,2,1939,"Include",87
"WKH2020_e1","WKH2020_e1_3",1,1,1,1884,"Include",88
"WKH2020_e1","WKH2020_e1_3",1,1,4,1928,"Include",89
"WKH2020_e1","WKH2020_e1_3",1,1,4,2357,"Include",90
"WKH2020_e1","WKH2020_e1_3",1,0,2,2084,"Include",91
"WKH2020_e1","WKH2020_e1_3",1,0,3,2144,"Include",92
"WKH2020_e1","WKH2020_e1_3",1,1,1,2018,"Include",93
"WKH2020_e1","WKH2020_e1_3",1,1,4,2860,"Include",94
"WKH2020_e1","WKH2020_e1_3",1,0,2,2865,"Include",95
"WKH2020_e1","WKH2020_e1_3",1,0,1,1848,"Include",96
"WKH2020_e1","WKH2020_e1_3",1,1,6,1533,"Include",97
"WKH2020_e1","WKH2020_e1_3",1,0,1,1774,"Include",98
"WKH2020_e1","WKH2020_e1_3",1,1,6,1436,"Include",99
"WKH2020_e1","WKH2020_e1_3",1,0,1,1159,"Include",100
"WKH2020_e1","WKH2020_e1_3",1,0,1,1785,"Include",101
"WKH2020_e1","WKH2020_e1_3",1,1,6,1726,"Include",102
"WKH2020_e1","WKH2020_e1_3",1,0,2,1888,"Include",103
"WKH2020_e1","WKH2020_e1_3",1,1,6,1003,"Include",104
"WKH2020_e1","WKH2020_e1_3",1,0,1,1112,"Include",105
"WKH2020_e1","WKH2020_e1_3",1,0,2,2106,"Include",106
"WKH2020_e1","WKH2020_e1_3",1,1,6,864,"Include",107
"WKH2020_e1","WKH2020_e1_3",1,1,6,1357,"Include",108
"WKH2020_e1","WKH2020_e1_3",1,0,2,2539,"Include",109
"WKH2020_e1","WKH2020_e1_3",1,0,1,1745,"Include",110
"WKH2020_e1","WKH2020_e1_3",1,1,6,1058,"Include",111
"WKH2020_e1","WKH2020_e1_3",1,1,4,1982,"Include",112
"WKH2020_e1","WKH2020_e1_3",1,1,4,1785,"Include",113
"WKH2020_e1","WKH2020_e1_3",1,0,1,1368,"Include",114
"WKH2020_e1","WKH2020_e1_3",1,1,6,927,"Include",115
"WKH2020_e1","WKH2020_e1_3",1,0,1,1500,"Include",116
"WKH2020_e1","WKH2020_e1_3",1,1,2,2108,"Include",117
"WKH2020_e1","WKH2020_e1_3",1,0,3,2601,"Include",118
"WKH2020_e1","WKH2020_e1_3",1,0,1,1386,"Include",119
"WKH2020_e1","WKH2020_e1_3",1,1,6,1072,"Include",120
"WKH2020_e1","WKH2020_e1_3",1,1,6,1614,"Include",121
"WKH2020_e1","WKH2020_e1_3",1,1,1,1885,"Include",122
"WKH2020_e1","WKH2020_e1_3",1,0,2,2242,"Include",123
"WKH2020_e1","WKH2020_e1_3",1,0,1,1878,"Include",124
"WKH2020_e1","WKH2020_e1_3",1,1,6,1589,"Include",125
"WKH2020_e1","WKH2020_e1_3",1,1,2,2242,"Include",126
"WKH2020_e1","WKH2020_e1_3",1,0,2,2147,"Include",127
"WKH2020_e1","WKH2020_e1_3",1,0,3,2686,"Include",128
"WKH2020_e1","WKH2020_e1_3",1,0,2,2209,"Include",129
"WKH2020_e1","WKH2020_e1_3",1,0,2,2646,"Include",130
"WKH2020_e1","WKH2020_e1_3",1,1,5,2398,"Include",131
"WKH2020_e1","WKH2020_e1_3",1,1,6,1315,"Include",132
"WKH2020_e1","WKH2020_e1_3",1,0,1,1814,"Include",133
"WKH2020_e1","WKH2020_e1_3",1,1,3,2948,"Include",134
"WKH2020_e1","WKH2020_e1_3",1,1,5,1834,"Include",135
"WKH2020_e1","WKH2020_e1_3",1,0,1,1792,"Include",136
"WKH2020_e1","WKH2020_e1_3",1,1,6,1008,"Include",137
"WKH2020_e1","WKH2020_e1_3",1,0,2,1991,"Include",138
"WKH2020_e1","WKH2020_e1_3",1,1,2,1934,"Include",139
"WKH2020_e1","WKH2020_e1_3",1,0,2,2988,"Include",140
"WKH2020_e1","WKH2020_e1_3",1,0,4,2357,"Include",141
"WKH2020_e1","WKH2020_e1_3",1,0,1,2396,"Include",142
"WKH2020_e1","WKH2020_e1_3",1,1,5,1968,"Include",143
"WKH2020_e1","WKH2020_e1_3",1,1,3,2222,"Include",144
"WKH2020_e1","WKH2020_e1_3",1,1,6,1835,"Include",145
"WKH2020_e1","WKH2020_e1_3",1,0,1,1632,"Include",146
"WKH2020_e1","WKH2020_e1_3",1,0,1,2106,"Include",147
"WKH2020_e1","WKH2020_e1_3",1,1,6,1640,"Include",148
"WKH2020_e1","WKH2020_e1_3",1,1,3,2957,"Include",149
"WKH2020_e1","WKH2020_e1_3",1,1,6,1284,"Include",150
"WKH2020_e1","WKH2020_e1_3",1,0,4,2572,"Include",151
"WKH2020_e1","WKH2020_e1_3",1,0,2,2432,"Include",152
"WKH2020_e1","WKH2020_e1_3",1,1,4,3390,"Include",153
"WKH2020_e1","WKH2020_e1_3",1,1,6,1911,"Include",154
"WKH2020_e1","WKH2020_e1_3",1,0,1,1882,"Include",155
"WKH2020_e1","WKH2020_e1_3",1,0,1,1822,"Include",156
"WKH2020_e1","WKH2020_e1_3",1,1,2,2072,"Include",157
"WKH2020_e1","WKH2020_e1_3",1,0,2,2280,"Include",158
"WKH2020_e1","WKH2020_e1_3",1,1,1,2021,"Include",159
"WKH2020_e1","WKH2020_e1_3",1,0,1,1189,"Include",160
"WKH2020_e1","WKH2020_e1_3",1,0,3,2580,"Include",161
"WKH2020_e1","WKH2020_e1_3",1,1,3,2065,"Include",162
"WKH2020_e1","WKH2020_e1_3",1,0,2,2431,"Include",163
"WKH2020_e1","WKH2020_e1_3",1,1,6,1253,"Include",164
"WKH2020_e1","WKH2020_e1_3",1,0,3,2709,"Include",165
"WKH2020_e1","WKH2020_e1_3",1,0,4,2706,"Include",166
"WKH2020_e1","WKH2020_e1_3",1,1,6,1162,"Include",167
"WKH2020_e1","WKH2020_e1_3",1,1,2,3000,"Include",168
"WKH2020_e1","WKH2020_e1_3",1,0,1,1746,"Include",169
"WKH2020_e1","WKH2020_e1_3",1,0,2,2049,"Include",170
"WKH2020_e1","WKH2020_e1_3",1,1,5,2379,"Include",171
"WKH2020_e1","WKH2020_e1_3",1,1,6,1214,"Include",172
"WKH2020_e1","WKH2020_e1_3",1,1,4,2169,"Include",173
"WKH2020_e1","WKH2020_e1_3",1,0,2,1974,"Include",174
"WKH2020_e1","WKH2020_e1_3",1,1,4,1987,"Include",175
"WKH2020_e1","WKH2020_e1_3",1,0,2,2020,"Include",176
"WKH2020_e1","WKH2020_e1_3",1,1,1,2296,"Include",177
"WKH2020_e1","WKH2020_e1_3",1,0,1,1551,"Include",178
"WKH2020_e1","WKH2020_e1_3",1,0,5,2225,"Include",179
"WKH2020_e1","WKH2020_e1_3",1,1,5,1714,"Include",180
"WKH2020_e1","WKH2020_e1_4",1,1,1,2702,"Include",1
"WKH2020_e1","WKH2020_e1_4",1,1,6,949,"Include",2
"WKH2020_e1","WKH2020_e1_4",1,0,1,835,"Include",3
"WKH2020_e1","WKH2020_e1_4",1,0,1,1551,"Include",4
"WKH2020_e1","WKH2020_e1_4",1,1,6,1141,"Include",5
"WKH2020_e1","WKH2020_e1_4",1,1,5,2346,"Include",6
"WKH2020_e1","WKH2020_e1_4",1,0,2,3491,"Include",7
"WKH2020_e1","WKH2020_e1_4",1,0,2,1314,"Include",8
"WKH2020_e1","WKH2020_e1_4",1,0,1,1103,"Include",9
"WKH2020_e1","WKH2020_e1_4",1,0,1,1493,"Include",10
"WKH2020_e1","WKH2020_e1_4",1,1,6,1061,"Include",11
"WKH2020_e1","WKH2020_e1_4",1,1,6,818,"Include",12
"WKH2020_e1","WKH2020_e1_4",1,0,1,2063,"Include",13
"WKH2020_e1","WKH2020_e1_4",1,1,6,1155,"Include",14
"WKH2020_e1","WKH2020_e1_4",1,1,1,1391,"Include",15
"WKH2020_e1","WKH2020_e1_4",1,0,1,1299,"Include",16
"WKH2020_e1","WKH2020_e1_4",1,1,5,2347,"Include",17
"WKH2020_e1","WKH2020_e1_4",1,0,1,1009,"Include",18
"WKH2020_e1","WKH2020_e1_4",1,1,6,977,"Include",19
"WKH2020_e1","WKH2020_e1_4",1,0,1,1233,"Include",20
"WKH2020_e1","WKH2020_e1_4",1,0,1,1455,"Include",21
"WKH2020_e1","WKH2020_e1_4",1,0,1,1648,"Include",22
"WKH2020_e1","WKH2020_e1_4",1,1,6,1264,"Include",23
"WKH2020_e1","WKH2020_e1_4",1,1,6,790,"Include",24
"WKH2020_e1","WKH2020_e1_4",1,1,6,1383,"Include",25
"WKH2020_e1","WKH2020_e1_4",1,0,1,1368,"Include",26
"WKH2020_e1","WKH2020_e1_4",1,0,1,1077,"Include",27
"WKH2020_e1","WKH2020_e1_4",1,1,5,2499,"Include",28
"WKH2020_e1","WKH2020_e1_4",1,1,6,2224,"Include",29
"WKH2020_e1","WKH2020_e1_4",1,1,6,1161,"Include",30
"WKH2020_e1","WKH2020_e1_4",1,0,2,3749,"Include",31
"WKH2020_e1","WKH2020_e1_4",1,0,2,2219,"Include",32
"WKH2020_e1","WKH2020_e1_4",1,1,6,1610,"Include",33
"WKH2020_e1","WKH2020_e1_4",1,1,6,1300,"Include",34
"WKH2020_e1","WKH2020_e1_4",1,0,2,2488,"Include",35
"WKH2020_e1","WKH2020_e1_4",1,0,1,2151,"Include",36
"WKH2020_e1","WKH2020_e1_4",1,1,5,3848,"Include",37
"WKH2020_e1","WKH2020_e1_4",1,0,1,1519,"Include",38
"WKH2020_e1","WKH2020_e1_4",1,1,6,1277,"Include",39
"WKH2020_e1","WKH2020_e1_4",1,0,6,855,"Include",40
"WKH2020_e1","WKH2020_e1_4",1,0,1,1055,"Include",41
"WKH2020_e1","WKH2020_e1_4",1,1,6,1124,"Include",42
"WKH2020_e1","WKH2020_e1_4",1,0,1,1161,"Include",43
"WKH2020_e1","WKH2020_e1_4",1,1,6,878,"Include",44
"WKH2020_e1","WKH2020_e1_4",1,0,2,3747,"Include",45
"WKH2020_e1","WKH2020_e1_4",1,0,2,3379,"Include",46
"WKH2020_e1","WKH2020_e1_4",1,1,6,1399,"Include",47
"WKH2020_e1","WKH2020_e1_4",1,1,6,969,"Include",48
"WKH2020_e1","WKH2020_e1_4",1,0,5,4254,"Include",49
"WKH2020_e1","WKH2020_e1_4",1,0,2,1875,"Include",50
"WKH2020_e1","WKH2020_e1_4",1,1,2,1361,"Include",51
"WKH2020_e1","WKH2020_e1_4",1,1,4,2407,"Include",52
"WKH2020_e1","WKH2020_e1_4",1,1,6,1416,"Include",53
"WKH2020_e1","WKH2020_e1_4",1,0,2,2624,"Include",54
"WKH2020_e1","WKH2020_e1_4",1,1,3,2053,"Include",55
"WKH2020_e1","WKH2020_e1_4",1,0,2,1611,"Include",56
"WKH2020_e1","WKH2020_e1_4",1,1,5,1558,"Include",57
"WKH2020_e1","WKH2020_e1_4",1,0,2,2725,"Include",58
"WKH2020_e1","WKH2020_e1_4",1,0,2,3833,"Include",59
"WKH2020_e1","WKH2020_e1_4",1,1,6,1593,"Include",60
"WKH2020_e1","WKH2020_e1_4",1,1,6,2308,"Include",61
"WKH2020_e1","WKH2020_e1_4",1,1,6,1418,"Include",62
"WKH2020_e1","WKH2020_e1_4",1,0,2,3338,"Include",63
"WKH2020_e1","WKH2020_e1_4",1,0,2,2276,"Include",64
"WKH2020_e1","WKH2020_e1_4",1,1,6,1377,"Include",65
"WKH2020_e1","WKH2020_e1_4",1,1,6,1015,"Include",66
"WKH2020_e1","WKH2020_e1_4",1,0,2,2090,"Include",67
"WKH2020_e1","WKH2020_e1_4",1,0,2,3134,"Include",68
"WKH2020_e1","WKH2020_e1_4",1,0,2,1486,"Include",69
"WKH2020_e1","WKH2020_e1_4",1,0,2,1615,"Include",70
"WKH2020_e1","WKH2020_e1_4",1,1,6,2039,"Include",71
"WKH2020_e1","WKH2020_e1_4",1,1,6,1242,"Include",72
"WKH2020_e1","WKH2020_e1_4",1,0,2,2733,"Include",73
"WKH2020_e1","WKH2020_e1_4",1,1,6,1500,"Include",74
"WKH2020_e1","WKH2020_e1_4",1,1,6,1218,"Include",75
"WKH2020_e1","WKH2020_e1_4",1,0,2,1555,"Include",76
"WKH2020_e1","WKH2020_e1_4",1,1,6,1871,"Include",77
"WKH2020_e1","WKH2020_e1_4",1,0,1,1641,"Include",78
"WKH2020_e1","WKH2020_e1_4",1,1,6,1158,"Include",79
"WKH2020_e1","WKH2020_e1_4",1,0,1,1344,"Include",80
"WKH2020_e1","WKH2020_e1_4",1,0,1,2398,"Include",81
"WKH2020_e1","WKH2020_e1_4",1,0,1,1325,"Include",82
"WKH2020_e1","WKH2020_e1_4",1,1,6,1251,"Include",83
"WKH2020_e1","WKH2020_e1_4",1,1,6,968,"Include",84
"WKH2020_e1","WKH2020_e1_4",1,1,6,1289,"Include",85
"WKH2020_e1","WKH2020_e1_4",1,0,1,944,"Include",86
"WKH2020_e1","WKH2020_e1_4",1,0,1,1141,"Include",87
"WKH2020_e1","WKH2020_e1_4",1,1,6,1040,"Include",88
"WKH2020_e1","WKH2020_e1_4",1,1,6,1025,"Include",89
"WKH2020_e1","WKH2020_e1_4",1,1,2,2244,"Include",90
"WKH2020_e1","WKH2020_e1_4",1,0,1,2100,"Include",91
"WKH2020_e1","WKH2020_e1_4",1,0,1,1310,"Include",92
"WKH2020_e1","WKH2020_e1_4",1,1,6,1819,"Include",93
"WKH2020_e1","WKH2020_e1_4",1,1,6,806,"Include",94
"WKH2020_e1","WKH2020_e1_4",1,0,2,3045,"Include",95
"WKH2020_e1","WKH2020_e1_4",1,0,1,2209,"Include",96
"WKH2020_e1","WKH2020_e1_4",1,1,4,1957,"Include",97
"WKH2020_e1","WKH2020_e1_4",1,0,1,1989,"Include",98
"WKH2020_e1","WKH2020_e1_4",1,1,6,1587,"Include",99
"WKH2020_e1","WKH2020_e1_4",1,0,1,850,"Include",100
"WKH2020_e1","WKH2020_e1_4",1,0,1,1085,"Include",101
"WKH2020_e1","WKH2020_e1_4",1,1,6,1160,"Include",102
"WKH2020_e1","WKH2020_e1_4",1,0,1,1269,"Include",103
"WKH2020_e1","WKH2020_e1_4",1,1,6,1905,"Include",104
"WKH2020_e1","WKH2020_e1_4",1,0,1,896,"Include",105
"WKH2020_e1","WKH2020_e1_4",1,0,4,1874,"Include",106
"WKH2020_e1","WKH2020_e1_4",1,1,6,1598,"Include",107
"WKH2020_e1","WKH2020_e1_4",1,1,6,1028,"Include",108
"WKH2020_e1","WKH2020_e1_4",1,0,1,1985,"Include",109
"WKH2020_e1","WKH2020_e1_4",1,0,1,1028,"Include",110
"WKH2020_e1","WKH2020_e1_4",1,1,4,2070,"Include",111
"WKH2020_e1","WKH2020_e1_4",1,1,1,2052,"Include",112
"WKH2020_e1","WKH2020_e1_4",1,1,6,1111,"Include",113
"WKH2020_e1","WKH2020_e1_4",1,0,1,1833,"Include",114
"WKH2020_e1","WKH2020_e1_4",1,1,5,1832,"Include",115
"WKH2020_e1","WKH2020_e1_4",1,0,1,1171,"Include",116
"WKH2020_e1","WKH2020_e1_4",1,1,6,1162,"Include",117
"WKH2020_e1","WKH2020_e1_4",1,0,4,1930,"Include",118
"WKH2020_e1","WKH2020_e1_4",1,0,1,1492,"Include",119
"WKH2020_e1","WKH2020_e1_4",1,1,6,1212,"Include",120
"WKH2020_e1","WKH2020_e1_4",1,1,6,2354,"Include",121
"WKH2020_e1","WKH2020_e1_4",1,0,2,2461,"Include",122
"WKH2020_e1","WKH2020_e1_4",1,0,1,2787,"Include",123
"WKH2020_e1","WKH2020_e1_4",1,1,3,3111,"Include",124
"WKH2020_e1","WKH2020_e1_4",1,1,6,1603,"Include",125
"WKH2020_e1","WKH2020_e1_4",1,0,2,2926,"Include",126
"WKH2020_e1","WKH2020_e1_4",1,0,2,2170,"Include",127
"WKH2020_e1","WKH2020_e1_4",1,0,1,2402,"Include",128
"WKH2020_e1","WKH2020_e1_4",1,0,1,2884,"Include",129
"WKH2020_e1","WKH2020_e1_4",1,1,5,3226,"Include",130
"WKH2020_e1","WKH2020_e1_4",1,1,6,2588,"Include",131
"WKH2020_e1","WKH2020_e1_4",1,0,1,1934,"Include",132
"WKH2020_e1","WKH2020_e1_4",1,1,1,1473,"Include",133
"WKH2020_e1","WKH2020_e1_4",1,1,1,1160,"Include",134
"WKH2020_e1","WKH2020_e1_4",1,0,1,1617,"Include",135
"WKH2020_e1","WKH2020_e1_4",1,1,1,1231,"Include",136
"WKH2020_e1","WKH2020_e1_4",1,0,1,1184,"Include",137
"WKH2020_e1","WKH2020_e1_4",1,1,5,2303,"Include",138
"WKH2020_e1","WKH2020_e1_4",1,0,2,3841,"Include",139
"WKH2020_e1","WKH2020_e1_4",1,0,3,3736,"Include",140
"WKH2020_e1","WKH2020_e1_4",1,0,2,2449,"Include",141
"WKH2020_e1","WKH2020_e1_4",1,1,6,1558,"Include",142
"WKH2020_e1","WKH2020_e1_4",1,1,6,1466,"Include",143
"WKH2020_e1","WKH2020_e1_4",1,1,6,1698,"Include",144
"WKH2020_e1","WKH2020_e1_4",1,0,1,1408,"Include",145
"WKH2020_e1","WKH2020_e1_4",1,0,1,1360,"Include",146
"WKH2020_e1","WKH2020_e1_4",1,1,6,1521,"Include",147
"WKH2020_e1","WKH2020_e1_4",1,1,5,2002,"Include",148
"WKH2020_e1","WKH2020_e1_4",1,1,6,1609,"Include",149
"WKH2020_e1","WKH2020_e1_4",1,0,1,3410,"Include",150
"WKH2020_e1","WKH2020_e1_4",1,0,1,3421,"Include",151
"WKH2020_e1","WKH2020_e1_4",1,1,6,1573,"Include",152
"WKH2020_e1","WKH2020_e1_4",1,1,6,1205,"Include",153
"WKH2020_e1","WKH2020_e1_4",1,0,2,2405,"Include",154
"WKH2020_e1","WKH2020_e1_4",1,0,1,2477,"Include",155
"WKH2020_e1","WKH2020_e1_4",1,1,5,2443,"Include",156
"WKH2020_e1","WKH2020_e1_4",1,0,1,1843,"Include",157
"WKH2020_e1","WKH2020_e1_4",1,1,6,1782,"Include",158
"WKH2020_e1","WKH2020_e1_4",1,0,1,1426,"Include",159
"WKH2020_e1","WKH2020_e1_4",1,0,1,3330,"Include",160
"WKH2020_e1","WKH2020_e1_4",1,1,6,1372,"Include",161
"WKH2020_e1","WKH2020_e1_4",1,0,1,2239,"Include",162
"WKH2020_e1","WKH2020_e1_4",1,1,6,1826,"Include",163
"WKH2020_e1","WKH2020_e1_4",1,0,1,1543,"Include",164
"WKH2020_e1","WKH2020_e1_4",1,0,3,2962,"Include",165
"WKH2020_e1","WKH2020_e1_4",1,1,6,1087,"Include",166
"WKH2020_e1","WKH2020_e1_4",1,1,6,1075,"Include",167
"WKH2020_e1","WKH2020_e1_4",1,0,1,2003,"Include",168
"WKH2020_e1","WKH2020_e1_4",1,0,1,1549,"Include",169
"WKH2020_e1","WKH2020_e1_4",1,1,6,1404,"Include",170
"WKH2020_e1","WKH2020_e1_4",1,1,2,3202,"Include",171
"WKH2020_e1","WKH2020_e1_4",1,1,4,2595,"Include",172
"WKH2020_e1","WKH2020_e1_4",1,0,1,1708,"Include",173
"WKH2020_e1","WKH2020_e1_4",1,1,6,941,"Include",174
"WKH2020_e1","WKH2020_e1_4",1,0,1,1530,"Include",175
"WKH2020_e1","WKH2020_e1_4",1,1,6,1137,"Include",176
"WKH2020_e1","WKH2020_e1_4",1,0,2,3156,"Include",177
"WKH2020_e1","WKH2020_e1_4",1,0,3,3172,"Include",178
"WKH2020_e1","WKH2020_e1_4",1,1,5,1871,"Include",179
"WKH2020_e1","WKH2020_e1_5",1,1,6,2859,"Include",1
"WKH2020_e1","WKH2020_e1_5",1,1,5,3018,"Include",2
"WKH2020_e1","WKH2020_e1_5",1,0,1,1695,"Include",3
"WKH2020_e1","WKH2020_e1_5",1,0,1,1431,"Include",4
"WKH2020_e1","WKH2020_e1_5",1,1,6,1265,"Include",5
"WKH2020_e1","WKH2020_e1_5",1,1,6,1053,"Include",6
"WKH2020_e1","WKH2020_e1_5",1,0,1,1230,"Include",7
"WKH2020_e1","WKH2020_e1_5",1,0,1,1249,"Include",8
"WKH2020_e1","WKH2020_e1_5",1,0,1,1397,"Include",9
"WKH2020_e1","WKH2020_e1_5",1,0,2,2755,"Include",10
"WKH2020_e1","WKH2020_e1_5",1,1,6,1476,"Include",11
"WKH2020_e1","WKH2020_e1_5",1,1,6,1075,"Include",12
"WKH2020_e1","WKH2020_e1_5",1,0,1,2063,"Include",13
"WKH2020_e1","WKH2020_e1_5",1,1,2,3229,"Include",14
"WKH2020_e1","WKH2020_e1_5",1,1,4,4290,"Include",15
"WKH2020_e1","WKH2020_e1_5",1,0,2,2073,"Include",16
"WKH2020_e1","WKH2020_e1_5",1,1,6,1123,"Include",17
"WKH2020_e1","WKH2020_e1_5",1,0,1,2033,"Include",18
"WKH2020_e1","WKH2020_e1_5",1,1,6,1063,"Include",19
"WKH2020_e1","WKH2020_e1_5",1,0,1,1466,"Include",20
"WKH2020_e1","WKH2020_e1_5",1,0,3,6471,"Include",21
"WKH2020_e1","WKH2020_e1_5",1,0,2,2854,"Include",22
"WKH2020_e1","WKH2020_e1_5",1,1,6,1975,"Include",23
"WKH2020_e1","WKH2020_e1_5",1,1,5,4187,"Include",24
"WKH2020_e1","WKH2020_e1_5",1,1,6,1032,"Include",25
"WKH2020_e1","WKH2020_e1_5",1,0,2,2290,"Include",26
"WKH2020_e1","WKH2020_e1_5",1,0,1,1712,"Include",27
"WKH2020_e1","WKH2020_e1_5",1,1,6,882,"Include",28
"WKH2020_e1","WKH2020_e1_5",1,1,6,1040,"Include",29
"WKH2020_e1","WKH2020_e1_5",1,1,1,1392,"Include",30
"WKH2020_e1","WKH2020_e1_5",1,0,1,1416,"Include",31
"WKH2020_e1","WKH2020_e1_5",1,0,1,1762,"Include",32
"WKH2020_e1","WKH2020_e1_5",1,1,3,4719,"Include",33
"WKH2020_e1","WKH2020_e1_5",1,1,5,3897,"Include",34
"WKH2020_e1","WKH2020_e1_5",1,0,2,2349,"Include",35
"WKH2020_e1","WKH2020_e1_5",1,0,1,1736,"Include",36
"WKH2020_e1","WKH2020_e1_5",1,1,6,1952,"Include",37
"WKH2020_e1","WKH2020_e1_5",1,0,1,1167,"Include",38
"WKH2020_e1","WKH2020_e1_5",1,1,6,1435,"Include",39
"WKH2020_e1","WKH2020_e1_5",1,0,6,1346,"Include",40
"WKH2020_e1","WKH2020_e1_5",1,0,2,2099,"Include",41
"WKH2020_e1","WKH2020_e1_5",1,1,6,1756,"Include",42
"WKH2020_e1","WKH2020_e1_5",1,0,1,1497,"Include",43
"WKH2020_e1","WKH2020_e1_5",1,1,5,4143,"Include",44
"WKH2020_e1","WKH2020_e1_5",1,0,1,1357,"Include",45
"WKH2020_e1","WKH2020_e1_5",1,0,6,1143,"Include",46
"WKH2020_e1","WKH2020_e1_5",1,1,6,1400,"Include",47
"WKH2020_e1","WKH2020_e1_5",1,1,6,965,"Include",48
"WKH2020_e1","WKH2020_e1_5",1,0,6,2005,"Include",49
"WKH2020_e1","WKH2020_e1_5",1,0,1,1774,"Include",50
"WKH2020_e1","WKH2020_e1_5",1,1,6,2057,"Include",51
"WKH2020_e1","WKH2020_e1_5",1,1,6,1341,"Include",52
"WKH2020_e1","WKH2020_e1_5",1,1,1,1733,"Include",53
"WKH2020_e1","WKH2020_e1_5",1,0,2,3741,"Include",54
"WKH2020_e1","WKH2020_e1_5",1,1,2,1657,"Include",55
