"exp","id","item","isold","condition1","rating","excluding","trial"
"FO2016_e3","FO2016_e3_29","lecture",1,"silent_none",6,"Include",101
"FO2016_e3","FO2016_e3_29","cat",0,"silent_none",1,"Include",102
"FO2016_e3","FO2016_e3_29","time",1,"silent_none",6,"Include",103
"FO2016_e3","FO2016_e3_29","claw",0,"silent_none",1,"Include",104
"FO2016_e3","FO2016_e3_29","jury",1,"silent_none",6,"Include",105
"FO2016_e3","FO2016_e3_29","comparison",1,"silent_none",1,"Include",106
"FO2016_e3","FO2016_e3_29","stone",1,"silent_none",6,"Include",107
"FO2016_e3","FO2016_e3_29","scarlet",0,"silent_none",1,"Include",108
"FO2016_e3","FO2016_e3_29","diamond",0,"silent_none",1,"Include",109
"FO2016_e3","FO2016_e3_29","arm",1,"silent_none",6,"Include",110
"FO2016_e3","FO2016_e3_29","wine",0,"silent_none",4,"Include",111
"FO2016_e3","FO2016_e3_29","chance",1,"silent_none",1,"Include",112
"FO2016_e3","FO2016_e3_29","facility",0,"silent_none",1,"Include",113
"FO2016_e3","FO2016_e3_29","committee",0,"silent_none",1,"Include",114
"FO2016_e3","FO2016_e3_29","moral",1,"silent_none",6,"Include",115
"FO2016_e3","FO2016_e3_29","christmas",1,"silent_none",6,"Include",116
"FO2016_e3","FO2016_e3_29","law",1,"silent_none",6,"Include",117
"FO2016_e3","FO2016_e3_29","grief",0,"silent_none",1,"Include",118
"FO2016_e3","FO2016_e3_29","storm",1,"silent_none",6,"Include",119
"FO2016_e3","FO2016_e3_29","journal",1,"silent_none",6,"Include",120
"FO2016_e3","FO2016_e3_31","cellar",1,"aloud_fill",6,"Include",1
"FO2016_e3","FO2016_e3_31","moss",1,"aloud_fill",5,"Include",2
"FO2016_e3","FO2016_e3_31","door",0,"aloud_fill",1,"Include",3
"FO2016_e3","FO2016_e3_31","baby",1,"aloud_fill",6,"Include",4
"FO2016_e3","FO2016_e3_31","fisherman",0,"aloud_fill",1,"Include",5
"FO2016_e3","FO2016_e3_31","church",0,"aloud_fill",1,"Include",6
"FO2016_e3","FO2016_e3_31","sulphur",0,"aloud_fill",1,"Include",7
"FO2016_e3","FO2016_e3_31","charter",0,"aloud_fill",2,"Include",8
"FO2016_e3","FO2016_e3_31","disease",1,"aloud_fill",6,"Include",9
"FO2016_e3","FO2016_e3_31","reflection",0,"aloud_fill",3,"Include",10
"FO2016_e3","FO2016_e3_31","joke",0,"aloud_fill",1,"Include",11
"FO2016_e3","FO2016_e3_31","claw",1,"aloud_fill",2,"Include",12
"FO2016_e3","FO2016_e3_31","forest",1,"aloud_fill",6,"Include",13
"FO2016_e3","FO2016_e3_31","product",0,"aloud_fill",4,"Include",14
"FO2016_e3","FO2016_e3_31","corner",1,"aloud_fill",6,"Include",15
"FO2016_e3","FO2016_e3_31","attribute",1,"aloud_fill",6,"Include",16
"FO2016_e3","FO2016_e3_31","library",1,"aloud_fill",4,"Include",17
"FO2016_e3","FO2016_e3_31","anxiety",1,"aloud_fill",6,"Include",18
"FO2016_e3","FO2016_e3_31","effort",0,"aloud_fill",5,"Include",19
"FO2016_e3","FO2016_e3_31","conquest",1,"aloud_fill",5,"Include",20
"FO2016_e3","FO2016_e3_31","sickness",1,"aloud_fill",1,"Include",21
"FO2016_e3","FO2016_e3_31","circuit",1,"aloud_fill",4,"Include",22
"FO2016_e3","FO2016_e3_31","lecture",1,"aloud_fill",5,"Include",23
"FO2016_e3","FO2016_e3_31","grandmother",1,"aloud_fill",6,"Include",24
"FO2016_e3","FO2016_e3_31","christmas",1,"aloud_fill",6,"Include",25
"FO2016_e3","FO2016_e3_31","string",0,"aloud_fill",2,"Include",26
"FO2016_e3","FO2016_e3_31","majority",1,"aloud_fill",4,"Include",27
"FO2016_e3","FO2016_e3_31","sunset",0,"aloud_fill",2,"Include",28
"FO2016_e3","FO2016_e3_31","clock",1,"aloud_fill",4,"Include",29
"FO2016_e3","FO2016_e3_31","book",0,"aloud_fill",2,"Include",30
"FO2016_e3","FO2016_e3_31","money",0,"aloud_fill",2,"Include",31
"FO2016_e3","FO2016_e3_31","sauce",1,"aloud_fill",4,"Include",32
"FO2016_e3","FO2016_e3_31","costume",0,"aloud_fill",2,"Include",33
"FO2016_e3","FO2016_e3_31","situation",0,"aloud_fill",2,"Include",34
"FO2016_e3","FO2016_e3_31","ticket",1,"aloud_fill",6,"Include",35
"FO2016_e3","FO2016_e3_31","car",1,"aloud_fill",6,"Include",36
"FO2016_e3","FO2016_e3_31","master",1,"aloud_fill",6,"Include",37
"FO2016_e3","FO2016_e3_31","victim",1,"aloud_fill",6,"Include",38
"FO2016_e3","FO2016_e3_31","bosom",1,"aloud_fill",6,"Include",39
"FO2016_e3","FO2016_e3_31","hope",0,"aloud_fill",3,"Include",40
"FO2016_e3","FO2016_e3_31","glory",1,"aloud_fill",6,"Include",41
"FO2016_e3","FO2016_e3_31","procession",1,"aloud_fill",6,"Include",42
"FO2016_e3","FO2016_e3_31","cash",1,"aloud_fill",6,"Include",43
"FO2016_e3","FO2016_e3_31","competition",0,"aloud_fill",5,"Include",44
"FO2016_e3","FO2016_e3_31","mind",0,"aloud_fill",3,"Include",45
"FO2016_e3","FO2016_e3_31","hammer",1,"aloud_fill",6,"Include",46
"FO2016_e3","FO2016_e3_31","instance",1,"aloud_fill",6,"Include",47
"FO2016_e3","FO2016_e3_31","honour",1,"aloud_fill",6,"Include",48
"FO2016_e3","FO2016_e3_31","judge",0,"aloud_fill",3,"Include",49
"FO2016_e3","FO2016_e3_31","toast",0,"aloud_fill",1,"Include",50
"FO2016_e3","FO2016_e3_31","revolt",0,"aloud_fill",1,"Include",51
"FO2016_e3","FO2016_e3_31","nail",0,"aloud_fill",2,"Include",52
"FO2016_e3","FO2016_e3_31","amount",1,"aloud_fill",6,"Include",53
"FO2016_e3","FO2016_e3_31","excuse",1,"aloud_fill",5,"Include",54
"FO2016_e3","FO2016_e3_31","misery",0,"aloud_fill",3,"Include",55
"FO2016_e3","FO2016_e3_31","dirt",0,"aloud_fill",3,"Include",56
"FO2016_e3","FO2016_e3_31","capacity",0,"aloud_fill",3,"Include",57
"FO2016_e3","FO2016_e3_31","leader",1,"aloud_fill",5,"Include",58
"FO2016_e3","FO2016_e3_31","oven",0,"aloud_fill",4,"Include",59
"FO2016_e3","FO2016_e3_31","army",0,"aloud_fill",2,"Include",60
"FO2016_e3","FO2016_e3_31","quest",1,"aloud_fill",5,"Include",61
"FO2016_e3","FO2016_e3_31","woods",1,"aloud_fill",6,"Include",62
"FO2016_e3","FO2016_e3_31","flesh",0,"aloud_fill",1,"Include",63
"FO2016_e3","FO2016_e3_31","rock",0,"aloud_fill",1,"Include",64
"FO2016_e3","FO2016_e3_31","child",0,"aloud_fill",2,"Include",65
"FO2016_e3","FO2016_e3_31","fire",1,"aloud_fill",3,"Include",66
"FO2016_e3","FO2016_e3_31","captive",0,"aloud_fill",3,"Include",67
"FO2016_e3","FO2016_e3_31","monarch",1,"aloud_fill",6,"Include",68
"FO2016_e3","FO2016_e3_31","welfare",1,"aloud_fill",6,"Include",69
"FO2016_e3","FO2016_e3_31","window",0,"aloud_fill",3,"Include",70
"FO2016_e3","FO2016_e3_31","virtue",1,"aloud_fill",5,"Include",71
"FO2016_e3","FO2016_e3_31","camp",1,"aloud_fill",6,"Include",72
"FO2016_e3","FO2016_e3_31","fox",1,"aloud_fill",6,"Include",73
"FO2016_e3","FO2016_e3_31","assault",1,"aloud_fill",6,"Include",74
"FO2016_e3","FO2016_e3_31","weapon",1,"aloud_fill",6,"Include",75
"FO2016_e3","FO2016_e3_31","air",1,"aloud_fill",6,"Include",76
"FO2016_e3","FO2016_e3_31","sovereign",1,"aloud_fill",6,"Include",77
"FO2016_e3","FO2016_e3_31","time",0,"aloud_fill",4,"Include",78
"FO2016_e3","FO2016_e3_31","disposition",1,"aloud_fill",6,"Include",79
"FO2016_e3","FO2016_e3_31","necessity",1,"aloud_fill",4,"Include",80
"FO2016_e3","FO2016_e3_31","star",1,"aloud_fill",5,"Include",81
"FO2016_e3","FO2016_e3_31","elephant",0,"aloud_fill",2,"Include",82
"FO2016_e3","FO2016_e3_31","moral",0,"aloud_fill",2,"Include",83
"FO2016_e3","FO2016_e3_31","sensation",0,"aloud_fill",2,"Include",84
"FO2016_e3","FO2016_e3_31","scarlet",1,"aloud_fill",4,"Include",85
"FO2016_e3","FO2016_e3_31","prison",0,"aloud_fill",4,"Include",86
"FO2016_e3","FO2016_e3_31","substitute",0,"aloud_fill",5,"Include",87
"FO2016_e3","FO2016_e3_31","prayer",1,"aloud_fill",2,"Include",88
"FO2016_e3","FO2016_e3_31","intellect",0,"aloud_fill",2,"Include",89
"FO2016_e3","FO2016_e3_31","death",1,"aloud_fill",3,"Include",90
"FO2016_e3","FO2016_e3_31","vessel",1,"aloud_fill",6,"Include",91
"FO2016_e3","FO2016_e3_31","mercy",0,"aloud_fill",4,"Include",92
"FO2016_e3","FO2016_e3_31","attendant",0,"aloud_fill",3,"Include",93
"FO2016_e3","FO2016_e3_31","moment",0,"aloud_fill",3,"Include",94
"FO2016_e3","FO2016_e3_31","slave",0,"aloud_fill",2,"Include",95
"FO2016_e3","FO2016_e3_31","charm",0,"aloud_fill",2,"Include",96
"FO2016_e3","FO2016_e3_31","spray",0,"aloud_fill",2,"Include",97
"FO2016_e3","FO2016_e3_31","party",0,"aloud_fill",4,"Include",98
"FO2016_e3","FO2016_e3_31","plain",1,"aloud_fill",2,"Include",99
"FO2016_e3","FO2016_e3_31","array",0,"aloud_fill",1,"Include",100
"FO2016_e3","FO2016_e3_31","beggar",1,"aloud_fill",6,"Include",101
"FO2016_e3","FO2016_e3_31","appearance",0,"aloud_fill",2,"Include",102
"FO2016_e3","FO2016_e3_31","river",0,"aloud_fill",2,"Include",103
"FO2016_e3","FO2016_e3_31","steam",1,"aloud_fill",2,"Include",104
"FO2016_e3","FO2016_e3_31","material",1,"aloud_fill",2,"Include",105
"FO2016_e3","FO2016_e3_31","arm",1,"aloud_fill",6,"Include",106
"FO2016_e3","FO2016_e3_31","winter",0,"aloud_fill",2,"Include",107
"FO2016_e3","FO2016_e3_31","diamond",1,"aloud_fill",5,"Include",108
"FO2016_e3","FO2016_e3_31","cabin",1,"aloud_fill",6,"Include",109
"FO2016_e3","FO2016_e3_31","facility",0,"aloud_fill",2,"Include",110
"FO2016_e3","FO2016_e3_31","grief",0,"aloud_fill",2,"Include",111
"FO2016_e3","FO2016_e3_31","gentleman",0,"aloud_fill",2,"Include",112
"FO2016_e3","FO2016_e3_31","earth",0,"aloud_fill",1,"Include",113
"FO2016_e3","FO2016_e3_31","sky",0,"aloud_fill",4,"Include",114
"FO2016_e3","FO2016_e3_31","chair",0,"aloud_fill",3,"Include",115
"FO2016_e3","FO2016_e3_31","murder",0,"aloud_fill",3,"Include",116
"FO2016_e3","FO2016_e3_31","priest",0,"aloud_fill",2,"Include",117
"FO2016_e3","FO2016_e3_31","butter",0,"aloud_fill",1,"Include",118
"FO2016_e3","FO2016_e3_31","impulse",0,"aloud_fill",1,"Include",119
"FO2016_e3","FO2016_e3_31","iron",1,"aloud_fill",1,"Include",120
"FO2016_e3","FO2016_e3_32","oxygen",0,"aloud",1,"Include",1
"FO2016_e3","FO2016_e3_32","code",1,"aloud",4,"Include",2
"FO2016_e3","FO2016_e3_32","slave",1,"aloud",6,"Include",3
"FO2016_e3","FO2016_e3_32","sensation",1,"aloud",1,"Include",4
"FO2016_e3","FO2016_e3_32","harness",0,"aloud",1,"Include",5
"FO2016_e3","FO2016_e3_32","wine",1,"aloud",6,"Include",6
"FO2016_e3","FO2016_e3_32","glory",0,"aloud",1,"Include",7
"FO2016_e3","FO2016_e3_32","contents",1,"aloud",6,"Include",8
"FO2016_e3","FO2016_e3_32","atmosphere",0,"aloud",1,"Include",9
"FO2016_e3","FO2016_e3_32","money",1,"aloud",4,"Include",10
"FO2016_e3","FO2016_e3_32","beaver",0,"aloud",1,"Include",11
"FO2016_e3","FO2016_e3_32","amount",0,"aloud",2,"Include",12
"FO2016_e3","FO2016_e3_32","string",0,"aloud",1,"Include",13
"FO2016_e3","FO2016_e3_32","disposition",0,"aloud",1,"Include",14
"FO2016_e3","FO2016_e3_32","frog",0,"aloud",1,"Include",15
"FO2016_e3","FO2016_e3_32","facility",1,"aloud",6,"Include",16
"FO2016_e3","FO2016_e3_32","meeting",1,"aloud",6,"Include",17
"FO2016_e3","FO2016_e3_32","reflection",0,"aloud",1,"Include",18
"FO2016_e3","FO2016_e3_32","tower",1,"aloud",5,"Include",19
"FO2016_e3","FO2016_e3_32","folly",0,"aloud",1,"Include",20
"FO2016_e3","FO2016_e3_32","disaster",1,"aloud",2,"Include",21
"FO2016_e3","FO2016_e3_32","speech",0,"aloud",1,"Include",22
"FO2016_e3","FO2016_e3_32","baron",0,"aloud",1,"Include",23
"FO2016_e3","FO2016_e3_32","foam",0,"aloud",1,"Include",24
"FO2016_e3","FO2016_e3_32","boss",1,"aloud",6,"Include",25
"FO2016_e3","FO2016_e3_32","drama",1,"aloud",4,"Include",26
"FO2016_e3","FO2016_e3_32","array",0,"aloud",1,"Include",27
"FO2016_e3","FO2016_e3_32","hint",1,"aloud",2,"Include",28
"FO2016_e3","FO2016_e3_32","duty",0,"aloud",1,"Include",29
"FO2016_e3","FO2016_e3_32","horse",1,"aloud",6,"Include",30
"FO2016_e3","FO2016_e3_32","fowl",0,"aloud",1,"Include",31
"FO2016_e3","FO2016_e3_32","thorn",0,"aloud",1,"Include",32
"FO2016_e3","FO2016_e3_32","rock",0,"aloud",2,"Include",33
"FO2016_e3","FO2016_e3_32","sovereign",0,"aloud",1,"Include",34
"FO2016_e3","FO2016_e3_32","toast",1,"aloud",6,"Include",35
"FO2016_e3","FO2016_e3_32","attendant",1,"aloud",6,"Include",36
"FO2016_e3","FO2016_e3_32","valley",1,"aloud",1,"Include",37
"FO2016_e3","FO2016_e3_32","vapour",1,"aloud",5,"Include",38
"FO2016_e3","FO2016_e3_32","length",1,"aloud",3,"Include",39
"FO2016_e3","FO2016_e3_32","series",1,"aloud",2,"Include",40
"FO2016_e3","FO2016_e3_32","oven",0,"aloud",3,"Include",41
"FO2016_e3","FO2016_e3_32","situation",1,"aloud",6,"Include",42
"FO2016_e3","FO2016_e3_32","hope",1,"aloud",6,"Include",43
"FO2016_e3","FO2016_e3_32","jury",0,"aloud",1,"Include",44
"FO2016_e3","FO2016_e3_32","physician",0,"aloud",1,"Include",45
"FO2016_e3","FO2016_e3_32","journal",0,"aloud",2,"Include",46
"FO2016_e3","FO2016_e3_32","lecture",1,"aloud",6,"Include",47
"FO2016_e3","FO2016_e3_32","window",0,"aloud",4,"Include",48
"FO2016_e3","FO2016_e3_32","grief",1,"aloud",6,"Include",49
"FO2016_e3","FO2016_e3_32","inhabitant",1,"aloud",6,"Include",50
"FO2016_e3","FO2016_e3_32","robber",0,"aloud",4,"Include",51
"FO2016_e3","FO2016_e3_32","sunset",1,"aloud",5,"Include",52
"FO2016_e3","FO2016_e3_32","star",0,"aloud",1,"Include",53
"FO2016_e3","FO2016_e3_32","cotton",1,"aloud",6,"Include",54
"FO2016_e3","FO2016_e3_32","army",1,"aloud",6,"Include",55
"FO2016_e3","FO2016_e3_32","fire",0,"aloud",3,"Include",56
"FO2016_e3","FO2016_e3_32","wife",0,"aloud",1,"Include",57
"FO2016_e3","FO2016_e3_32","impulse",0,"aloud",2,"Include",58
"FO2016_e3","FO2016_e3_32","sky",0,"aloud",2,"Include",59
"FO2016_e3","FO2016_e3_32","captive",1,"aloud",5,"Include",60
"FO2016_e3","FO2016_e3_32","conquest",1,"aloud",6,"Include",61
"FO2016_e3","FO2016_e3_32","skin",0,"aloud",1,"Include",62
"FO2016_e3","FO2016_e3_32","tablespoon",0,"aloud",1,"Include",63
"FO2016_e3","FO2016_e3_32","monarch",0,"aloud",1,"Include",64
"FO2016_e3","FO2016_e3_32","party",0,"aloud",1,"Include",65
"FO2016_e3","FO2016_e3_32","gentleman",0,"aloud",1,"Include",66
"FO2016_e3","FO2016_e3_32","steam",1,"aloud",6,"Include",67
"FO2016_e3","FO2016_e3_32","appearance",1,"aloud",4,"Include",68
"FO2016_e3","FO2016_e3_32","flesh",1,"aloud",6,"Include",69
"FO2016_e3","FO2016_e3_32","cat",1,"aloud",6,"Include",70
"FO2016_e3","FO2016_e3_32","nail",0,"aloud",2,"Include",71
"FO2016_e3","FO2016_e3_32","cabin",0,"aloud",1,"Include",72
"FO2016_e3","FO2016_e3_32","child",0,"aloud",3,"Include",73
"FO2016_e3","FO2016_e3_32","bosom",1,"aloud",6,"Include",74
"FO2016_e3","FO2016_e3_32","attribute",1,"aloud",5,"Include",75
"FO2016_e3","FO2016_e3_32","boulder",1,"aloud",6,"Include",76
"FO2016_e3","FO2016_e3_32","door",1,"aloud",6,"Include",77
"FO2016_e3","FO2016_e3_32","winter",0,"aloud",1,"Include",78
"FO2016_e3","FO2016_e3_32","grandmother",1,"aloud",6,"Include",79
"FO2016_e3","FO2016_e3_32","city",0,"aloud",4,"Include",80
"FO2016_e3","FO2016_e3_32","item",1,"aloud",4,"Include",81
"FO2016_e3","FO2016_e3_32","vanity",0,"aloud",1,"Include",82
"FO2016_e3","FO2016_e3_32","ankle",0,"aloud",2,"Include",83
"FO2016_e3","FO2016_e3_32","butterfly",0,"aloud",1,"Include",84
"FO2016_e3","FO2016_e3_32","menace",1,"aloud",6,"Include",85
"FO2016_e3","FO2016_e3_32","leader",0,"aloud",1,"Include",86
"FO2016_e3","FO2016_e3_32","product",0,"aloud",1,"Include",87
"FO2016_e3","FO2016_e3_32","cellar",0,"aloud",1,"Include",88
"FO2016_e3","FO2016_e3_32","moment",0,"aloud",4,"Include",89
"FO2016_e3","FO2016_e3_32","maker",0,"aloud",1,"Include",90
"FO2016_e3","FO2016_e3_32","lake",1,"aloud",1,"Include",91
"FO2016_e3","FO2016_e3_32","storm",1,"aloud",6,"Include",92
"FO2016_e3","FO2016_e3_32","wheat",0,"aloud",1,"Include",93
"FO2016_e3","FO2016_e3_32","sauce",1,"aloud",2,"Include",94
"FO2016_e3","FO2016_e3_32","honour",1,"aloud",3,"Include",95
"FO2016_e3","FO2016_e3_32","murder",0,"aloud",1,"Include",96
"FO2016_e3","FO2016_e3_32","judge",0,"aloud",5,"Include",97
"FO2016_e3","FO2016_e3_32","fox",0,"aloud",1,"Include",98
"FO2016_e3","FO2016_e3_32","butter",0,"aloud",5,"Include",99
"FO2016_e3","FO2016_e3_32","intellect",1,"aloud",5,"Include",100
"FO2016_e3","FO2016_e3_32","excuse",1,"aloud",6,"Include",101
"FO2016_e3","FO2016_e3_32","ticket",0,"aloud",4,"Include",102
"FO2016_e3","FO2016_e3_32","decree",0,"aloud",1,"Include",103
"FO2016_e3","FO2016_e3_32","hatred",1,"aloud",5,"Include",104
"FO2016_e3","FO2016_e3_32","confidence",0,"aloud",3,"Include",105
"FO2016_e3","FO2016_e3_32","quest",0,"aloud",1,"Include",106
"FO2016_e3","FO2016_e3_32","convention",1,"aloud",6,"Include",107
"FO2016_e3","FO2016_e3_32","costume",1,"aloud",2,"Include",108
"FO2016_e3","FO2016_e3_32","railroad",0,"aloud",1,"Include",109
"FO2016_e3","FO2016_e3_32","jail",1,"aloud",6,"Include",110
"FO2016_e3","FO2016_e3_32","circuit",1,"aloud",3,"Include",111
"FO2016_e3","FO2016_e3_32","material",0,"aloud",2,"Include",112
"FO2016_e3","FO2016_e3_32","goddess",1,"aloud",6,"Include",113
"FO2016_e3","FO2016_e3_32","warmth",1,"aloud",6,"Include",114
"FO2016_e3","FO2016_e3_32","time",1,"aloud",2,"Include",115
"FO2016_e3","FO2016_e3_32","charter",1,"aloud",6,"Include",116
"FO2016_e3","FO2016_e3_32","sea",1,"aloud",6,"Include",117
"FO2016_e3","FO2016_e3_32","ocean",1,"aloud",6,"Include",118
"FO2016_e3","FO2016_e3_32","shadow",0,"aloud",4,"Include",119
"FO2016_e3","FO2016_e3_32","direction",0,"aloud",1,"Include",120
"FO2016_e3","FO2016_e3_32","car",1,"aloud",1,"Include",121
"FO2016_e3","FO2016_e3_32","ambassador",1,"aloud",6,"Include",122
"FO2016_e3","FO2016_e3_32","colony",1,"aloud",6,"Include",123
"FO2016_e3","FO2016_e3_32","prairie",0,"aloud",1,"Include",124
"FO2016_e3","FO2016_e3_32","master",0,"aloud",3,"Include",125
"FO2016_e3","FO2016_e3_32","sugar",0,"aloud",1,"Include",126
"FO2016_e3","FO2016_e3_32","effort",0,"aloud",2,"Include",127
"FO2016_e3","FO2016_e3_32","forest",0,"aloud",2,"Include",128
"FO2016_e3","FO2016_e3_32","joke",1,"aloud",5,"Include",129
"FO2016_e3","FO2016_e3_32","king",0,"aloud",1,"Include",130
"FO2016_e3","FO2016_e3_32","assault",1,"aloud",6,"Include",131
"FO2016_e3","FO2016_e3_32","disease",1,"aloud",1,"Include",132
"FO2016_e3","FO2016_e3_32","poetry",0,"aloud",5,"Include",133
"FO2016_e3","FO2016_e3_32","idea",0,"aloud",5,"Include",134
"FO2016_e3","FO2016_e3_32","library",0,"aloud",1,"Include",135
"FO2016_e3","FO2016_e3_32","bowl",0,"aloud",2,"Include",136
"FO2016_e3","FO2016_e3_32","lark",0,"aloud",1,"Include",137
"FO2016_e3","FO2016_e3_32","moral",1,"aloud",2,"Include",138
"FO2016_e3","FO2016_e3_32","christmas",0,"aloud",1,"Include",139
"FO2016_e3","FO2016_e3_32","democracy",1,"aloud",6,"Include",140
"FO2016_e3","FO2016_e3_32","arm",1,"aloud",5,"Include",141
"FO2016_e3","FO2016_e3_32","fork",1,"aloud",5,"Include",142
"FO2016_e3","FO2016_e3_32","person",0,"aloud",1,"Include",143
"FO2016_e3","FO2016_e3_32","elephant",0,"aloud",1,"Include",144
"FO2016_e3","FO2016_e3_32","charm",1,"aloud",1,"Include",145
"FO2016_e3","FO2016_e3_32","procession",1,"aloud",1,"Include",146
"FO2016_e3","FO2016_e3_32","marriage",0,"aloud",1,"Include",147
"FO2016_e3","FO2016_e3_32","creature",1,"aloud",5,"Include",148
"FO2016_e3","FO2016_e3_32","chair",1,"aloud",4,"Include",149
"FO2016_e3","FO2016_e3_32","form",1,"aloud",4,"Include",150
