"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"APH2016_e1","APH2016_e1_1",6,"destroy",27,1,"Backward",6,766,"Include"
"APH2016_e1","APH2016_e1_1",6,"banner",28,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",6,"notion",29,1,"Backward",6,921,"Include"
"APH2016_e1","APH2016_e1_1",6,"farmer",30,0,"Backward",1,1203,"Include"
"APH2016_e1","APH2016_e1_1",6,"needle",31,1,"Backward",6,594,"Include"
"APH2016_e1","APH2016_e1_1",6,"silver",32,0,"Backward",1,1062,"Include"
"APH2016_e1","APH2016_e1_1",6,"avoid",33,1,"Backward",2,2062,"Include"
"APH2016_e1","APH2016_e1_1",6,"dinner",34,0,"Backward",1,1297,"Include"
"APH2016_e1","APH2016_e1_1",6,"offence",35,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",6,"timber",36,0,"Backward",2,1984,"Include"
"APH2016_e1","APH2016_e1_1",6,"publish",37,1,"Backward",6,1063,"Include"
"APH2016_e1","APH2016_e1_1",6,"temper",38,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",6,"correct",39,0,"Backward",2,2344,"Include"
"APH2016_e1","APH2016_e1_1",6,"liquor",40,0,"Backward",1,1468,"Include"
"APH2016_e1","APH2016_e1_1",6,"olive",41,0,"Backward",1,735,"Include"
"APH2016_e1","APH2016_e1_1",6,"advance",42,1,"Backward",6,797,"Include"
"APH2016_e1","APH2016_e1_1",6,"forget",43,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",6,"genius",44,0,"Backward",1,1203,"Include"
"APH2016_e1","APH2016_e1_1",6,"attach",45,1,"Backward",6,1656,"Include"
"APH2016_e1","APH2016_e1_1",6,"silence",46,0,"Backward",2,1437,"Include"
"APH2016_e1","APH2016_e1_1",6,"swallow",47,0,"Backward",2,1766,"Include"
"APH2016_e1","APH2016_e1_1",6,"hostile",48,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",7,"handle",1,1,"Backward",6,969,"Include"
"APH2016_e1","APH2016_e1_1",7,"amuse",2,1,"Backward",6,797,"Include"
"APH2016_e1","APH2016_e1_1",7,"defend",3,0,"Backward",4,2031,"Include"
"APH2016_e1","APH2016_e1_1",7,"noble",4,0,"Backward",1,1797,"Include"
"APH2016_e1","APH2016_e1_1",7,"hero",5,1,"Backward",6,593,"Include"
"APH2016_e1","APH2016_e1_1",7,"trifle",6,0,"Backward",1,844,"Include"
"APH2016_e1","APH2016_e1_1",7,"travel",7,0,"Backward",1,1359,"Include"
"APH2016_e1","APH2016_e1_1",7,"ample",8,1,"Backward",6,844,"Include"
"APH2016_e1","APH2016_e1_1",7,"export",9,1,"Backward",3,2235,"Include"
"APH2016_e1","APH2016_e1_1",7,"pattern",10,1,"Backward",6,2329,"Include"
"APH2016_e1","APH2016_e1_1",7,"uncle",11,0,"Backward",1,875,"Include"
"APH2016_e1","APH2016_e1_1",7,"labor",12,0,"Backward",1,2234,"Include"
"APH2016_e1","APH2016_e1_1",7,"virtue",13,0,"Backward",2,2172,"Include"
"APH2016_e1","APH2016_e1_1",7,"author",14,1,"Backward",6,3156,"Include"
"APH2016_e1","APH2016_e1_1",7,"conquer",15,1,"Backward",6,2094,"Include"
"APH2016_e1","APH2016_e1_1",7,"valley",16,0,"Backward",2,1625,"Include"
"APH2016_e1","APH2016_e1_1",7,"recall",17,0,"Backward",1,1063,"Include"
"APH2016_e1","APH2016_e1_1",7,"colonel",18,0,"Backward",1,1063,"Include"
"APH2016_e1","APH2016_e1_1",7,"approve",19,1,"Backward",4,3281,"Include"
"APH2016_e1","APH2016_e1_1",7,"supply",20,1,"Backward",1,2640,"Include"
"APH2016_e1","APH2016_e1_1",7,"turkey",21,0,"Backward",1,2328,"Include"
"APH2016_e1","APH2016_e1_1",7,"basket",22,1,"Backward",6,687,"Include"
"APH2016_e1","APH2016_e1_1",7,"cluster",23,0,"Backward",1,1031,"Include"
"APH2016_e1","APH2016_e1_1",7,"awful",24,1,"Backward",6,1031,"Include"
"APH2016_e1","APH2016_e1_1",7,"crazy",25,0,"Backward",1,1031,"Include"
"APH2016_e1","APH2016_e1_1",7,"import",26,0,"Backward",1,1141,"Include"
"APH2016_e1","APH2016_e1_1",7,"retreat",27,1,"Backward",6,813,"Include"
"APH2016_e1","APH2016_e1_1",7,"largely",28,1,"Backward",6,656,"Include"
"APH2016_e1","APH2016_e1_1",7,"reserve",29,0,"Backward",4,1797,"Include"
"APH2016_e1","APH2016_e1_1",7,"venture",30,1,"Backward",6,891,"Include"
"APH2016_e1","APH2016_e1_1",7,"tribute",31,0,"Backward",2,1312,"Include"
"APH2016_e1","APH2016_e1_1",7,"prevent",32,1,"Backward",6,891,"Include"
"APH2016_e1","APH2016_e1_1",7,"duty",33,0,"Backward",3,1719,"Include"
"APH2016_e1","APH2016_e1_1",7,"cottage",34,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",7,"pepper",35,1,"Backward",6,593,"Include"
"APH2016_e1","APH2016_e1_1",7,"pocket",36,0,"Backward",1,922,"Include"
"APH2016_e1","APH2016_e1_1",7,"purple",37,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",7,"narrow",38,0,"Backward",1,1062,"Include"
"APH2016_e1","APH2016_e1_1",7,"useful",39,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",7,"arrive",40,0,"Backward",4,1578,"Include"
"APH2016_e1","APH2016_e1_1",7,"captive",41,1,"Backward",3,1719,"Include"
"APH2016_e1","APH2016_e1_1",7,"blanket",42,0,"Backward",1,1219,"Include"
"APH2016_e1","APH2016_e1_1",7,"suggest",43,0,"Backward",2,1359,"Include"
"APH2016_e1","APH2016_e1_1",7,"finger",44,1,"Backward",6,734,"Include"
"APH2016_e1","APH2016_e1_1",7,"circuit",45,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",7,"impose",46,0,"Backward",1,1875,"Include"
"APH2016_e1","APH2016_e1_1",7,"persuade",47,1,"Backward",6,797,"Include"
"APH2016_e1","APH2016_e1_1",7,"parcel",48,0,"Backward",2,922,"Include"
"APH2016_e1","APH2016_e1_1",8,"limit",1,0,"Backward",2,2110,"Include"
"APH2016_e1","APH2016_e1_1",8,"dispute",2,1,"Backward",6,953,"Include"
"APH2016_e1","APH2016_e1_1",8,"congress",3,1,"Backward",6,594,"Include"
"APH2016_e1","APH2016_e1_1",8,"angry",4,0,"Backward",1,1172,"Include"
"APH2016_e1","APH2016_e1_1",8,"invent",5,1,"Backward",4,2219,"Include"
"APH2016_e1","APH2016_e1_1",8,"penny",6,1,"Backward",6,1719,"Include"
"APH2016_e1","APH2016_e1_1",8,"bullet",7,0,"Backward",1,1500,"Include"
"APH2016_e1","APH2016_e1_1",8,"butcher",8,0,"Backward",1,781,"Include"
"APH2016_e1","APH2016_e1_1",8,"assault",9,0,"Backward",1,625,"Include"
"APH2016_e1","APH2016_e1_1",8,"active",10,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",8,"palace",11,0,"Backward",1,875,"Include"
"APH2016_e1","APH2016_e1_1",8,"machine",12,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",8,"survive",13,1,"Backward",6,734,"Include"
"APH2016_e1","APH2016_e1_1",8,"sincere",14,0,"Backward",1,1359,"Include"
"APH2016_e1","APH2016_e1_1",8,"effort",15,1,"Backward",2,2172,"Include"
"APH2016_e1","APH2016_e1_1",8,"debate",16,0,"Backward",2,1407,"Include"
"APH2016_e1","APH2016_e1_1",8,"lazy",17,0,"Backward",2,844,"Include"
"APH2016_e1","APH2016_e1_1",8,"severe",18,0,"Backward",1,1719,"Include"
"APH2016_e1","APH2016_e1_1",8,"item",19,1,"Backward",1,782,"Include"
"APH2016_e1","APH2016_e1_1",8,"lemon",20,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",8,"comment",21,1,"Backward",6,578,"Include"
"APH2016_e1","APH2016_e1_1",8,"upward",22,0,"Backward",1,1188,"Include"
"APH2016_e1","APH2016_e1_1",8,"yellow",23,0,"Backward",1,844,"Include"
"APH2016_e1","APH2016_e1_1",8,"pasture",24,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",8,"remind",25,1,"Backward",6,578,"Include"
"APH2016_e1","APH2016_e1_1",8,"nephew",26,0,"Backward",1,812,"Include"
"APH2016_e1","APH2016_e1_1",8,"jolly",27,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",8,"button",28,0,"Backward",2,1437,"Include"
"APH2016_e1","APH2016_e1_1",8,"mountain",29,1,"Backward",6,656,"Include"
"APH2016_e1","APH2016_e1_1",8,"perfume",30,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",8,"borrow",31,0,"Backward",4,1765,"Include"
"APH2016_e1","APH2016_e1_1",8,"include",32,0,"Backward",3,2156,"Include"
"APH2016_e1","APH2016_e1_1",8,"clever",33,0,"Backward",1,1141,"Include"
"APH2016_e1","APH2016_e1_1",8,"planet",34,1,"Backward",6,719,"Include"
"APH2016_e1","APH2016_e1_1",8,"civil",35,0,"Backward",1,1250,"Include"
"APH2016_e1","APH2016_e1_1",8,"empty",36,1,"Backward",6,1391,"Include"
"APH2016_e1","APH2016_e1_1",8,"culture",37,0,"Backward",4,2609,"Include"
"APH2016_e1","APH2016_e1_1",8,"diamond",38,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",8,"section",39,1,"Backward",4,1687,"Include"
"APH2016_e1","APH2016_e1_1",8,"garment",40,0,"Backward",1,1172,"Include"
"APH2016_e1","APH2016_e1_1",8,"acre",41,0,"Backward",1,1360,"Include"
"APH2016_e1","APH2016_e1_1",8,"inspire",42,0,"Backward",2,1406,"Include"
"APH2016_e1","APH2016_e1_1",8,"refer",43,1,"Backward",6,1093,"Include"
"APH2016_e1","APH2016_e1_1",8,"inform",44,1,"Backward",5,1688,"Include"
"APH2016_e1","APH2016_e1_1",8,"manage",45,1,"Backward",4,3360,"Include"
"APH2016_e1","APH2016_e1_1",8,"deny",46,0,"Backward",1,1500,"Include"
"APH2016_e1","APH2016_e1_1",8,"aside",47,0,"Backward",4,2391,"Include"
"APH2016_e1","APH2016_e1_1",8,"mirror",48,1,"Backward",6,656,"Include"
"APH2016_e1","APH2016_e1_1",9,"journal",1,0,"Backward",1,843,"Include"
"APH2016_e1","APH2016_e1_1",9,"orange",2,0,"Backward",1,594,"Include"
"APH2016_e1","APH2016_e1_1",9,"sustain",3,1,"Backward",6,1000,"Include"
"APH2016_e1","APH2016_e1_1",9,"shelter",4,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",9,"dealer",5,0,"Backward",2,1312,"Include"
"APH2016_e1","APH2016_e1_1",9,"partly",6,1,"Backward",6,672,"Include"
"APH2016_e1","APH2016_e1_1",9,"college",7,0,"Backward",1,1219,"Include"
"APH2016_e1","APH2016_e1_1",9,"hidden",8,1,"Backward",3,2672,"Include"
"APH2016_e1","APH2016_e1_1",9,"upset",9,1,"Backward",6,921,"Include"
"APH2016_e1","APH2016_e1_1",9,"engage",10,0,"Backward",1,1250,"Include"
"APH2016_e1","APH2016_e1_1",9,"monarch",11,1,"Backward",6,672,"Include"
"APH2016_e1","APH2016_e1_1",9,"rural",12,0,"Backward",2,2312,"Include"
"APH2016_e1","APH2016_e1_1",9,"resource",13,0,"Backward",4,1500,"Include"
"APH2016_e1","APH2016_e1_1",9,"apply",14,1,"Backward",5,2500,"Include"
"APH2016_e1","APH2016_e1_1",9,"meaning",15,0,"Backward",1,1328,"Include"
"APH2016_e1","APH2016_e1_1",9,"herald",16,1,"Backward",6,656,"Include"
"APH2016_e1","APH2016_e1_1",9,"acid",17,1,"Backward",6,594,"Include"
"APH2016_e1","APH2016_e1_1",9,"master",18,0,"Backward",2,1797,"Include"
"APH2016_e1","APH2016_e1_1",9,"rubber",19,0,"Backward",2,703,"Include"
"APH2016_e1","APH2016_e1_1",9,"climate",20,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",9,"barrel",21,1,"Backward",6,1610,"Include"
"APH2016_e1","APH2016_e1_1",9,"accord",22,0,"Backward",2,1954,"Include"
"APH2016_e1","APH2016_e1_1",9,"envy",23,0,"Backward",6,2500,"Include"
"APH2016_e1","APH2016_e1_1",9,"unit",24,1,"Backward",NA,NA,"Exclude"
"APH2016_e1","APH2016_e1_1",9,"admit",25,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",9,"advise",26,1,"Backward",6,1766,"Include"
"APH2016_e1","APH2016_e1_1",9,"pilot",27,0,"Backward",2,1171,"Include"
"APH2016_e1","APH2016_e1_1",9,"contest",28,0,"Backward",2,2313,"Include"
"APH2016_e1","APH2016_e1_1",9,"chimney",29,1,"Backward",6,782,"Include"
"APH2016_e1","APH2016_e1_1",9,"pleasure",30,1,"Backward",6,594,"Include"
"APH2016_e1","APH2016_e1_1",9,"saddle",31,0,"Backward",2,1719,"Include"
"APH2016_e1","APH2016_e1_1",9,"minute",32,0,"Backward",2,891,"Include"
"APH2016_e1","APH2016_e1_1",9,"convey",33,1,"Backward",6,844,"Include"
"APH2016_e1","APH2016_e1_1",9,"mental",34,0,"Backward",2,1032,"Include"
"APH2016_e1","APH2016_e1_1",9,"angle",35,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",9,"secure",36,0,"Backward",5,1688,"Include"
"APH2016_e1","APH2016_e1_1",9,"leather",37,0,"Backward",2,1250,"Include"
"APH2016_e1","APH2016_e1_1",9,"luncheon",38,0,"Backward",1,1000,"Include"
"APH2016_e1","APH2016_e1_1",9,"release",39,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",9,"monkey",40,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",9,"distinct",41,0,"Backward",6,766,"Include"
"APH2016_e1","APH2016_e1_1",9,"puzzle",42,1,"Backward",6,1032,"Include"
"APH2016_e1","APH2016_e1_1",9,"surely",43,1,"Backward",6,1172,"Include"
"APH2016_e1","APH2016_e1_1",9,"contrast",44,0,"Backward",4,2656,"Include"
"APH2016_e1","APH2016_e1_1",9,"lying",45,0,"Backward",1,2563,"Include"
"APH2016_e1","APH2016_e1_1",9,"collar",46,1,"Backward",6,2907,"Include"
"APH2016_e1","APH2016_e1_1",9,"motor",47,1,"Backward",2,3094,"Include"
"APH2016_e1","APH2016_e1_1",9,"carbon",48,0,"Backward",2,1469,"Include"
"APH2016_e1","APH2016_e1_1",10,"remote",1,0,"Backward",1,1547,"Include"
"APH2016_e1","APH2016_e1_1",10,"battle",2,0,"Backward",4,1875,"Include"
"APH2016_e1","APH2016_e1_1",10,"rival",3,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",10,"settle",4,1,"Backward",6,734,"Include"
"APH2016_e1","APH2016_e1_1",10,"mention",5,0,"Backward",2,1000,"Include"
"APH2016_e1","APH2016_e1_1",10,"circle",6,1,"Backward",6,765,"Include"
"APH2016_e1","APH2016_e1_1",10,"carpet",7,0,"Backward",1,1578,"Include"
"APH2016_e1","APH2016_e1_1",10,"direct",8,1,"Backward",6,672,"Include"
"APH2016_e1","APH2016_e1_1",10,"invite",9,0,"Backward",4,1203,"Include"
"APH2016_e1","APH2016_e1_1",10,"robin",10,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",10,"conclude",11,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",10,"vessel",12,0,"Backward",1,1219,"Include"
"APH2016_e1","APH2016_e1_1",10,"menace",13,1,"Backward",2,2156,"Include"
"APH2016_e1","APH2016_e1_1",10,"appeal",14,1,"Backward",5,1437,"Include"
"APH2016_e1","APH2016_e1_1",10,"creature",15,0,"Backward",2,1578,"Include"
"APH2016_e1","APH2016_e1_1",10,"steamer",16,0,"Backward",2,1000,"Include"
"APH2016_e1","APH2016_e1_1",10,"captain",17,1,"Backward",6,734,"Include"
"APH2016_e1","APH2016_e1_1",10,"assure",18,0,"Backward",4,2312,"Include"
"APH2016_e1","APH2016_e1_1",10,"novel",19,1,"Backward",6,766,"Include"
"APH2016_e1","APH2016_e1_1",10,"explain",20,0,"Backward",4,2031,"Include"
"APH2016_e1","APH2016_e1_1",10,"comfort",21,0,"Backward",4,1500,"Include"
"APH2016_e1","APH2016_e1_1",10,"cousin",22,0,"Backward",1,1266,"Include"
"APH2016_e1","APH2016_e1_1",10,"outline",23,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",10,"judgment",24,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",10,"courage",25,1,"Backward",2,1250,"Include"
"APH2016_e1","APH2016_e1_1",10,"assist",26,1,"Backward",5,1328,"Include"
"APH2016_e1","APH2016_e1_1",10,"consume",27,0,"Backward",2,1516,"Include"
"APH2016_e1","APH2016_e1_1",10,"onion",28,0,"Backward",1,1015,"Include"
"APH2016_e1","APH2016_e1_1",10,"asleep",29,1,"Backward",6,781,"Include"
"APH2016_e1","APH2016_e1_1",10,"request",30,0,"Backward",5,1281,"Include"
"APH2016_e1","APH2016_e1_1",10,"traffic",31,0,"Backward",1,1031,"Include"
"APH2016_e1","APH2016_e1_1",10,"motive",32,1,"Backward",4,1688,"Include"
"APH2016_e1","APH2016_e1_1",10,"supreme",33,0,"Backward",4,1188,"Include"
"APH2016_e1","APH2016_e1_1",10,"locate",34,1,"Backward",4,1984,"Include"
"APH2016_e1","APH2016_e1_1",10,"perfect",35,1,"Backward",1,1469,"Include"
"APH2016_e1","APH2016_e1_1",10,"leader",36,0,"Backward",2,1719,"Include"
"APH2016_e1","APH2016_e1_1",10,"tiny",37,0,"Backward",1,1031,"Include"
"APH2016_e1","APH2016_e1_1",10,"velvet",38,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_1",10,"forehead",39,0,"Backward",1,953,"Include"
"APH2016_e1","APH2016_e1_1",10,"beneath",40,1,"Backward",6,953,"Include"
"APH2016_e1","APH2016_e1_1",10,"lily",41,1,"Backward",6,594,"Include"
"APH2016_e1","APH2016_e1_1",10,"permit",42,0,"Backward",2,1219,"Include"
"APH2016_e1","APH2016_e1_1",10,"deceive",43,0,"Backward",4,1422,"Include"
"APH2016_e1","APH2016_e1_1",10,"dollar",44,1,"Backward",6,969,"Include"
"APH2016_e1","APH2016_e1_1",10,"soldier",45,1,"Backward",6,765,"Include"
"APH2016_e1","APH2016_e1_1",10,"nation",46,0,"Backward",2,1703,"Include"
"APH2016_e1","APH2016_e1_1",10,"status",47,1,"Backward",6,765,"Include"
"APH2016_e1","APH2016_e1_1",10,"utmost",48,0,"Backward",1,1188,"Include"
"APH2016_e1","APH2016_e1_1",11,"cattle",1,0,"Backward",1,1890,"Include"
"APH2016_e1","APH2016_e1_1",11,"distress",2,1,"Backward",6,672,"Include"
"APH2016_e1","APH2016_e1_1",11,"vanish",3,1,"Backward",6,765,"Include"
"APH2016_e1","APH2016_e1_1",11,"sister",4,0,"Backward",1,781,"Include"
"APH2016_e1","APH2016_e1_1",11,"welfare",5,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",11,"revenge",6,0,"Backward",6,1469,"Include"
"APH2016_e1","APH2016_e1_1",11,"depart",7,0,"Backward",2,3047,"Include"
"APH2016_e1","APH2016_e1_1",11,"oven",8,1,"Backward",2,1109,"Include"
"APH2016_e1","APH2016_e1_1",11,"cotton",9,1,"Backward",6,656,"Include"
"APH2016_e1","APH2016_e1_1",11,"bedroom",10,1,"Backward",6,781,"Include"
"APH2016_e1","APH2016_e1_1",11,"stomach",11,0,"Backward",2,1016,"Include"
"APH2016_e1","APH2016_e1_1",11,"forgive",12,0,"Backward",2,1000,"Include"
"APH2016_e1","APH2016_e1_1",11,"resort",13,1,"Backward",6,625,"Include"
"APH2016_e1","APH2016_e1_1",11,"protect",14,1,"Backward",4,1766,"Include"
"APH2016_e1","APH2016_e1_1",11,"create",15,0,"Backward",3,1282,"Include"
"APH2016_e1","APH2016_e1_1",11,"sober",16,0,"Backward",1,1000,"Include"
"APH2016_e1","APH2016_e1_1",11,"surface",17,0,"Backward",4,1469,"Include"
"APH2016_e1","APH2016_e1_1",11,"jacket",18,0,"Backward",1,984,"Include"
"APH2016_e1","APH2016_e1_1",11,"rapid",19,1,"Backward",2,1109,"Include"
"APH2016_e1","APH2016_e1_1",11,"salute",20,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",11,"amid",21,1,"Backward",2,875,"Include"
"APH2016_e1","APH2016_e1_1",11,"prairie",22,0,"Backward",2,1109,"Include"
"APH2016_e1","APH2016_e1_1",11,"distance",23,1,"Backward",6,1109,"Include"
"APH2016_e1","APH2016_e1_1",11,"salad",24,0,"Backward",2,922,"Include"
"APH2016_e1","APH2016_e1_1",11,"platform",25,0,"Backward",4,1265,"Include"
"APH2016_e1","APH2016_e1_1",11,"perceive",26,1,"Backward",4,1328,"Include"
"APH2016_e1","APH2016_e1_1",11,"exist",27,0,"Backward",5,1312,"Include"
"APH2016_e1","APH2016_e1_1",11,"upper",28,1,"Backward",6,891,"Include"
"APH2016_e1","APH2016_e1_1",11,"program",29,0,"Backward",4,1062,"Include"
"APH2016_e1","APH2016_e1_1",11,"motion",30,1,"Backward",4,2015,"Include"
"APH2016_e1","APH2016_e1_1",11,"bargain",31,0,"Backward",1,1219,"Include"
"APH2016_e1","APH2016_e1_1",11,"feather",32,1,"Backward",6,1000,"Include"
"APH2016_e1","APH2016_e1_1",11,"allow",33,1,"Backward",2,2094,"Include"
"APH2016_e1","APH2016_e1_1",11,"goddess",34,0,"Backward",1,1250,"Include"
"APH2016_e1","APH2016_e1_1",11,"sacred",35,1,"Backward",4,2015,"Include"
"APH2016_e1","APH2016_e1_1",11,"achieve",36,0,"Backward",4,1078,"Include"
"APH2016_e1","APH2016_e1_1",11,"shepherd",37,1,"Backward",6,1094,"Include"
"APH2016_e1","APH2016_e1_1",11,"conflict",38,0,"Backward",4,1579,"Include"
"APH2016_e1","APH2016_e1_1",11,"empire",39,0,"Backward",4,1250,"Include"
"APH2016_e1","APH2016_e1_1",11,"display",40,1,"Backward",4,1000,"Include"
"APH2016_e1","APH2016_e1_1",11,"slender",41,0,"Backward",1,1094,"Include"
"APH2016_e1","APH2016_e1_1",11,"infant",42,0,"Backward",1,1516,"Include"
"APH2016_e1","APH2016_e1_1",11,"patience",43,1,"Backward",1,1328,"Include"
"APH2016_e1","APH2016_e1_1",11,"reveal",44,1,"Backward",1,687,"Include"
"APH2016_e1","APH2016_e1_1",11,"marriage",45,0,"Backward",4,1625,"Include"
"APH2016_e1","APH2016_e1_1",11,"fountain",46,1,"Backward",6,1218,"Include"
"APH2016_e1","APH2016_e1_1",11,"approach",47,1,"Backward",2,1500,"Include"
"APH2016_e1","APH2016_e1_1",11,"unto",48,0,"Backward",1,953,"Include"
"APH2016_e1","APH2016_e1_1",12,"autumn",1,1,"Backward",6,891,"Include"
"APH2016_e1","APH2016_e1_1",12,"quarter",2,0,"Backward",1,1281,"Include"
"APH2016_e1","APH2016_e1_1",12,"lion",3,1,"Backward",6,640,"Include"
"APH2016_e1","APH2016_e1_1",12,"talent",4,0,"Backward",2,1422,"Include"
"APH2016_e1","APH2016_e1_1",12,"honey",5,0,"Backward",2,1250,"Include"
"APH2016_e1","APH2016_e1_1",12,"listen",6,1,"Backward",6,1031,"Include"
"APH2016_e1","APH2016_e1_1",12,"science",7,0,"Backward",1,1000,"Include"
"APH2016_e1","APH2016_e1_1",12,"candle",8,1,"Backward",6,735,"Include"
"APH2016_e1","APH2016_e1_1",12,"decay",9,0,"Backward",4,1610,"Include"
"APH2016_e1","APH2016_e1_1",12,"suffer",10,1,"Backward",6,1140,"Include"
"APH2016_e1","APH2016_e1_1",12,"confess",11,1,"Backward",6,781,"Include"
"APH2016_e1","APH2016_e1_1",12,"enforce",12,0,"Backward",1,2312,"Include"
"APH2016_e1","APH2016_e1_1",12,"muscle",13,1,"Backward",6,1688,"Include"
"APH2016_e1","APH2016_e1_1",12,"crystal",14,0,"Backward",1,1188,"Include"
"APH2016_e1","APH2016_e1_1",12,"oppose",15,1,"Backward",3,1937,"Include"
"APH2016_e1","APH2016_e1_1",12,"ideal",16,0,"Backward",4,2766,"Include"
"APH2016_e1","APH2016_e1_1",12,"instant",17,0,"Backward",3,2453,"Include"
"APH2016_e1","APH2016_e1_1",12,"ribbon",18,0,"Backward",1,1516,"Include"
"APH2016_e1","APH2016_e1_1",12,"failure",19,1,"Backward",5,1796,"Include"
"APH2016_e1","APH2016_e1_1",12,"arrow",20,1,"Backward",6,1281,"Include"
"APH2016_e1","APH2016_e1_1",12,"pursuit",21,0,"Backward",4,1844,"Include"
"APH2016_e1","APH2016_e1_1",12,"engine",22,1,"Backward",4,1140,"Include"
"APH2016_e1","APH2016_e1_1",12,"proceed",23,1,"Backward",3,1656,"Include"
"APH2016_e1","APH2016_e1_1",12,"accept",24,0,"Backward",4,2266,"Include"
"APH2016_e1","APH2016_e1_1",12,"delay",25,1,"Backward",3,2766,"Include"
"APH2016_e1","APH2016_e1_1",12,"affair",26,1,"Backward",6,1328,"Include"
"APH2016_e1","APH2016_e1_1",12,"marble",27,0,"Backward",3,2203,"Include"
"APH2016_e1","APH2016_e1_1",12,"alive",28,0,"Backward",3,1281,"Include"
"APH2016_e1","APH2016_e1_1",12,"cabin",29,1,"Backward",6,890,"Include"
"APH2016_e1","APH2016_e1_1",12,"remark",30,0,"Backward",1,1312,"Include"
"APH2016_e1","APH2016_e1_1",12,"murder",31,0,"Backward",3,2469,"Include"
"APH2016_e1","APH2016_e1_1",12,"punish",32,1,"Backward",6,875,"Include"
"APH2016_e1","APH2016_e1_1",12,"resign",33,1,"Backward",6,954,"Include"
"APH2016_e1","APH2016_e1_1",12,"sunset",34,0,"Backward",1,1407,"Include"
"APH2016_e1","APH2016_e1_1",12,"sailor",35,0,"Backward",4,2313,"Include"
"APH2016_e1","APH2016_e1_1",12,"balance",36,1,"Backward",2,1765,"Include"
"APH2016_e1","APH2016_e1_1",12,"wagon",37,0,"Backward",1,875,"Include"
"APH2016_e1","APH2016_e1_1",12,"belief",38,1,"Backward",6,812,"Include"
"APH2016_e1","APH2016_e1_1",12,"sorrow",39,0,"Backward",1,1875,"Include"
"APH2016_e1","APH2016_e1_1",12,"refuse",40,1,"Backward",4,1547,"Include"
"APH2016_e1","APH2016_e1_1",12,"ticket",41,1,"Backward",6,813,"Include"
"APH2016_e1","APH2016_e1_1",12,"insult",42,1,"Backward",6,765,"Include"
"APH2016_e1","APH2016_e1_1",12,"costume",43,0,"Backward",1,1328,"Include"
"APH2016_e1","APH2016_e1_1",12,"frozen",44,0,"Backward",1,1609,"Include"
"APH2016_e1","APH2016_e1_1",12,"busy",45,0,"Backward",1,984,"Include"
"APH2016_e1","APH2016_e1_1",12,"member",46,0,"Backward",1,766,"Include"
"APH2016_e1","APH2016_e1_1",12,"journey",47,1,"Backward",6,813,"Include"
"APH2016_e1","APH2016_e1_1",12,"gracious",48,1,"Backward",6,703,"Include"
"APH2016_e1","APH2016_e1_2",0,"kindness",1,1,"Backward",NA,NA,"Exclude"
