"exp","id","block","item","trial","isold","rating","excluding"
"SHJ2005_e1","SHJ2005_e1_138",3,"INA156",31,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"F677",32,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MAL438",33,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"ABUSIM3",34,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"STL081",35,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"AK096",36,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"ECU095",37,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"ONNF08",38,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CHN301",39,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR312",40,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"HRS015",41,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR508",42,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"HIH738",43,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CADVCAS3",44,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CZ026",45,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"KEN133",46,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MXCOY2",47,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"STCHSTR2",48,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TZA105",49,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CZ021",50,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"BAR049",51,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GBLN010",52,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"KARTMP",53,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IND038",54,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"VA084",55,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"NZ295",56,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CHN006",57,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR093",58,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GLSUBWAY",59,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TNGL",60,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR128",61,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR062",62,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"DKNYB5",63,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"HIM450",64,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"D433",65,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IRLPOW5",66,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"BAH273",67,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"FLIL6",68,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GBEN318",69,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TZA082",70,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CAPOTT1",71,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"JPN006",72,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IL605",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"BLOIS2",74,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"HRD004",75,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"I754",76,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"PNG116",77,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"RHASSHN",78,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MAL426",79,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"ILCH182",80,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TZA095",81,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"PAGETT11",82,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"EBL106",83,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"D725",84,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"RI003",85,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MA354",86,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"F710",87,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MADPAL1",88,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"F459",89,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"RHEINFL",90,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"LNVAGLS2",91,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"BAH224",92,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"D525",93,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"LESBAUX4",94,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"DKOD3",95,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"I746",96,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IND279",97,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IN136",98,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IND062",99,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"INA117",100,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"GR3913",101,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"SDDW2",102,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"THA218",103,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MA113",104,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CHN340",105,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MAL216",106,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"SDE012",107,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"HIM437",108,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"IND055",109,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"KEN340",110,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MADPM",111,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TZAWB001",112,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"VALAUBC",113,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"MO137",114,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"CASF930",115,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"UZB008",116,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"F698",117,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"F679",118,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"VRPIABR",119,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"S007",120,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"BTCIRCUS",121,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"NLGTH5",122,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"D064",123,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"LSBELTW3",124,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"TXFW5",125,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"NYC132",126,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"I939",127,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",3,"FP068",128,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MO045",1,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"SAG",2,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"IND313",3,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MDHAM2",4,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN655",5,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"WEIMAR",6,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"D232",7,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ISTRAM",8,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"BAR117",9,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CHN211",10,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIO256",11,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"STL012",12,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"VNBRSTHR",13,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"F489",14,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"AK045",15,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HRD001",16,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NZ314",17,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR106",18,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"TRI023",19,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MANB6",20,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"INA051",21,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"RONSSTMR",22,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CUB048",23,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBLNWM10",24,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"INA097",25,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NEP080",26,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIO268",27,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"D654",28,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"BRA065",29,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR424",30,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MXMAL2",31,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NZ123",32,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MA027",33,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"RCSANG1",34,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN698",35,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"STL063",36,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"EBL74",37,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"KOR015",38,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CARALGN1",39,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"OH145",40,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIH647",41,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ARM001",42,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN298",43,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MA350",44,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CRC207",45,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NL073",46,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"D091",47,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR019",48,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MYA001",49,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ISDOLPL1",50,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CALBAREN",51,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"BHU020",52,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CHN610",53,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"INA101",54,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MAL140",55,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"IRLSNV1",56,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NEP074",57,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"F617",58,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CRC064",59,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR284",60,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"WYYEL6",61,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"STOCKHM5",62,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIM478",63,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"FP052",64,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CASDBAL5",65,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ARDAGH",66,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"D136",67,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"DKEB5",68,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NLSLOT3",69,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"I820",70,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MYA022",71,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CASFCT9",72,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MAL456",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"R203",74,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"WYYEL23",75,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MXCC1",76,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR011",77,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"TNV",78,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN503",79,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GRCTH2",80,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"PRCHOC",81,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NYC125",82,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CHN618",83,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"D664",84,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"R331",85,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIM414",86,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"EVRMTMP",87,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN253",88,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"TODUO",89,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"TAI008",90,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"INHOFBG",91,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"R249",92,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"BAR021",93,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"F563",94,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"OH174",95,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"KEN104",96,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"FP009",97,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"R206",98,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MXMC18",99,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"VEN066",100,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GUA025",101,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ELVAS2",102,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"FP216",103,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NYWP2",104,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"STL053",105,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"RSM08",106,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"EDHRHPLC",107,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CHN257",108,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"KEN434",109,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GBEN282",110,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GR116",111,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"IRLKRY6",112,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MXMC64",113,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"MAL485",114,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"IRNBUSH1",115,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"HIH671",116,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"AUNT074",117,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"BCVC015",118,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"VAWB8",119,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"DUBLIFF",120,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"TZA122",121,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"VRN",122,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"NEP120",123,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"WASL4",124,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"EDHRHPGT",125,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"GUBVW",126,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"ECU036",127,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",4,"CASFCH2",128,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BAH269",1,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"INA007",2,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NYC195",3,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"AZSRCY1",4,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ME140",5,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ONUCV1",6,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIH694",7,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"OSLOCTHL",8,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"AK123",9,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CZ039",10,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"D694",11,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MDHAM1",12,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MA054",13,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"I1105",14,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"F590",15,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"STL078",16,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TZA102",17,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"PNG053",18,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BRA107",19,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"D116",20,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ONELRA8",21,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NH069",22,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CHN118",23,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"H013",24,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"D287",25,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"GRBOX",26,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"FP171",27,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NC014",28,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IND269",29,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"WASL21",30,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIH747",31,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"FP112",32,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IL621",33,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"AK090",34,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NLAM09",35,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MO046",36,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"VERN",37,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"AUVC300",38,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ASWNILE2",39,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MDAN12",40,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"VAWB4",41,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"GUA026",42,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MXMRD5",43,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TZA077",44,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"GR005",45,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HALLSTA1",46,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"SALOLCTH",47,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"INA118",48,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MITTWLD2",49,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NZ227",50,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TRI008",51,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIH770",52,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"INA131",53,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"RI033",54,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"I1016",55,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BRICEPAN",56,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"USVI008",57,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"D041",58,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"R317",59,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"GR118",60,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"STL044",61,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"VILCON",62,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TN145",63,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"UZB016",64,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MAL039",65,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NVLVVOLC",66,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CT184",67,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"PORTMER2",68,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IRLAIL1",69,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MI116",70,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CTPH1",71,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NZ110",72,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"EPYRE9",73,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BAH097",74,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BAH240",75,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TN101",76,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"DALRTCH",77,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"D741",78,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ONTOM015",79,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CHN683",80,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIOAH05",81,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BAH050",82,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IND330",83,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"F473",84,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"THA070",85,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIH646",86,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NZ246",87,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"STL136",88,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"F662",89,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"CHN280",90,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"VA022",91,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"I1037",92,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"TRI061",93,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"PASABAG",94,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"HIH730",95,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IN113",96,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"MAL037",97,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"IND133",98,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"PRGNDPLC",99,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BRA004",100,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"ISHGSH3",101,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"BLPLGDN",102,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NJPT2",103,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"STL105",104,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_138",5,"NLGTH8",105,0,4,"Include"
